timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
359896688,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
360400899,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
360908311,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
361409299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
361919435,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
362428298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
362937298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363448762,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363956346,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364465853,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364973295,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365483455,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365992379,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
366500299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
367009297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
367515687,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
368016299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
368525386,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
369033298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
369542297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
370052216,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
370554036,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371060346,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371570296,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
372078480,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
372589307,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
373089643,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
373599299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374109303,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374617334,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
375126296,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
375634301,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
376144354,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
376652359,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
377161483,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
377670492,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
378177567,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
378688310,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
379197416,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
379707382,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
380217621,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
380726295,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
381236299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
381746019,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
382246309,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
382757678,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383268477,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383777320,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
384285393,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
384794299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
385304299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
385814299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
386323295,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
386833341,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
387341101,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
387850347,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
