timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
360164947,-0.00747329,-0.0469892,-0.359989,0.0,0.983551,-0.00788095,-0.022444,-0.17906,0.0,0.0,-0.0133333,0,0,0,0,0
360169973,-0.00747329,-0.0469892,-0.359925,0.0,0.983556,-0.00788022,-0.0224442,-0.179028,0.0,0.0,-0.0133333,0,0,0,0,0
360265109,-0.00746925,-0.0242525,-0.3604,0.0,0.983721,-0.00584715,-0.0112602,-0.179257,0.0,0.0,-0.0121212,0,0,0,0,0
360370207,-0.00746861,-0.0181894,-0.359416,0.0,0.983842,-0.00529958,-0.00828059,-0.178767,0.0,0.0,-0.0133333,0,0,0,0,0
360465328,-0.00746861,-0.0181894,-0.359482,0.0,0.983836,-0.00529985,-0.00828041,-0.1788,0.0,0.0,-0.0133333,0,0,0,0,0
360570417,-0.00746836,-0.0151578,-0.35969,0.0,0.983831,-0.00502951,-0.0067886,-0.178898,0.0,0.0,-0.0133333,0,0,0,0,0
360665601,-0.00746836,-0.0151578,-0.359657,0.0,0.983834,-0.0050294,-0.00678869,-0.178882,0.0,0.0,-0.0133333,0,0,0,0,0
360765607,-0.00746848,-0.0166736,-0.359656,0.0,0.983828,-0.00516498,-0.00753432,-0.178884,0.0,0.0,-0.0121212,0,0,0,0,0
360865730,-0.0119498,-0.0181891,-0.359576,0.0,0.983814,-0.00750455,-0.00787929,-0.178864,0.0,0.0,-0.0121212,0,0,0,0,0
360965819,-0.0119494,-0.0151576,-0.360246,0.0,0.983768,-0.00723553,-0.00638564,-0.179187,0.0,0.0,-0.0133333,0,0,0,0,0
361071019,-0.014937,-0.0166731,-0.360188,0.0,0.983754,-0.00884057,-0.0068637,-0.179172,0.0,0.0,-0.0121212,0,0,0,0,0
361171073,-0.0134431,-0.0151575,-0.360471,0.0,0.983742,-0.00797094,-0.00625088,-0.179302,0.0,0.0,-0.0133333,0,0,0,0,0
361266196,-0.0134431,-0.0151575,-0.359886,0.0,0.983794,-0.00796911,-0.00625321,-0.179014,0.0,0.0,-0.0133333,0,0,0,0,0
361366286,-0.0134431,-0.0151575,-0.358962,0.0,0.983877,-0.00796622,-0.00625689,-0.17856,0.0,0.0,-0.0133333,0,0,0,0,0
361466395,-0.0134431,-0.0151575,-0.359358,0.0,0.983842,-0.00796746,-0.00625531,-0.178755,0.0,0.0,-0.0133333,0,0,0,0,0
361566536,-0.014937,-0.0166731,-0.359937,0.0,0.983777,-0.00883971,-0.0068648,-0.179049,0.0,0.0,-0.0121212,0,0,0,0,0
361666605,-0.0134431,-0.0151575,-0.360012,0.0,0.983783,-0.0079695,-0.0062527,-0.179076,0.0,0.0,-0.0133333,0,0,0,0,0
361766724,-0.0134431,-0.0151575,-0.359766,0.0,0.983805,-0.00796874,-0.00625368,-0.178956,0.0,0.0,-0.0133333,0,0,0,0,0
361866872,-0.0134431,-0.0151575,-0.360059,0.0,0.983779,-0.00796965,-0.00625252,-0.179099,0.0,0.0,-0.0133333,0,0,0,0,0
361966951,-0.0134431,-0.0151575,-0.359735,0.0,0.983808,-0.00796864,-0.00625381,-0.17894,0.0,0.0,-0.0133333,0,0,0,0,0
362067059,-0.0134431,-0.0151575,-0.359277,0.0,0.983849,-0.00796721,-0.00625563,-0.178715,0.0,0.0,-0.0133333,0,0,0,0,0
362167161,-0.014937,-0.0166731,-0.358975,0.0,0.983863,-0.00883641,-0.00686906,-0.178576,0.0,0.0,-0.0121212,0,0,0,0,0
362267293,-0.014937,-0.0166731,-0.359716,0.0,0.983796,-0.00883895,-0.00686578,-0.17894,0.0,0.0,-0.0121212,0,0,0,0,0
362367463,-0.0134431,-0.0151575,-0.359954,0.0,0.983788,-0.00796932,-0.00625294,-0.179048,0.0,0.0,-0.0133333,0,0,0,0,0
362467537,-0.0134431,-0.0151575,-0.359901,0.0,0.983793,-0.00796916,-0.00625315,-0.179022,0.0,0.0,-0.0133333,0,0,0,0,0
362567652,-0.014937,-0.0166731,-0.35978,0.0,0.983791,-0.00883917,-0.0068655,-0.178972,0.0,0.0,-0.0121212,0,0,0,0,0
362667727,-0.00149367,-0.0151579,-0.360062,0.0,0.983809,-0.00209182,-0.00732268,-0.17906,0.0,0.0,-0.0133333,0,0,0,0,0
362767841,-0.0119494,-0.0151576,-0.359608,0.0,0.983825,-0.0072335,-0.00638795,-0.178873,0.0,0.0,-0.0133333,0,0,0,0,0
362867942,-0.00298739,-0.0166737,-0.359972,0.0,0.983809,-0.00296192,-0.0079347,-0.179021,0.0,0.0,-0.0133333,0,0,0,0,0
