timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
363059454,34.0348560439,108.756728389,415.704,1.53937,-2.18489,-1.97804,-0.359871,1,1,0
371537237,34.0348560439,108.756728389,415.704,1.53937,-2.18489,-1.97804,-0.390763,1,1,0
466542297,34.0348471022,108.75669459,415.742,0.545099,-5.29937,-2.01638,-0.33349,1,1,0
