timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
360165309,4.82593,0.0,0,0,0,0,0,0,0
360175313,4.7937,0.0,0,0,0,0,0,0,0
360665746,4.80015,0.0,0,0,0,0,0,0,0
361175305,4.81948,0.0,0,0,0,0,0,0,0
361665305,4.84687,0.0,0,0,0,0,0,0,0
362165299,4.81787,0.0,0,0,0,0,0,0,0
362665302,4.83076,0.0,0,0,0,0,0,0,0
363165306,4.83882,0.0,0,0,0,0,0,0,0
363665387,4.81304,0.0,0,0,0,0,0,0,0
364165613,4.80659,0.0,0,0,0,0,0,0,0
364665731,4.81626,0.0,0,0,0,0,0,0,0
365166565,4.84687,0.0,0,0,0,0,0,0,0
365665299,4.83882,0.0,0,0,0,0,0,0,0
366165302,4.7937,0.0,0,0,0,0,0,0,0
366665306,4.77114,0.0,0,0,0,0,0,0,0
367165311,4.78726,0.0,0,0,0,0,0,0,0
367665299,4.80659,0.0,0,0,0,0,0,0,0
368165299,4.77275,0.0,0,0,0,0,0,0,0
368665312,4.74536,0.0,0,0,0,0,0,0,0
369165311,4.78403,0.0,0,0,0,0,0,0,0
369665720,4.78887,0.0,0,0,0,0,0,0,0
370165308,4.74214,0.0,0,0,0,0,0,0,0
370665299,4.76953,0.0,0,0,0,0,0,0,0
371165304,4.7937,0.0,0,0,0,0,0,0,0
371665301,4.79531,0.0,0,0,0,0,0,0,0
372165304,4.74697,0.0,0,0,0,0,0,0,0
372665301,4.76953,0.0,0,0,0,0,0,0,0
373165340,4.80015,0.0,0,0,0,0,0,0,0
373666418,4.76792,0.0,0,0,0,0,0,0,0
374166582,4.78564,0.0,0,0,0,0,0,0,0
374665302,4.71636,0.0,0,0,0,0,0,0,0
375165302,4.77114,0.0,0,0,0,0,0,0,0
375665305,4.74858,0.0,0,0,0,0,0,0,0
376165366,4.8082,0.0,0,0,0,0,0,0,0
376665304,4.71636,0.0,0,0,0,0,0,0,0
377165303,4.78887,0.0,0,0,0,0,0,0,0
