timestamp,safety_switch_available,safety_off,override_available,override_enabled
359440793,1,1,0,0
360448250,1,1,0,0
361459374,1,1,0,0
362473795,1,1,0,0
363491658,1,1,0,0
364502790,1,1,0,0
365513913,1,1,0,0
366525047,1,1,0,0
367536177,1,1,0,0
368545087,1,1,0,0
369558434,1,1,0,0
370569574,1,1,0,0
371578395,1,1,0,0
372595085,1,1,0,0
373610728,1,1,0,0
374624117,1,1,0,0
375635336,1,1,0,0
376639872,1,1,0,0
377661077,1,1,0,0
378678651,1,1,0,0
379689822,1,1,0,0
380708596,1,1,0,0
381709720,1,1,0,0
382713209,1,1,0,0
383724327,1,1,0,0
384725400,1,1,0,0
385736570,1,1,0,0
386745395,1,1,0,0
387748787,1,1,0,0
388754646,1,1,0,0
389756234,1,1,0,0
390772126,1,1,0,0
391793344,1,1,0,0
392799182,1,1,0,0
393815493,1,1,0,0
394824346,1,1,0,0
395837725,1,1,0,0
396848911,1,1,0,0
397867722,1,1,0,0
398881078,1,1,0,0
399882182,1,1,0,0
400893324,1,1,0,0
401912087,1,1,0,0
402913293,1,1,0,0
403926603,1,1,0,0
404943291,1,1,0,0
405944589,1,1,0,0
406949950,1,1,0,0
407968773,1,1,0,0
408982110,1,1,0,0
409993292,1,1,0,0
411007531,1,1,0,0
412020294,1,1,0,0
413036539,1,1,0,0
414047676,1,1,0,0
415056554,1,1,0,0
416059866,1,1,0,0
417078614,1,1,0,0
418089757,1,1,0,0
419110792,1,1,0,0
420121882,1,1,0,0
421130334,1,1,0,0
422149074,1,1,0,0
423162459,1,1,0,0
424177257,1,1,0,0
425182979,1,1,0,0
426188405,1,1,0,0
427191811,1,1,0,0
428210594,1,1,0,0
429232830,1,1,0,0
430250114,1,1,0,0
431264432,1,1,0,0
432265917,1,1,0,0
433283403,1,1,0,0
434297198,1,1,0,0
435310597,1,1,0,0
436321664,1,1,0,0
437322789,1,1,0,0
438328834,1,1,0,0
439339919,1,1,0,0
440356970,1,1,0,0
441365484,1,1,0,0
442378166,1,1,0,0
443386958,1,1,0,0
444400353,1,1,0,0
445411440,1,1,0,0
446412520,1,1,0,0
447413608,1,1,0,0
448419689,1,1,0,0
449430825,1,1,0,0
450439569,1,1,0,0
451440680,1,1,0,0
452454059,1,1,0,0
453460156,1,1,0,0
454471225,1,1,0,0
455485658,1,1,0,0
456508245,1,1,0,0
457519532,1,1,0,0
458538366,1,1,0,0
459539417,1,1,0,0
460552814,1,1,0,0
461566623,1,1,0,0
462577797,1,1,0,0
463581062,1,1,0,0
464602182,1,1,0,0
465606833,1,1,0,0
466614347,1,1,0,0
