timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
359894563,0.0,0.0,0.0
466225884,0.0,0.0,0.0
466230867,0.0,0.0,0.0
466426055,0.0,0.0,0.0
466626320,0.0,0.0,0.0
466826509,0.0,0.0,0.0
467026727,0.0,0.0,0.0
