timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
360149736,360148822,2162698,-0.120907,-0.146046,-8.89925,46.8359,0,0,0,0
360152277,360151372,2162698,-0.553061,1.04467,-9.53211,46.8359,0,0,0,0
361155851,361154943,2162698,1.21386,-7.63272,-13.7786,46.93,0,0,0,0
362151966,362151055,2162698,-7.25922,4.26048,-14.7088,46.93,0,0,0,0
363153077,363152172,2162698,0.773327,0.502782,-13.6996,46.93,0,0,0,0
364149198,364148284,2162698,4.34188,-6.12078,-27.1,47.0241,0,0,0,0
365150317,365149402,2162698,-4.18267,2.75213,-38.4904,47.0241,0,0,0,0
366151426,366150520,2162698,1.96564,5.96635,-12.123,47.0241,0,0,0,0
367150084,367149185,2162698,0.00638454,-2.44608,-7.7213,47.1182,0,0,0,0
368151203,368150305,2162698,0.874682,1.82279,-16.3979,47.0241,0,0,0,0
369152332,369151423,2162698,-0.888249,-0.30965,-19.3404,47.1182,0,0,0,0
370153463,370152544,2162698,0.42138,-1.68871,-9.7037,47.1182,0,0,0,0
371149565,371148660,2162698,0.506773,-1.57538,-20.4696,47.2124,0,0,0,0
372150691,372149785,2162698,-0.513955,0.430158,-11.153,47.2124,0,0,0,0
373151806,373150905,2162698,-0.0750183,0.0343169,-11.2607,47.1182,0,0,0,0
374150397,374149482,2162698,0.140061,3.98156,-4.17668,47.2124,0,0,0,0
375151521,375150601,2162698,-0.861913,1.84593,-7.78954,47.2124,0,0,0,0
376152652,376151722,2162698,-0.150835,-0.33878,-6.57328,47.2124,0,0,0,0
377153763,377152844,2162698,-0.0550666,-0.964863,-21.2821,47.1182,0,0,0,0
378149863,378148959,2162698,-0.517148,-0.56982,-13.7643,47.2124,0,0,0,0
379150988,379150081,2162698,0.986411,5.782,1.54785,47.1182,0,0,0,0
380152109,380151200,2162698,-0.803255,-0.278924,-5.68623,47.2124,0,0,0,0
381150768,381149862,2162698,-0.424572,4.92248,-9.00539,47.0241,0,0,0,0
382151887,382150981,2162698,0.381476,-1.90259,-17.0451,47.0241,0,0,0,0
383150464,383149550,2162698,0.0730232,-3.82833,-12.6462,47.0241,0,0,0,0
384149114,384148211,2162698,-0.78849,3.86025,-12.8856,46.93,0,0,0,0
385150232,385149327,2162698,-0.382274,-3.45084,-7.17063,46.8359,0,0,0,0
386151350,386150442,2162698,-0.538695,1.26733,-17.2398,46.7418,0,0,0,0
387152458,387151556,2162698,0.604137,-2.24816,-17.6133,46.7418,0,0,0,0
388148563,388147661,2162698,0.6608,-8.12353,-16.1409,46.8359,0,0,0,0
389149682,389148773,2162698,-0.137268,4.0885,-2.96721,46.7418,0,0,0,0
390150796,390149887,2162698,1.39821,-4.66949,-14.4937,46.7418,0,0,0,0
391151899,391150996,2162698,-1.72462,1.61609,-23.3594,46.6476,0,0,0,0
392150462,392149555,2162698,2.06141,4.36942,0.138864,46.5535,0,0,0,0
393151580,393150664,2162698,0.222661,4.29639,-8.57483,46.6476,0,0,0,0
394152683,394151771,2162698,1.24379,-4.82432,-16.0196,46.5535,0,0,0,0
395148784,395147871,2162698,0.934936,-0.626084,-4.77284,46.4594,0,0,0,0
396149902,396148987,2162698,-1.17436,-2.1476,-4.6651,46.3653,0,0,0,0
397150986,397150077,2162698,0.268151,1.19112,-6.13275,46.2712,0,0,0,0
398152082,398151177,2162698,-0.754174,-0.968455,-20.4764,46.1771,0,0,0,0
399150717,399149818,2162698,-0.295285,1.1572,-12.718,46.1771,0,0,0,0
400151819,400150915,2162698,-2.03108,1.25855,-17.1736,46.1771,0,0,0,0
401150388,401149465,2162698,-0.758962,2.53426,-16.7043,45.9888,0,0,0,0
402151473,402150560,2162698,-0.310049,-2.95085,-5.19063,46.0829,0,0,0,0
403152567,403151652,2162698,-3.10408,-3.19027,-17.4274,45.9888,0,0,0,0
404151210,404150303,2162698,-0.422178,-0.315237,-9.48583,46.0829,0,0,0,0
405152292,405151383,2162698,-1.0311,-0.30965,-19.8455,45.9888,0,0,0,0
406150834,406149927,2162698,-0.523133,3.54581,-0.2478,45.9888,0,0,0,0
407151924,407151020,2162698,-1.24858,1.34195,3.62123,45.9888,0,0,0,0
408153036,408152113,2162698,1.27611,-3.3435,-16.1609,45.8006,0,0,0,0
409149110,409148198,2162698,-0.476446,-5.28759,-3.45962,45.8947,0,0,0,0
410150195,410149290,2162698,-1.06542,-6.41885,-18.3073,45.8006,0,0,0,0
411151299,411150378,2162698,0.164003,6.51582,1.30245,45.8947,0,0,0,0
412149914,412149012,2162698,-1.66956,2.62484,-9.55686,45.8006,0,0,0,0
413153475,413152567,2162698,0.0263362,1.18872,-4.38618,45.8947,0,0,0,0
414154547,414153646,2162698,-1.01275,-6.40569,-6.50505,45.8006,0,0,0,0
415155637,415154733,2162698,-0.307655,1.7741,-18.4509,45.7065,0,0,0,0
416149284,416148356,2162698,-0.335188,-3.31278,-15.8568,45.5182,0,0,0,0
