timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
18129330,18128499,396809,0.02280697,0.30822447,0.46391684,nan,0,1
18140484,18139653,396809,0.02280697,0.29679912,0.43804717,nan,0,1
19134865,19134034,396809,0.013801713,0.29679912,0.44451457,nan,0,1
20130506,20129676,396809,0.02280697,0.2939428,0.4186449,nan,0,1
21136248,21135417,396809,0.013801713,0.2939428,0.42187864,nan,0,1
22141742,22140889,396809,0.01079996,0.29108644,0.4186449,nan,0,1
23137123,23136269,396809,0.01079996,0.29108644,0.41217753,nan,0,1
24131545,24130714,396809,0.01079996,0.29108644,0.41217753,nan,0,1
25137467,25136638,396809,0.013801713,0.29108644,0.40894383,nan,0,1
26132844,26132012,396809,0.013801713,0.2939428,0.41217753,nan,0,1
27138221,27137306,396809,0.0077981995,0.30822447,0.40894383,nan,0,1
28132577,28131748,396809,-0.010212321,0.3025118,0.4057101,nan,0,1
29139148,29138318,396809,-0.034226354,0.25681043,0.43157977,nan,0,1
30133648,30132759,396809,0.013801713,0.26252308,0.43157977,nan,0,1
31139991,31139161,396809,0.02280697,0.30536813,0.4057101,nan,0,1
32134575,32133743,396809,0.025808731,0.27394846,0.4186449,nan,0,1
33129208,33128377,396809,0.031812236,0.28537378,0.4154112,nan,0,1
34135869,34135007,396809,0.028810484,0.25681043,0.43481347,nan,0,1
35130951,35130093,396809,-0.007210568,0.3110808,0.3992427,nan,0,1
36137022,36136132,396809,0.013801713,0.29679912,0.41217753,nan,0,1
37132591,37131753,396809,0.025808731,0.34535682,0.37660676,nan,0,1
38138102,38137249,396809,0.016803466,0.2939428,0.4154112,nan,0,1
39132647,39131789,396809,0.04682101,0.2939428,0.4154112,nan,0,1
40139281,40138438,396809,0.025808731,0.29679912,0.41217753,nan,0,1
41133566,41132736,396809,0.019805219,0.28823012,0.4186449,nan,0,1
42138980,42138119,396809,0.016803466,0.29108644,0.4154112,nan,0,1
43134717,43133887,396809,0.02280697,0.2939428,0.41217753,nan,0,1
44140167,44139336,396809,-0.013214077,0.29108644,0.4154112,nan,0,1
45134604,45133776,396809,0.019805219,0.29108644,0.41217753,nan,0,1
46141463,46140634,396809,0.013801713,0.2939428,0.41217753,nan,0,1
47135593,47134763,396809,0.09785083,0.2939428,0.4057101,nan,0,1
48130078,48129248,396809,0.03481399,0.21967804,0.46391684,nan,0,1
55140162,55139298,396809,0.028810484,0.28823012,0.42187864,nan,0,1
56134391,56133535,396809,0.019805219,0.29108644,0.4186449,nan,0,1
57141114,57140284,396809,0.0077981995,0.2939428,0.4154112,nan,0,1
58135608,58134777,396809,0.028810484,0.31679347,0.4024764,nan,0,1
59141191,59140357,396809,0.037815742,0.33678782,0.3863079,nan,0,1
60136665,60135834,396809,0.118863106,0.28823012,0.41217753,nan,0,1
61131380,61130508,396809,-0.01621583,0.2939428,0.4154112,nan,0,1
62136722,62135869,396809,0.028810484,0.29108644,0.42187864,nan,0,1
63132104,63131247,396809,0.028810484,0.29965547,0.41217753,nan,0,1
64137902,64137068,396809,0.025808731,0.33107516,0.38954157,nan,0,1
65132127,65131297,396809,0.03481399,0.33678782,0.38307416,nan,0,1
66138725,66137891,396809,-0.061242145,0.28537378,0.41217753,nan,0,1
67133135,67132305,396809,-0.02822285,0.2939428,0.41217753,nan,0,1
68138764,68137936,396809,0.08284206,0.28823012,0.4154112,nan,0,1
