timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
18063537,0.1559419,0.02476889,0.0
333170750,0.15388368,0.024748318,0.0
333175725,0.15267907,0.024680557,0.0
333374371,0.14875823,0.02354005,0.0
333573145,0.14590323,0.023380449,0.0
333771667,0.14670244,0.023398936,0.0
333975228,0.13757583,0.023458453,0.0
