timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
331035127,0.0,0.0,0.0,1
331233751,0.0,0.0,0.0,1
331432475,0.0,0.0,0.0,1
331631002,0.0,0.0,0.0,1
331844524,0.0,0.0,0.0,1
332038189,0.0,0.0,0.0,1
332236945,0.0,0.0,0.0,1
332435435,0.0,0.0,0.0,1
332634061,0.0,0.0,0.0,1
332827721,0.0011119493,0.0015010093,0.00057635776,0
333036448,0.0023863341,0.003869975,0.0007704717,0
333234904,0.0021576295,0.006594021,0.001789615,0
333428563,0.0021147735,0.008662397,0.001297398,0
333637120,0.0033191938,0.00948507,0.0012021007,0
333845753,0.004327929,0.011888328,0.0012208102,0
334034371,0.0053380746,0.014465054,0.0010366903,0
