timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
18139062,18138813,-0.117685184,0.011753612,0.003395135,0.0,0.0,0.0,0.0,-1.0
18140304,18140053,-0.116434425,0.014306303,0.004066316,0.0,0.0,0.0,0.0,-1.0
18239605,18239362,-0.11226236,0.016726082,0.00068680116,0.0,0.0,0.0,0.0,-1.0
18341404,18341155,-0.12027933,0.03123644,0.0065090405,0.0,0.0,0.0,0.0,-1.0
18439469,18439226,-0.10461293,0.017332384,0.0039570755,0.0,0.0,0.0,0.0,-1.0
18540026,18539777,-0.1006484,0.025987994,0.009648631,0.0,0.0,0.0,0.0,-1.0
18641813,18641570,-0.12713584,0.021395473,-0.0049064243,0.0,0.0,0.0,0.0,-1.0
18740006,18739757,-0.12879905,-0.0007407784,0.01116431,0.0,0.0,0.0,0.0,-1.0
18841684,18841434,-0.12888953,0.02371859,0.009769476,0.0,0.0,0.0,0.0,-1.0
18939744,18939502,-0.13295135,0.07122702,-0.001055442,0.0,0.0,0.0,0.0,-1.0
19041551,19041296,-0.1555774,0.023425428,-0.0017355405,0.0,0.0,0.0,0.0,-1.0
19139620,19139365,-0.09484549,-0.13768864,-0.014037849,0.0,0.0,0.0,0.0,-1.0
19240166,19239918,-0.08650337,-0.07804287,-0.007915972,0.0,0.0,0.0,0.0,-1.0
19341963,19341711,-0.102691576,0.0072906567,0.0042722495,0.0,0.0,0.0,0.0,-1.0
19440023,19439780,-0.09425276,0.16890663,0.025448589,0.0,0.0,0.0,0.0,-1.0
19541909,19541667,-0.06627673,0.11214766,0.022887047,0.0,0.0,0.0,0.0,-1.0
19639894,19639644,-0.07427048,-0.057294346,-0.00307334,0.0,0.0,0.0,0.0,-1.0
19740440,19740196,-0.12447916,-0.03850297,-0.010033545,0.0,0.0,0.0,0.0,-1.0
19838511,19838264,-0.15073144,0.09445159,0.010794557,0.0,0.0,0.0,0.0,-1.0
19940314,19940060,-0.12201235,0.10488358,0.021937236,0.0,0.0,0.0,0.0,-1.0
20042097,20041851,-0.110940985,0.070031114,0.018561602,0.0,0.0,0.0,0.0,-1.0
20140164,20139921,-0.12104255,-0.061180867,-0.014785411,0.0,0.0,0.0,0.0,-1.0
20241959,20241715,-0.14762063,-0.060546026,-0.02482837,0.0,0.0,0.0,0.0,-1.0
20340104,20339855,-0.16827053,0.009254812,-0.0028613724,0.0,0.0,0.0,0.0,-1.0
20440580,20440336,-0.13688521,0.014471994,0.017894205,0.0,0.0,0.0,0.0,-1.0
20538647,20538406,-0.059930775,-0.053065445,0.012619138,0.0,0.0,0.0,0.0,-1.0
20640449,20640202,-0.065466836,-0.06876895,-0.0037722017,0.0,0.0,0.0,0.0,-1.0
20742248,20741992,-0.092879586,-0.033093914,-0.0131479595,0.0,0.0,0.0,0.0,-1.0
20840313,20840069,-0.083252326,0.07641333,0.012597173,0.015692307,0.0,0.0,0.0,-1.0
20942116,20941865,-0.083798215,0.074178234,0.025304725,0.02052071,0.0,0.0,0.0,-1.0
21038930,21038683,-0.12575324,0.025779603,0.015294099,0.03862722,0.0,0.0,0.0,-1.0
21140733,21140494,-0.05703965,0.062381957,0.01979739,0.06035503,0.0,0.0,0.0,-1.0
21238800,21238551,-0.08557511,0.15696181,0.012712284,0.084497035,0.0,0.0,0.0,-1.0
21340587,21340341,0.11341555,-0.13011624,0.00355785,0.20925443,0.0,0.0,0.0,-1.0
21442560,21442309,-0.16930056,-0.038335524,-0.0100098,0.2102722,0.0,0.0,0.0,-1.0
21540453,21540204,-0.11788567,-0.049564503,0.007086644,0.2102722,0.0,0.0,0.0,-1.0
21638520,21638272,-0.08777431,0.003482585,0.00399543,0.2102722,0.0,0.0,0.0,-1.0
21739078,21738825,-0.28327864,0.054539815,0.0039057725,0.2102722,0.0,0.0,0.0,-1.0
21840863,21840618,-0.0701095,-0.07259237,-0.011120624,0.20925443,0.0,0.0,0.0,-1.0
21938938,21938687,-0.15648235,-0.11300312,-0.0056930026,0.20925443,0.0,0.0,0.0,-1.0
22040734,22040482,-0.24662542,0.10309465,0.009287072,0.20925443,0.0,0.0,0.0,-1.0
22142524,22142278,-0.14387363,0.034391377,-0.023240548,0.20925443,0.0,0.0,0.0,-1.0
22239481,22239231,-0.29717988,0.047049306,-0.0096944785,0.20925443,0.0,0.0,0.0,-1.0
22341156,22340915,-0.082309626,-0.0058163134,-0.019285839,0.20925443,0.0,0.0,0.0,-1.0
22439226,22438967,-0.05454142,-0.048297163,-0.016016286,0.20925443,0.0,0.0,0.0,-1.0
22541003,22540759,-0.19074951,-0.007865618,-0.002287123,0.20925443,0.0,0.0,0.0,-1.0
22639073,22638828,-0.18183094,0.076972805,0.002115648,0.20925443,0.0,0.0,0.0,-1.0
