timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
18129330,0.02280697,0.30822447,0.46391684
18140484,0.02280697,0.29679912,0.43804717
18341576,0.02280697,0.30536813,0.46715054
18531690,0.019805219,0.29679912,0.43804717
18732613,0.02280697,0.30536813,0.44451457
18933960,0.028810484,0.29965547,0.43804717
19134865,0.013801713,0.29679912,0.44451457
19336107,0.019805219,0.3025118,0.4574494
19537135,0.025808731,0.2939428,0.42187864
19739307,0.02280697,0.2939428,0.42511234
19940517,0.016803466,0.29965547,0.45098197
20130506,0.02280697,0.2939428,0.4186449
20331540,0.016803466,0.29965547,0.44774827
20532765,0.028810484,0.29965547,0.44774827
20733773,0.019805219,0.2939428,0.43804717
20934967,0.013801713,0.29679912,0.4154112
21136248,0.013801713,0.2939428,0.42187864
21337201,0.013801713,0.2939428,0.4154112
21538325,0.016803466,0.29108644,0.41217753
21728231,0.01079996,0.2939428,0.4186449
21929356,0.01079996,0.29108644,0.40894383
22130566,0.01079996,0.29108644,0.41217753
22331864,0.013801713,0.29108644,0.4154112
22533881,0.013801713,0.29108644,0.4154112
22734950,0.01079996,0.2939428,0.4154112
22936110,0.013801713,0.29108644,0.41217753
23137123,0.01079996,0.29108644,0.41217753
23327113,0.01079996,0.2939428,0.4186449
23539247,0.013801713,0.2939428,0.4186449
23729430,0.013801713,0.29108644,0.4057101
23930489,0.013801713,0.2939428,0.4186449
24131545,0.01079996,0.29108644,0.41217753
24332811,0.013801713,0.29108644,0.41217753
24534086,0.01079996,0.2939428,0.41217753
24735144,0.013801713,0.2939428,0.4154112
24936246,0.013801713,0.29108644,0.41217753
25137467,0.013801713,0.29108644,0.40894383
25328078,0.01079996,0.28823012,0.4154112
25529353,0.016803466,0.2796611,0.4154112
25730526,0.019805219,0.28537378,0.41217753
25931845,0.016803466,0.29679912,0.41217753
26132844,0.013801713,0.2939428,0.41217753
26333789,0.016803466,0.29679912,0.40894383
26534833,0.016803466,0.29679912,0.41217753
26736085,0.013801713,0.3025118,0.39277527
26925924,0.01079996,0.29965547,0.41217753
27138221,0.0077981995,0.30822447,0.40894383
27328259,-0.0012070587,0.30536813,0.40894383
27529201,-0.013214077,0.28537378,0.4154112
