timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
17205280,inf,0,1,1,1,0
18213565,inf,0,1,1,1,0
19216294,inf,0,1,1,1,0
20224374,inf,0,1,1,1,0
21227214,inf,0,1,1,1,0
21257109,inf,0,1,0,0,0
22270189,inf,0,1,0,0,0
23277769,inf,0,1,0,0,0
23973131,inf,0,0,0,0,0
24976110,inf,0,0,0,0,0
25984063,inf,0,0,0,0,0
26992179,inf,0,0,0,0,0
27995143,inf,0,0,0,0,0
29003361,inf,0,0,0,0,0
30006157,inf,0,0,0,0,0
31014213,inf,0,0,0,0,0
32017454,inf,0,0,0,0,0
33025261,inf,0,0,0,0,0
34028368,inf,0,0,0,0,0
35031520,inf,0,0,0,0,0
36034767,inf,0,0,0,0,0
37037734,inf,0,0,0,0,0
38045819,inf,0,0,0,0,0
39053755,inf,0,0,0,0,0
40061817,inf,0,0,0,0,0
41064915,inf,0,0,0,0,0
42067736,inf,0,0,0,0,0
43076543,inf,0,0,0,0,0
44084619,inf,0,0,0,0,0
45086974,inf,0,0,0,0,0
46094933,inf,0,0,0,0,0
47103254,inf,0,0,0,0,0
48106016,inf,0,0,0,0,0
55141980,inf,0,0,0,0,0
56145320,inf,0,0,0,0,0
57148128,inf,0,0,0,0,0
58156082,inf,0,0,0,0,0
59164199,inf,0,0,0,0,0
60167101,inf,0,0,0,0,0
61175106,inf,0,0,0,0,0
62183650,inf,0,0,0,0,0
63186280,inf,0,0,0,0,0
64194302,inf,0,0,0,0,0
65197147,inf,0,0,0,0,0
66205794,inf,0,0,0,0,0
67208343,inf,0,0,0,0,0
68211333,inf,0,0,0,0,0
69219179,inf,0,0,0,0,0
70222449,inf,0,0,0,0,0
71225952,inf,0,0,0,0,0
72233315,inf,0,0,0,0,0
73236971,inf,0,0,0,0,0
74244569,inf,0,0,0,0,0
75252515,inf,0,0,0,0,0
76255669,inf,0,0,0,0,0
77263650,inf,0,0,0,0,0
78267105,inf,0,0,0,0,0
79274748,inf,0,0,0,0,0
80277981,inf,0,0,0,0,0
81281189,inf,0,0,0,0,0
82289373,inf,0,0,0,0,0
83291812,inf,0,0,0,0,0
84299921,inf,0,0,0,0,0
85308446,inf,0,0,0,0,0
86315773,inf,0,0,0,0,0
87323878,inf,0,0,0,0,0
88327120,inf,0,0,0,0,0
89334944,inf,0,0,0,0,0
90348110,inf,0,0,0,0,0
91355937,inf,0,0,0,0,0
92358900,inf,0,0,0,0,0
93367214,inf,0,0,0,0,0
94375070,inf,0,0,0,0,0
95383251,inf,0,0,0,0,0
96386578,inf,0,0,0,0,0
97394270,inf,0,0,0,0,0
98402405,inf,0,0,0,0,0
99405386,inf,0,0,0,0,0
100413342,inf,0,0,0,0,0
101416328,inf,0,0,0,0,0
102419280,inf,0,0,0,0,0
103422327,inf,0,0,0,0,0
104430247,inf,0,0,0,0,0
105438243,inf,0,0,0,0,0
106441427,inf,0,0,0,0,0
107444412,inf,0,0,0,0,0
108447739,inf,0,0,0,0,0
109455385,inf,0,0,0,0,0
110463436,inf,0,0,0,0,0
111466705,inf,0,0,0,0,0
112474552,inf,0,0,0,0,0
113488430,inf,0,0,0,0,0
114495689,inf,0,0,0,0,0
115503740,inf,0,0,0,0,0
116506764,inf,0,0,0,0,0
117514914,inf,0,0,0,0,0
118522918,inf,0,0,0,0,0
119525695,inf,0,0,0,0,0
120528998,inf,0,0,0,0,0
121531759,inf,0,0,0,0,0
122534664,inf,0,0,0,0,0
123537959,inf,0,0,0,0,0
124545980,inf,0,0,0,0,0
125553736,inf,0,0,0,0,0
126557001,inf,0,0,0,0,0
127565051,inf,0,0,0,0,0
128568554,inf,0,0,0,0,0
129575944,inf,0,0,0,0,0
130584068,inf,0,0,0,0,0
131587563,inf,0,0,0,0,0
132600042,inf,0,0,0,0,0
133603115,inf,0,0,0,0,0
134606212,inf,0,0,0,0,0
135609888,inf,0,0,0,0,0
136617298,inf,0,0,0,0,0
137625394,inf,0,0,0,0,0
138628514,inf,0,0,0,0,0
139636203,inf,0,0,0,0,0
140644401,inf,0,0,0,0,0
141647415,inf,0,0,0,0,0
142655346,inf,0,0,0,0,0
143659449,inf,0,0,0,0,0
144666552,inf,0,0,0,0,0
145675041,inf,0,0,0,0,0
146677584,inf,0,0,0,0,0
147685595,inf,0,0,0,0,0
148693662,inf,0,0,0,0,0
149696710,inf,0,0,0,0,0
150704650,inf,0,0,0,0,0
151708190,inf,0,0,0,0,0
152715586,inf,0,0,0,0,0
153718745,inf,0,0,0,0,0
154727068,inf,0,0,0,0,0
155734705,inf,0,0,0,0,0
156737744,inf,0,0,0,0,0
157746121,inf,0,0,0,0,0
158749224,inf,0,0,0,0,0
159757059,inf,0,0,0,0,0
160765033,inf,0,0,0,0,0
161768137,inf,0,0,0,0,0
162775943,inf,0,0,0,0,0
163784214,inf,0,0,0,0,0
164787149,inf,0,0,0,0,0
165795092,inf,0,0,0,0,0
166803205,inf,0,0,0,0,0
167806297,inf,0,0,0,0,0
168809496,inf,0,0,0,0,0
169812284,inf,0,0,0,0,0
170815573,inf,0,0,0,0,0
171823937,inf,0,0,0,0,0
172826904,inf,0,0,0,0,0
173834656,inf,0,0,0,0,0
174837578,inf,0,0,0,0,0
175845968,inf,0,0,0,0,0
176853545,inf,0,0,0,0,0
177857453,inf,0,0,0,0,0
178866105,inf,0,0,0,0,0
179867859,inf,0,0,0,0,0
180876013,inf,0,0,0,0,0
181883783,inf,0,0,0,0,0
182887746,inf,0,0,0,0,0
183895567,inf,0,0,0,0,0
184902834,inf,0,0,0,0,0
185906377,inf,0,0,0,0,0
186909216,inf,0,0,0,0,0
187912154,inf,0,0,0,0,0
188921212,inf,0,0,0,0,0
189929012,inf,0,0,0,0,0
190931965,inf,0,0,0,0,0
191939870,inf,0,0,0,0,0
192942179,inf,0,0,0,0,0
193945473,inf,0,0,0,0,0
194953196,inf,0,0,0,0,0
195956489,inf,0,0,0,0,0
196959152,inf,0,0,0,0,0
197962432,inf,0,0,0,0,0
198965431,inf,0,0,0,0,0
199969758,inf,0,0,0,0,0
200976475,inf,0,0,0,0,0
201984607,inf,0,0,0,0,0
202992373,inf,0,0,0,0,0
203995529,inf,0,0,0,0,0
204999885,inf,0,0,0,0,0
206006704,inf,0,0,0,0,0
207009984,inf,0,0,0,0,0
208018772,inf,0,0,0,0,0
209026810,inf,0,0,0,0,0
210033600,inf,0,0,0,0,0
211036793,inf,0,0,0,0,0
212044969,inf,0,0,0,0,0
213057847,inf,0,0,0,0,0
214066082,inf,0,0,0,0,0
215074557,inf,0,0,0,0,0
216076912,inf,0,0,0,0,0
217085898,inf,0,0,0,0,0
218093160,inf,0,0,0,0,0
219096024,inf,0,0,0,0,0
220099148,inf,0,0,0,0,0
221107504,inf,0,0,0,0,0
222110029,inf,0,0,0,0,0
223113053,inf,0,0,0,0,0
224116200,inf,0,0,0,0,0
225124457,inf,0,0,0,0,0
226127381,inf,0,0,0,0,0
227135650,inf,0,0,0,0,0
228138459,inf,0,0,0,0,0
229146522,inf,0,0,0,0,0
230154522,inf,0,0,0,0,0
231157806,inf,0,0,0,0,0
232165668,inf,0,0,0,0,0
233173493,inf,0,0,0,0,0
234176709,inf,0,0,0,0,0
235184677,inf,0,0,0,0,0
236197704,inf,0,0,0,0,0
237205948,inf,0,0,0,0,0
238213839,inf,0,0,0,0,0
239216626,inf,0,0,0,0,0
240226051,inf,0,0,0,0,0
241228895,inf,0,0,0,0,0
242236783,inf,0,0,0,0,0
243238807,inf,0,0,0,0,0
244247588,inf,0,0,0,0,0
245255104,inf,0,0,0,0,0
246258114,inf,0,0,0,0,0
247266525,inf,0,0,0,0,0
248274026,inf,0,0,0,0,0
249277838,inf,0,0,0,0,0
250286037,inf,0,0,0,0,0
251293307,inf,0,0,0,0,0
252296431,inf,0,0,0,0,0
256323527,inf,0,0,0,0,0
257331445,inf,0,0,0,0,0
258339664,inf,0,0,0,0,0
259347454,inf,0,0,0,0,0
260350671,inf,0,0,0,0,0
261358546,inf,0,0,0,0,0
262366671,inf,0,0,0,0,0
263374447,inf,0,0,0,0,0
264377445,inf,0,0,0,0,0
265385684,inf,0,0,0,0,0
266393556,inf,0,0,0,0,0
267396794,inf,0,0,0,0,0
268404674,inf,0,0,0,0,0
269412581,inf,0,0,0,0,0
270420957,inf,0,0,0,0,0
271423920,inf,0,0,0,0,0
272427018,inf,0,0,0,0,0
273434734,inf,0,0,0,0,0
274438826,inf,0,0,0,0,0
275441076,inf,0,0,0,0,0
276449199,inf,0,0,0,0,0
277457115,inf,0,0,0,0,0
278465036,inf,0,0,0,0,0
279468130,inf,0,0,0,0,0
280476707,inf,0,0,0,0,0
281484818,inf,0,0,0,0,0
282492397,inf,0,0,0,0,0
283495158,inf,0,0,0,0,0
284498339,inf,0,0,0,0,0
285506478,inf,0,0,0,0,0
286514178,inf,0,0,0,0,0
287522570,inf,0,0,0,0,0
288525427,inf,0,0,0,0,0
289533368,inf,0,0,0,0,0
290541796,inf,0,0,0,0,0
291549725,inf,0,0,0,0,0
292557377,inf,0,0,0,0,0
293566050,inf,0,0,0,0,0
294573624,inf,0,0,0,0,0
295576720,inf,0,0,0,0,0
296585115,inf,0,0,0,0,0
297587805,inf,0,0,0,0,0
298595804,inf,0,0,0,0,0
299604209,inf,0,0,0,0,0
300612058,inf,0,0,0,0,0
301614883,inf,0,0,0,0,0
302623222,inf,0,0,0,0,0
303626119,inf,0,0,0,0,0
304634140,inf,0,0,0,0,0
305637043,inf,0,0,0,0,0
306645236,inf,0,0,0,0,0
307648326,inf,0,0,0,0,0
308657072,inf,0,0,0,0,0
309670314,inf,0,0,0,0,0
310676902,inf,0,0,0,0,0
311685766,inf,0,0,0,0,0
312425199,inf,0,0,0,0,1
313428046,inf,0,0,0,0,1
314431068,inf,0,0,0,0,1
315002532,inf,0,0,0,0,0
316005777,inf,0,0,0,0,0
317013380,inf,0,0,0,0,0
318016405,inf,0,0,0,0,0
319024825,inf,0,0,0,0,0
319168868,inf,0,0,0,0,1
319863579,inf,0,0,0,0,0
320365671,inf,0,0,0,0,1
321164721,inf,0,0,0,0,0
322167643,inf,0,0,0,0,0
323175519,inf,0,0,0,0,0
324184037,inf,0,0,0,0,0
325186726,inf,0,0,0,0,0
325623906,inf,0,0,0,0,1
326626849,inf,0,0,0,0,1
327630079,inf,0,0,0,0,1
328632931,inf,0,0,0,0,1
329635812,inf,0,0,0,0,1
330107917,inf,0,1,0,0,1
330395595,inf,0,1,1,0,1
330698679,inf,0,1,1,1,1
331701834,inf,0,1,1,1,1
332704994,inf,0,1,1,1,1
333707808,inf,0,1,1,1,1
