timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
143363429,0.67600673,0.0047600805,-0.019467168,-0.7366229,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143368390,0.6760452,0.004672949,-0.019490743,-0.7365875,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143413074,0.67606515,0.0047848364,-0.019529346,-0.73656756,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143462722,0.67640245,0.0044378885,-0.019050058,-0.7362725,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143512400,0.67609155,0.0047781128,-0.01964492,-0.73654026,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143562042,0.67628205,0.0047656344,-0.01960497,-0.7363665,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143616632,0.6765832,0.004840076,-0.019509176,-0.7360919,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143666280,0.67664546,0.0046053496,-0.01929688,-0.7360417,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143715930,0.6762391,0.0045267767,-0.019213138,-0.7364178,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143760623,0.6764938,0.004874689,-0.01952339,-0.73617333,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143815402,0.6766198,0.004866337,-0.019472176,-0.736059,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143864873,0.6768133,0.0048988066,-0.019533947,-0.73587924,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143914521,0.67679566,0.0049506617,-0.019578934,-0.7358939,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
143964169,0.6768091,0.004912448,-0.019486608,-0.73588425,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
144013822,0.6768583,0.004809749,-0.019355198,-0.7358431,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
144063595,0.6770326,0.004661626,-0.019113185,-0.73569006,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
144113114,0.6771337,0.004634714,-0.018933892,-0.7356018,0.99999774,1.1321426e-09,-7.6845946e-10,-0.0021405867,3
