timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
140497973,34.03624882491804,108.76082838777945,425.81192,0.8700912,-0.48949677,1.1836606,-1.6592638,1,1,0
145693404,34.036254871136066,108.76082370546219,426.2657,1.5424,-0.9209508,0.7298961,-1.6474607,1,1,0
154434925,34.036254871136066,108.76082370546219,426.2657,1.5424,-0.9209508,0.7298961,-1.639241,1,1,0
570470132,34.03584375587706,108.76055980071642,426.49503,-44.171497,-25.238684,0.500563,2.6307392,1,1,0
