timestamp,load,ram_usage
142877601,0.46401912,0.41645157
143377577,0.5538865,0.554319
143877469,0.50480473,0.554319
144377363,0.49681932,0.5444642
144877364,0.492337,0.5444642
145377361,0.492813,0.5444642
145877403,0.49361855,0.54510105
146378807,0.4961548,0.54510105
146877364,0.49528337,0.54510105
147377396,0.49650025,0.54510105
147877426,0.49409163,0.54510105
148377524,0.49669504,0.54510105
148877363,0.49675798,0.54510105
149377486,0.49420744,0.54510105
149877363,0.49782848,0.54510105
150377362,0.49435002,0.54510105
150877596,0.49992102,0.54510105
151377400,0.49234396,0.54510105
151877426,0.49726117,0.54510105
152377454,0.49456102,0.54510105
152877365,0.49658656,0.54510105
153377375,0.49402308,0.54510105
153877413,0.4967811,0.54510105
154377445,0.49411464,0.54510105
154878283,0.4989128,0.54510105
155377366,0.49592048,0.54510105
155877380,0.4965071,0.54510105
156377457,0.49652648,0.54510105
156877377,0.49683553,0.54510105
157377443,0.4937573,0.54510105
157877585,0.4972198,0.54510105
158377982,0.4939022,0.54510105
158877372,0.4984041,0.54510105
159377364,0.49622095,0.54510105
159877370,0.49754202,0.54510105
160377397,0.49290138,0.54510105
160877396,0.49506795,0.54510105
161377744,0.49606818,0.54510105
161877362,0.49368507,0.54510105
162377362,0.495561,0.54510105
162877494,0.49987102,0.54510105
163377541,0.49397182,0.54510105
163877363,0.496431,0.54510105
164377463,0.49665946,0.54510105
164877430,0.49738795,0.54510105
165377421,0.49326813,0.54510105
165877423,0.502775,0.54510105
166377362,0.492997,0.54510105
166877511,0.49774468,0.54510105
167377495,0.49210072,0.54510105
167877603,0.49626207,0.54510105
168378078,0.49371588,0.54510105
168877440,0.49539512,0.54510105
169377364,0.51574147,0.54510105
169877978,0.51802874,0.54510105
170377652,0.5189314,0.54510105
170877418,0.5151544,0.54510105
171377364,0.5179314,0.54510105
171877850,0.49470514,0.54510105
172377432,0.49685436,0.54510105
172877456,0.4951228,0.54510105
173377522,0.50063485,0.54510105
173877385,0.49389434,0.54510105
174377362,0.49617285,0.54510105
174877364,0.49580598,0.54510105
175377606,0.49557614,0.54510105
175877362,0.4946394,0.54510105
176377375,0.4959491,0.54510105
176877384,0.49757606,0.54510105
177377419,0.49245453,0.54510105
177877446,0.49608797,0.54510105
178377506,0.4947005,0.54510105
178877867,0.49352354,0.54510105
179377458,0.49491388,0.54510105
179877366,0.49667937,0.54510105
180377382,0.49584514,0.54510105
180877413,0.49400234,0.54510105
181377362,0.4956146,0.54510105
181877451,0.4945646,0.54510105
182377889,0.49564707,0.54510105
182877387,0.49629712,0.54510105
183377632,0.49589217,0.54510105
183877362,0.49657887,0.54510105
184377428,0.49702537,0.54510105
184877364,0.49593848,0.54510105
185377510,0.50599396,0.54510105
185877442,0.5119759,0.54510105
186377363,0.51901776,0.54510105
186877364,0.51523703,0.54510105
187378084,0.51010644,0.54510105
187877403,0.49334043,0.54510105
188377474,0.49440396,0.54510105
188877391,0.49613702,0.54510105
