timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
143219832,0.23055209,0.014824326,0.0
570470531,0.26464465,0.013873664,0.0
570475485,0.27932587,0.015381111,0.0
570674085,0.22168195,0.015750976,0.0
570872708,0.20827235,0.015190689,0.0
571071273,0.22263157,0.01599657,0.0
571269881,0.2393662,0.014311399,0.0
