timestamp,safety_switch_available,safety_off,override_available,override_enabled
143278868,1,1,0,0
144299173,1,1,0,0
145299486,1,1,0,0
146299900,1,1,0,0
147302974,1,1,0,0
148305623,1,1,0,0
149325850,1,1,0,0
150346201,1,1,0,0
151366354,1,1,0,0
152366936,1,1,0,0
153369945,1,1,0,0
154372662,1,1,0,0
155393100,1,1,0,0
156398239,1,1,0,0
157418578,1,1,0,0
158421439,1,1,0,0
159424544,1,1,0,0
160429771,1,1,0,0
161432606,1,1,0,0
162452919,1,1,0,0
163453938,1,1,0,0
164458715,1,1,0,0
165478971,1,1,0,0
166496823,1,1,0,0
167497246,1,1,0,0
168497711,1,1,0,0
169498033,1,1,0,0
170498452,1,1,0,0
171501375,1,1,0,0
172501817,1,1,0,0
173507206,1,1,0,0
174512552,1,1,0,0
175517945,1,1,0,0
176518459,1,1,0,0
177523761,1,1,0,0
178543923,1,1,0,0
179546805,1,1,0,0
180549937,1,1,0,0
181570124,1,1,0,0
182570589,1,1,0,0
183576168,1,1,0,0
184578742,1,1,0,0
185597762,1,1,0,0
186602044,1,1,0,0
187617275,1,1,0,0
188622558,1,1,0,0
189628028,1,1,0,0
190631053,1,1,0,0
191631271,1,1,0,0
192634131,1,1,0,0
193654514,1,1,0,0
194657520,1,1,0,0
195660387,1,1,0,0
196665595,1,1,0,0
197666459,1,1,0,0
198688909,1,1,0,0
199709137,1,1,0,0
200726938,1,1,0,0
201747351,1,1,0,0
202752734,1,1,0,0
203753126,1,1,0,0
204773330,1,1,0,0
205776218,1,1,0,0
206781735,1,1,0,0
207801850,1,1,0,0
208802509,1,1,0,0
209822558,1,1,0,0
210840324,1,1,0,0
211843217,1,1,0,0
212846144,1,1,0,0
213859023,1,1,0,0
214861936,1,1,0,0
215864807,1,1,0,0
216885105,1,1,0,0
217888009,1,1,0,0
218888621,1,1,0,0
219893710,1,1,0,0
220896779,1,1,0,0
221897127,1,1,0,0
222900047,1,1,0,0
223900389,1,1,0,0
224900877,1,1,0,0
225921196,1,1,0,0
226924118,1,1,0,0
227929461,1,1,0,0
228934834,1,1,0,0
229940354,1,1,0,0
230943257,1,1,0,0
231963300,1,1,0,0
232983679,1,1,0,0
233986541,1,1,0,0
234991995,1,1,0,0
235992372,1,1,0,0
236992726,1,1,0,0
237998246,1,1,0,0
239018444,1,1,0,0
240018856,1,1,0,0
241021870,1,1,0,0
242042184,1,1,0,0
243062394,1,1,0,0
244067762,1,1,0,0
245070356,1,1,0,0
246086099,1,1,0,0
247088865,1,1,0,0
248094263,1,1,0,0
249099753,1,1,0,0
250100094,1,1,0,0
251100642,1,1,0,0
252103474,1,1,0,0
253106224,1,1,0,0
254109126,1,1,0,0
255109675,1,1,0,0
256109981,1,1,0,0
257110622,1,1,0,0
258113353,1,1,0,0
259113873,1,1,0,0
260114345,1,1,0,0
261114530,1,1,0,0
262120022,1,1,0,0
263123004,1,1,0,0
264128306,1,1,0,0
265128699,1,1,0,0
266134146,1,1,0,0
267136982,1,1,0,0
268157455,1,1,0,0
269160099,1,1,0,0
270160587,1,1,0,0
271180935,1,1,0,0
272186382,1,1,0,0
273189148,1,1,0,0
274209471,1,1,0,0
275228232,1,1,0,0
276234776,1,1,0,0
277255388,1,1,0,0
278256185,1,1,0,0
279273622,1,1,0,0
280284057,1,1,0,0
281284867,1,1,0,0
282307117,1,1,0,0
283325004,1,1,0,0
284342777,1,1,0,0
285348141,1,1,0,0
286363137,1,1,0,0
287381274,1,1,0,0
288381732,1,1,0,0
289382159,1,1,0,0
290385102,1,1,0,0
291387956,1,1,0,0
292393338,1,1,0,0
293398663,1,1,0,0
294399118,1,1,0,0
295401998,1,1,0,0
296404978,1,1,0,0
297407795,1,1,0,0
298408208,1,1,0,0
299413756,1,1,0,0
300419153,1,1,0,0
301422024,1,1,0,0
302442209,1,1,0,0
303445109,1,1,0,0
304448049,1,1,0,0
305468491,1,1,0,0
306473654,1,1,0,0
307476628,1,1,0,0
308494422,1,1,0,0
309499796,1,1,0,0
310517568,1,1,0,0
311522997,1,1,0,0
312523484,1,1,0,0
313523957,1,1,0,0
314526603,1,1,0,0
315529637,1,1,0,0
316532518,1,1,0,0
317533065,1,1,0,0
318533314,1,1,0,0
319536399,1,1,0,0
320556505,1,1,0,0
321576879,1,1,0,0
322579765,1,1,0,0
323597431,1,1,0,0
324602876,1,1,0,0
325608269,1,1,0,0
326611161,1,1,0,0
327631445,1,1,0,0
328631881,1,1,0,0
329634819,1,1,0,0
330652579,1,1,0,0
331653249,1,1,0,0
332673236,1,1,0,0
333676232,1,1,0,0
334676932,1,1,0,0
335677147,1,1,0,0
336677480,1,1,0,0
337680302,1,1,0,0
338685755,1,1,0,0
339686322,1,1,0,0
340686547,1,1,0,0
341689515,1,1,0,0
342709804,1,1,0,0
343715098,1,1,0,0
344718144,1,1,0,0
345718897,1,1,0,0
346740316,1,1,0,0
347746566,1,1,0,0
348752775,1,1,0,0
349754889,1,1,0,0
350775242,1,1,0,0
351775527,1,1,0,0
352795895,1,1,0,0
353796367,1,1,0,0
354801612,1,1,0,0
355807133,1,1,0,0
356822462,1,1,0,0
357836918,1,1,0,0
358840582,1,1,0,0
359840959,1,1,0,0
360841379,1,1,0,0
361844317,1,1,0,0
362864783,1,1,0,0
363867428,1,1,0,0
364867952,1,1,0,0
365868446,1,1,0,0
366871350,1,1,0,0
367874092,1,1,0,0
368894580,1,1,0,0
369894999,1,1,0,0
370897720,1,1,0,0
371898273,1,1,0,0
372915902,1,1,0,0
373921386,1,1,0,0
374921877,1,1,0,0
375942095,1,1,0,0
376947461,1,1,0,0
377950327,1,1,0,0
378953283,1,1,0,0
379953718,1,1,0,0
380956577,1,1,0,0
381957166,1,1,0,0
382960083,1,1,0,0
383962734,1,1,0,0
384968117,1,1,0,0
385971143,1,1,0,0
386974142,1,1,0,0
387976861,1,1,0,0
388997217,1,1,0,0
389997585,1,1,0,0
391002944,1,1,0,0
392020855,1,1,0,0
393023730,1,1,0,0
394026520,1,1,0,0
395026893,1,1,0,0
396029882,1,1,0,0
397032861,1,1,0,0
398033225,1,1,0,0
399038723,1,1,0,0
400039003,1,1,0,0
401041839,1,1,0,0
402042379,1,1,0,0
403045263,1,1,0,0
404045850,1,1,0,0
405048537,1,1,0,0
406050936,1,1,0,0
407071805,1,1,0,0
408072431,1,1,0,0
409085622,1,1,0,0
410107652,1,1,0,0
411113155,1,1,0,0
412133343,1,1,0,0
413133876,1,1,0,0
414136759,1,1,0,0
415137257,1,1,0,0
416140157,1,1,0,0
417155329,1,1,0,0
418158201,1,1,0,0
419158701,1,1,0,0
420161622,1,1,0,0
421164396,1,1,0,0
422182246,1,1,0,0
423185238,1,1,0,0
424185502,1,1,0,0
425186120,1,1,0,0
426206330,1,1,0,0
427211641,1,1,0,0
428214524,1,1,0,0
429217515,1,1,0,0
430217863,1,1,0,0
431220913,1,1,0,0
432223762,1,1,0,0
433224115,1,1,0,0
434227009,1,1,0,0
435244934,1,1,0,0
436265052,1,1,0,0
437270707,1,1,0,0
438273393,1,1,0,0
439273761,1,1,0,0
440274112,1,1,0,0
441274522,1,1,0,0
442279966,1,1,0,0
443282860,1,1,0,0
444300614,1,1,0,0
445301015,1,1,0,0
446303982,1,1,0,0
447306916,1,1,0,0
448307401,1,1,0,0
449327667,1,1,0,0
450333185,1,1,0,0
451335905,1,1,0,0
452341220,1,1,0,0
453346708,1,1,0,0
454347128,1,1,0,0
455352419,1,1,0,0
456372693,1,1,0,0
457390593,1,1,0,0
458408470,1,1,0,0
459408799,1,1,0,0
460409116,1,1,0,0
461429645,1,1,0,0
462432888,1,1,0,0
463455034,1,1,0,0
464471980,1,1,0,0
465493106,1,1,0,0
466496038,1,1,0,0
467499107,1,1,0,0
468501858,1,1,0,0
469504758,1,1,0,0
470505602,1,1,0,0
471508323,1,1,0,0
472508430,1,1,0,0
473511415,1,1,0,0
474516768,1,1,0,0
475519842,1,1,0,0
476520064,1,1,0,0
477525475,1,1,0,0
478525893,1,1,0,0
479531244,1,1,0,0
480531655,1,1,0,0
481532318,1,1,0,0
482532481,1,1,0,0
483532915,1,1,0,0
484535793,1,1,0,0
485541152,1,1,0,0
486544047,1,1,0,0
487546984,1,1,0,0
488549961,1,1,0,0
489555258,1,1,0,0
490555663,1,1,0,0
491576009,1,1,0,0
492581535,1,1,0,0
493596653,1,1,0,0
