timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
143363429,0.6761988,0.0047046524,-0.019498192,-0.7364462,0.058580603,-0.087031245,0.063026875,1.1588908,-0.6877312,0.8555829,-3.964064e-05,-7.340647e-05,-4.916401e-07,0.0,0.0,0.00011891679,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,6.0333583e-09,4.7077876e-05,0.0005046706,2.0846992e-05,3.4962836e-06,3.4853276e-06,1.744646e-05,0.00904399,0.00904395,0.009233802,0.041712746,0.041712727,0.1568684,1.9494375e-11,1.950627e-11,3.34862e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015302122,0.0070575555,0.02654884,535,0.2888347,0.39606616,0.0076563153,0.06635232,0.094594836,0.094594836,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
143373358,0.676197,0.0047066812,-0.019497013,-0.7364478,0.058445152,-0.08678055,0.06239517,1.1594719,-0.6885939,0.8520735,-3.9640567e-05,-7.340645e-05,-4.9039403e-07,0.0,0.0,0.00011933157,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,6.7763124e-09,5.1174175e-05,0.0005236364,2.0827998e-05,3.5057753e-06,3.49483e-06,1.7430773e-05,0.009104001,0.00910396,0.009210171,0.041968625,0.041968606,0.15537654,1.9504369e-11,1.9516241e-11,3.3473897e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001503384,0.006880745,0.024878267,535,0.28971922,0.3941783,0.0033872991,0.06635232,0.094594836,0.094594836,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
143562042,0.67667115,0.004690963,-0.019561501,-0.73601055,0.06746602,-0.08473043,0.05897797,1.1933569,-0.7196189,0.84862643,-3.9639566e-05,-7.346245e-05,-6.655678e-07,0.0,0.0,0.000121991005,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,4.758686e-08,0.00018450936,0.0018331464,2.0830403e-05,3.498247e-06,3.4871143e-06,1.745863e-05,0.00900536,0.009005321,0.009170276,0.041318312,0.041318294,0.1558319,1.9497626e-11,1.9509498e-11,3.348496e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006518016,0.006327219,0.024394423,535,0.28746584,0.3947555,0.058606293,0.04961555,0.097763404,0.097763404,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
143760623,0.67685807,0.0049040574,-0.01961051,-0.73583597,0.06364334,-0.08476418,0.05846744,1.2282984,-0.7531829,0.84280187,-3.9642935e-05,-7.3487834e-05,-9.0510713e-07,0.0,0.0,0.0001228699,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,1.4451479e-07,0.00035115198,0.002923929,2.0831885e-05,3.4987006e-06,3.4875168e-06,1.745273e-05,0.008964972,0.008964929,0.009110763,0.040905494,0.04090547,0.154819,1.9498875e-11,1.9510766e-11,3.3483633e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012450258,0.0070958943,0.024186056,535,0.28602615,0.39347047,0.09080635,0.03233484,0.097764604,0.097764604,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
143964169,0.67691654,0.0049099037,-0.019275412,-0.73579097,0.06353315,-0.073584974,0.050947122,1.2652662,-0.77200794,0.82047045,-3.964858e-05,-7.363572e-05,-1.1348558e-06,0.0,0.0,0.00012942609,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,1.396032e-07,0.0004213544,0.0035639289,2.0839856e-05,3.5015173e-06,3.490606e-06,1.744088e-05,0.008944911,0.008944867,0.009058065,0.04052046,0.04052044,0.15383063,1.9502918e-11,1.9514789e-11,3.348229e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014580712,0.0044895215,0.017881041,535,0.28467685,0.39221248,0.09210054,0.08776607,0.09815011,0.09815011,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
144162762,0.67734694,0.0051268847,-0.019401979,-0.73539007,0.065157704,-0.070201375,0.042819023,1.2980272,-0.7928474,0.80210847,-3.9612685e-05,-7.37248e-05,-1.3482871e-06,0.0,0.0,0.00013573577,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,1.3675871e-07,0.0004935719,0.004284527,2.0827372e-05,3.5040564e-06,3.492878e-06,1.7448905e-05,0.008951592,0.008951545,0.009059738,0.040146,0.040145986,0.15481868,1.9505671e-11,1.9517513e-11,3.348106e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001397831,0.0039000786,0.013373827,535,0.2833584,0.39347005,0.04095955,0.062007416,0.09751722,0.09751722,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
144361356,0.67773736,0.0047984105,-0.018878834,-0.735046,0.06927057,-0.059334118,0.039390057,1.3328589,-0.81752574,0.7930599,-3.9610477e-05,-7.3758616e-05,-1.5731873e-06,0.0,0.0,0.00013788824,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,1.6583921e-07,0.0005288693,0.004983607,2.0818492e-05,3.5056073e-06,3.4949621e-06,1.7454433e-05,0.008940076,0.008940007,0.009016044,0.03979211,0.0397921,0.15386994,1.9508154e-11,1.9519964e-11,3.3479764e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013336672,0.0031262673,0.010486332,535,0.28210673,0.3922626,0.06842962,0.03082243,0.095023185,0.095023185,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
144559950,0.6780271,0.004919795,-0.019155586,-0.73477095,0.07177118,-0.05899938,0.035305973,1.3664643,-0.8359475,0.7853197,-3.9597064e-05,-7.382988e-05,-1.7993738e-06,0.0,0.0,0.00014000945,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,2.0145647e-07,0.0005601802,0.0048958804,2.0813311e-05,3.5081102e-06,3.4969628e-06,1.7454924e-05,0.00893198,0.008931921,0.008976346,0.039446797,0.039446797,0.1529462,1.9510307e-11,1.952206e-11,3.3478467e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013246731,0.0020174566,0.007707844,535,0.28088003,0.39108336,0.04004715,0.046833813,0.09188313,0.09188313,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
144763508,0.67810464,0.005174897,-0.019255916,-0.73469496,0.06588653,-0.055273693,0.037800368,1.3955266,-0.8579282,0.7857325,-3.9551287e-05,-7.383984e-05,-2.0132193e-06,0.0,0.0,0.00014053515,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,3.1147155e-07,0.0006623103,0.0049565216,2.08179e-05,3.5079968e-06,3.4966577e-06,1.7445826e-05,0.008913617,0.00891356,0.008986128,0.039093994,0.039093986,0.15396002,1.9509694e-11,1.952141e-11,3.3477103e-11,0.0,0.0,5.0000452e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012832345,0.0047668912,0.013100124,535,0.27962112,0.3923774,0.03888125,0.0503916,0.08876006,0.08876006,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
144962100,0.6788117,0.005099793,-0.019159485,-0.7340448,0.07099144,-0.04844693,0.032755315,1.4274039,-0.8757565,0.7770931,-3.9535244e-05,-7.3875155e-05,-2.239414e-06,0.0,0.0,0.00014266033,0.35079855,-0.023875877,0.41774964,0.0,0.0,0.0,0.0,0.0,2.5663266e-07,0.0006477804,0.004943317,2.079233e-05,3.5069688e-06,3.4956047e-06,1.7467491e-05,0.008922677,0.008922604,0.008951562,0.03876098,0.038760975,0.15307,1.9508254e-11,1.9519946e-11,3.3475795e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013149348,0.0040976563,0.010075493,535,0.27842763,0.3912416,0.04813013,0.035119094,0.0871242,0.0871242,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
