timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
361178788,0.0,0.0,0.0,0.0
361180035,0.0,0.0,0.0,0.0
361381155,0.0,0.0,0.0,0.0
361581033,0.0,0.0,0.0,0.0
361780913,0.0,0.0,0.0,0.0
361979735,0.0,0.0,0.0,0.0
362183171,0.0,0.0,0.0,0.0
362381804,0.0,0.0,0.0,0.0
362581690,0.0,0.0,0.0,0.0
362781718,-0.00175504,0.00168269,-1.67614e-10,0.0
362980214,-0.00495723,0.00392052,-2.41117e-05,0.0
363180123,-0.00816628,0.00600304,-0.000106188,0.0
363380009,-0.0112568,0.00831829,-0.000152976,0.0
363582450,-0.0119831,0.0171478,0.000101181,0.0
363782221,-0.0136279,0.018494,-0.000267022,0.0
363982103,-0.015955,0.0181097,-0.00139936,0.0
364180747,-0.0180186,0.0156414,-0.00310257,0.0
364380750,-0.0202312,0.0138949,-0.00502479,0.0
364580507,-0.0226242,0.0148039,-0.00725543,0.0
364780435,-0.0249442,0.0136978,-0.00938724,0.0
364982754,-0.0261147,0.0093633,-0.0118239,0.0
365182681,-0.0248688,0.00310939,-0.0118644,0.0
365381273,-0.027671,0.000742959,-0.00903491,0.0
365581166,-0.0292254,-9.18018e-05,-0.00506202,0.0
365781046,-0.0293202,-0.00138151,-0.000931637,0.0
365980941,-0.0282666,0.00211399,0.00292593,0.0
366179569,-0.0265424,0.00216339,0.00591378,0.0
366379451,-0.0248038,0.00304339,0.00734991,0.0
366579346,-0.023542,0.00131286,0.00715597,0.0
366781695,-0.0190141,0.0125391,0.00232974,0.0
366981581,-0.0218908,0.0056965,-0.0112855,0.0
367180235,-0.022116,0.00420037,-0.0195749,0.0
367380119,-0.0208734,-0.000314195,-0.0222774,0.0
367579984,-0.0192128,-0.00320968,-0.0219079,0.0
367779871,-0.0185463,-0.0060412,-0.0199344,0.0
367982242,-0.0189942,-0.00857014,-0.0175256,0.0
368182130,-0.0186445,-0.0123866,-0.0149784,0.0
368380766,-0.0162182,-0.0141727,-0.0129312,0.0
368580644,-0.0163672,-0.0146365,-0.0113176,0.0
368780534,-0.0165049,-0.0152332,-0.00973321,0.0
368979411,-0.012996,-0.0149753,-0.0081509,0.0
369182771,-0.0164006,-0.0146118,-0.00673802,0.0
369382654,-0.0180474,-0.0142078,-0.00574391,0.0
369581295,-0.0213944,-0.0137764,-0.00504986,0.0
369781335,-0.0163441,-0.013827,-0.00444576,0.0
369982303,-0.0154959,-0.0123698,-0.00361736,0.0
370179706,-0.0145788,-0.0118261,-0.00274466,0.0
370379602,-0.014417,-0.0115831,-0.00236463,0.0
370583329,-0.00944066,-0.0110503,-0.00223497,0.0
370781837,-0.00960614,-0.0102767,-0.00253325,0.0
370981760,-0.00973246,-0.0100026,-0.00319585,0.0
371181593,-0.0117657,-0.0102299,-0.00345668,0.0
371380318,-0.013405,-0.00836884,-0.00309238,0.0
371580122,-0.0143979,-0.0130329,-0.00193495,0.0
371780005,-0.017173,-0.0166986,-0.00144696,0.0
371979883,-0.0160321,-0.0182126,-0.000336675,0.0
372182316,-0.0257433,-0.0158819,0.00116871,0.0
372382133,-0.0232961,-0.0213641,0.0029771,0.0
372580771,-0.0203974,-0.0259739,0.00495076,0.0
372780651,-0.0248981,-0.0259625,0.00646382,0.0
372980621,-0.022401,-0.0320406,0.00894565,0.0
373180430,-0.0263682,-0.0365021,0.0149836,0.0
373379065,-0.0261356,-0.0381369,0.0129379,0.0
373582676,-0.0258694,-0.0342316,0.011086,0.0
373781319,-0.0277805,-0.0367327,0.00905841,0.0
373981198,-0.0280956,-0.0381034,0.00673032,0.0
374181073,-0.0284854,-0.0403139,0.00486778,0.0
374379715,-0.0276581,-0.0349721,0.00372747,0.0
374579608,-0.026918,-0.028894,0.00336923,0.0
374783214,-0.0279706,-0.0314849,0.00295907,0.0
374981861,-0.0285357,-0.0293321,0.00252376,0.0
375181732,-0.0297388,-0.0287963,0.00295756,0.0
375381695,-0.0279096,-0.0285182,0.00460595,0.0
375580255,-0.025241,-0.0276923,0.00649742,0.0
375780133,-0.0244934,-0.0245284,0.00769284,0.0
375980026,-0.0225257,-0.0250754,0.00820629,0.0
376179905,-0.0225582,-0.023587,0.00836712,0.0
376382265,-0.0234849,-0.0263041,0.00815551,0.0
376582151,-0.0242942,-0.0267546,0.00740527,0.0
376780962,-0.0226526,-0.0276782,0.00672267,0.0
376980670,-0.0286106,-0.0279702,0.00610878,0.0
377180610,-0.0279288,-0.0291639,0.00523716,0.0
377379204,-0.0284877,-0.0299004,0.00561231,0.0
377582940,-0.0273201,-0.0307986,0.00657715,0.0
377782688,-0.0295343,-0.030713,0.00741796,0.0
