timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
361116144,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
361622223,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
362129030,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
362635995,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363143976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363652980,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364160117,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364669976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365177032,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365684037,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
366191080,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
366697979,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
367198159,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
367706007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
368216173,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
368725396,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
369230979,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
369738595,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
370245223,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
370755107,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371263408,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371771014,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
372278050,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
372784022,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
373292997,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
373793990,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374295027,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374795991,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
375296087,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
375804008,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
376311975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
376820983,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
377328142,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
377837007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
378344977,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
378854416,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
379361185,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
379870139,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
380377978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
380885069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
381392242,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
381900559,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
382407001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
382914980,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383422072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383931055,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
384438546,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
384946001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
385453154,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
385960976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
386471162,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
386978014,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
387486096,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
387992007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
388500509,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
389007977,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
389515213,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
390023185,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
390529977,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
391036157,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
391543997,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
392052978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
392562225,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
393068013,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
393576029,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
394082972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
394590975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
395099001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
395607035,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
396113116,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
396619986,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
397128975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
397635016,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398142035,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398650450,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399158244,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399665074,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400171975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400681896,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401190246,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401697004,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
402204974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
402713028,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403220088,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403726974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
404234974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
404741978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
405249092,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
405757266,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
406263975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
406770483,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
407278005,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
407786051,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
408294501,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
408802209,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
409308974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
409817061,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
410324974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
410833974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
411342082,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
411851049,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
412357973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
412865002,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
413372974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
413881207,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
414389001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
414897407,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
415403978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
415912406,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
