timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
361111900,0.170913,0.0129314,0.0
692196755,0.171712,0.0129305,0.0
692201716,0.17289,0.0128712,0.0
692400411,0.183575,0.0129954,0.0
692599083,0.175107,0.0132348,0.0
692797737,0.182961,0.0129377,0.0
692996288,0.171728,0.0124683,0.0
