timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
361180536,0.0,0.0,0,23,61393,65536,0,3,122
362183562,81.2109,80.9107,1,23,9429,65536,0,3,122
363184580,112.707,56.2206,1,23,4202,65536,0,3,122
364185449,137.04,45.595,1,23,6466,65536,0,3,122
365186406,163.355,40.7721,1,23,6446,65536,0,3,122
366188047,192.0,38.3372,1,23,3873,65536,0,3,122
367188482,216.127,35.9694,1,23,6267,65536,0,3,122
368189422,244.829,34.9278,1,23,3803,65536,0,3,122
369190384,268.85,33.562,1,23,6083,65536,0,3,122
370191394,295.146,32.7519,1,23,6317,65536,0,3,122
371192481,324.043,32.3634,1,23,3603,65536,0,3,122
372193399,351.129,31.8815,1,23,2846,65536,0,3,122
373194680,374.198,31.1447,1,23,6384,65536,0,3,122
374195469,400.592,30.7778,1,23,6234,65536,0,3,122
375196417,426.97,30.4618,1,23,6150,65536,0,3,122
376197574,453.217,30.1788,1,23,6384,65536,0,3,122
377198587,485.552,30.3115,1,23,200,65536,0,3,122
378199378,511.848,30.0741,1,23,150,65536,0,3,122
379200396,538.323,29.8728,1,23,270,65536,0,3,122
380201588,564.57,29.6803,1,23,320,65536,0,3,122
381202449,590.866,29.51,1,23,270,65536,0,3,122
382203401,617.342,29.3643,1,23,320,65536,0,3,122
383204526,640.0,29.0583,1,23,3995,65536,0,3,122
384205423,669.885,29.0931,1,23,320,65536,0,3,122
385206445,696.36,28.9829,1,23,320,65536,0,3,122
386207414,722.656,28.8744,1,23,320,65536,0,3,122
387209617,748.903,28.771,1,23,370,65536,0,3,122
388212889,772.021,28.5584,1,23,3858,65536,0,3,122
389213881,801.675,28.5965,1,23,370,65536,0,3,122
390214896,827.954,28.5157,1,23,387,65536,0,3,122
391216152,854.381,28.4449,1,23,487,65536,0,3,122
392217032,880.677,28.3749,1,23,437,65536,0,3,122
393217886,900.917,28.1202,1,23,6621,65536,0,3,122
394218893,933.399,28.2514,1,23,470,65536,0,3,122
395219888,960.0,28.2021,1,23,158,65536,0,3,122
396220888,986.06,28.1401,1,23,490,65536,0,3,122
