timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
361174214,5.22554,3.29194,1,0,1,0,1,0,0
361184171,5.00962,3.29355,1,0,1,0,1,0,0
361674287,5.20781,3.29355,1,0,1,0,1,0,0
362174173,5.18687,3.29033,1,0,1,0,1,0,0
362674215,5.20781,3.28872,1,0,1,0,1,0,0
363174216,5.17075,3.29194,1,0,1,0,1,0,0
363674667,5.19331,3.29355,1,0,1,0,1,0,0
364174168,5.20459,3.28872,1,0,1,0,1,0,0
364674174,5.20298,3.28872,1,0,1,0,1,0,0
365175184,5.19976,3.29194,1,0,1,0,1,0,0
365674170,5.20298,3.29194,1,0,1,0,1,0,0
366174169,5.19814,3.28872,1,0,1,0,1,0,0
366674373,5.20298,3.28872,1,0,1,0,1,0,0
367174206,5.20137,3.29355,1,0,1,0,1,0,0
367674175,5.20459,3.29033,1,0,1,0,1,0,0
368174174,5.20137,3.28872,1,0,1,0,1,0,0
368674169,5.20137,3.29355,1,0,1,0,1,0,0
369174281,5.19976,3.29194,1,0,1,0,1,0,0
369674199,5.19976,3.28872,1,0,1,0,1,0,0
370174238,5.19492,3.28711,1,0,1,0,1,0,0
370674306,5.19976,3.29194,1,0,1,0,1,0,0
371174316,5.19814,3.29194,1,0,1,0,1,0,0
371674170,5.20781,3.29033,1,0,1,0,1,0,0
372174177,5.20298,3.29194,1,0,1,0,1,0,0
372674211,5.20298,3.29355,1,0,1,0,1,0,0
373174514,5.20298,3.29194,1,0,1,0,1,0,0
373674216,5.19492,3.28872,1,0,1,0,1,0,0
374174180,5.18364,3.29194,1,0,1,0,1,0,0
374674395,5.07568,3.29355,1,0,1,0,1,0,0
375174186,5.14175,3.28872,1,0,1,0,1,0,0
375674172,5.11436,3.28872,1,0,1,0,1,0,0
376174203,5.08213,3.29355,1,0,1,0,1,0,0
376674202,5.06118,3.29194,1,0,1,0,1,0,0
377174183,5.05635,3.28711,1,0,1,0,1,0,0
377674181,5.03379,3.28711,1,0,1,0,1,0,0
378174262,5.03862,3.29355,1,0,1,0,1,0,0
378674246,5.00962,3.29194,1,0,1,0,1,0,0
379174177,5.01929,3.28872,1,0,1,0,1,0,0
379674204,4.99512,3.28872,1,0,1,0,1,0,0
380174169,5.01123,3.29194,1,0,1,0,1,0,0
