timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
361176257,-0.65658,-0.00173518,0.0195549,0.754001,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361181025,-0.656493,-0.00170095,0.0195889,0.754076,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361230722,-0.656703,-0.0018131,0.0195454,0.753893,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361330003,-0.656909,-0.00166336,0.0194534,0.753717,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361379664,-0.656775,-0.00168231,0.0193303,0.753837,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361429438,-0.656495,-0.00164915,0.0193643,0.75408,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361478987,-0.657049,-0.00176662,0.0195946,0.753591,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361528646,-0.656488,-0.00176879,0.0196379,0.754079,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361578306,-0.656807,-0.00177284,0.0194525,0.753806,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361627965,-0.656942,-0.00177774,0.0195257,0.753686,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361682626,-0.65687,-0.00158909,0.0196172,0.753747,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361727285,-0.656904,-0.00189094,0.0194944,0.75372,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361776947,-0.657018,-0.00193949,0.0196197,0.753617,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361831572,-0.657087,-0.00172783,0.0196376,0.753557,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361881232,-0.657213,-0.00169347,0.0194329,0.753452,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361930893,-0.657326,-0.00192851,0.0193654,0.753355,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
361975732,-0.657299,-0.00172733,0.0196836,0.753371,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362030213,-0.657398,-0.00178009,0.0195799,0.753287,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362079873,-0.657271,-0.00180604,0.0195694,0.753398,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362129533,-0.657443,-0.00196064,0.0194753,0.75325,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362179198,-0.657858,-0.00193881,0.0194984,0.752887,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362228941,-0.657906,-0.00197294,0.0193504,0.752849,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362278511,-0.657685,-0.00192959,0.0192444,0.753045,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362328210,-0.657655,-0.00190245,0.0192362,0.753071,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362377834,-0.657917,-0.0018955,0.0192921,0.752841,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362427494,-0.65808,-0.00180016,0.0194365,0.752695,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362477203,-0.658068,-0.00176648,0.0194605,0.752705,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362531781,-0.658089,-0.00184702,0.0193853,0.752688,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362581441,-0.658022,-0.00172767,0.0196334,0.752741,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362631135,-0.658083,-0.0014436,0.0199565,0.75268,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362675796,-0.658474,-0.00176907,0.0196108,0.752346,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362730423,-0.658138,-0.000865871,0.020453,0.752619,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362780222,-0.658536,-0.0023359,0.0195706,0.752291,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362829742,-0.658782,-0.0022785,0.01941,0.75208,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362879400,-0.658298,-0.00188672,0.0205182,0.752476,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362929063,-0.658797,-0.00218541,0.018615,0.752087,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
362978741,-0.658578,-0.00213683,0.0188107,0.752274,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363028423,-0.658686,-0.00209728,0.019947,0.75215,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363078049,-0.658805,-0.0018327,0.0188771,0.752074,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363127704,-0.658587,-0.00230412,0.0192652,0.752254,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363177366,-0.658813,-0.00210351,0.0195944,0.752048,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363231991,-0.658861,-0.0020916,0.0194475,0.75201,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363281652,-0.65898,-0.00179972,0.0191812,0.751914,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363326526,-0.659023,-0.00214479,0.019238,0.751874,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363376007,-0.658969,-0.00215446,0.0194176,0.751917,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363430631,-0.658792,-0.00260918,0.0188092,0.752086,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363480292,-0.658828,-0.00289781,0.0186132,0.752057,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363529952,-0.658306,-0.0034304,0.0175375,0.752538,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363579708,-0.658083,-0.00437606,0.0151596,0.75278,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363629272,-0.658732,-0.00460275,0.0141016,0.752232,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363678932,-0.658474,-0.00505503,0.0141085,0.752455,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363728593,-0.65899,-0.00543435,0.0127552,0.752024,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363778253,-0.659378,-0.0053493,0.0121491,0.751694,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363827926,-0.660096,-0.00539048,0.0119747,0.751066,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363877581,-0.661048,-0.00539062,0.0128836,0.750213,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
363932204,-0.662162,-0.00441505,0.013788,0.749221,0.999982,-1.35215e-10,-1.14453e-10,-0.00604272,4
