timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
361176809,0.0153204,-0.0132472,-1.70917,0.0,0.656535,3.30104e-05,-0.0101263,-0.754228,0.0,0.0,-0.0,0,0,0,0,0
361181645,0.0153204,-0.0132472,-1.7094,0.0,0.656448,3.18427e-05,-0.0101263,-0.754303,0.0,0.0,-0.0,0,0,0,0,0
361380164,0.0153204,-0.0132472,-1.70866,0.0,0.656729,3.56238e-05,-0.0101263,-0.754058,0.0,0.0,-0.0,0,0,0,0,0
361479610,0.0153204,-0.0132472,-1.70793,0.0,0.657004,3.93095e-05,-0.0101263,-0.753819,0.0,0.0,-0.0,0,0,0,0,0
361578778,0.0153204,-0.0132472,-1.70857,0.0,0.656762,3.60598e-05,-0.0101263,-0.75403,0.0,0.0,-0.0,0,0,0,0,0
361683200,0.0153202,-0.0117753,-1.7084,0.0,0.656827,0.000591829,-0.0096429,-0.753979,0.0,0.0,-0.0,0,0,0,0,0
361777601,0.0153204,-0.0132472,-1.70801,0.0,0.656974,3.89089e-05,-0.0101263,-0.753845,0.0,0.0,-0.0,0,0,0,0,0
361881732,0.0172355,-0.013247,-1.70751,0.0,0.657163,0.000670755,-0.0108479,-0.75367,0.0,0.0,-0.0112362,0,0,0,0,0
361976200,0.0497907,-0.0117709,-1.70746,0.0,0.657072,0.011924,-0.0226288,-0.753394,0.0,0.0,-0.0112362,0,0,0,0,0
362080455,0.0555332,-0.0,-1.70724,0.0,0.657006,0.0182475,-0.020924,-0.753374,0.0,0.0,-0.0112362,0,0,0,0,0
362179818,0.0210643,-0.0,-1.70568,0.0,0.657811,0.00692843,-0.00793216,-0.753109,0.0,0.0,-0.00998776,0,0,0,0,0
362279121,0.0153202,-0.0117753,-1.70623,0.0,0.657644,0.000602285,-0.00964225,-0.753267,0.0,0.0,-0.00998776,0,0,0,0,0
362378360,0.0153204,-0.0132472,-1.70562,0.0,0.657873,5.09944e-05,-0.0101262,-0.753061,0.0,0.0,-0.00998776,0,0,0,0,0
362477668,0.0153204,-0.0132472,-1.70522,0.0,0.658023,5.30093e-05,-0.0101262,-0.75293,0.0,0.0,-0.0112362,0,0,0,0,0
