timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
1935385107,inf,0,1,1,1,0
1936393285,inf,0,1,1,1,0
1937396088,inf,0,1,1,1,0
1937415978,inf,0,1,0,0,0
1937594691,inf,0,0,0,0,0
1938597884,inf,0,0,0,0,0
1939600734,inf,0,0,0,0,0
1940614009,inf,0,0,0,0,0
1941616693,inf,0,0,0,0,0
1942619888,inf,0,0,0,0,0
1943622878,inf,0,0,0,0,0
1944626328,inf,0,0,0,0,0
1945633917,inf,0,0,0,0,0
1946637321,inf,0,0,0,0,0
1947645114,inf,0,0,0,0,0
1948648431,inf,0,0,0,0,0
1949656736,inf,0,0,0,0,0
1950659535,inf,0,0,0,0,0
1951662548,inf,0,0,0,0,0
1952666220,inf,0,0,0,0,0
1953673592,inf,0,0,0,0,0
1954677245,inf,0,0,0,0,0
1955684520,inf,0,0,0,0,0
1956692650,inf,0,0,0,0,0
1957695539,inf,0,0,0,0,0
1958703683,inf,0,0,0,0,0
1959711919,inf,0,0,0,0,0
1960714770,inf,0,0,0,0,0
1961722822,inf,0,0,0,0,0
1962730941,inf,0,0,0,0,0
1963734028,inf,0,0,0,0,0
1964737063,inf,0,0,0,0,0
1965745050,inf,0,0,0,0,0
1966747996,inf,0,0,0,0,0
1967751082,inf,0,0,0,0,0
1968753982,inf,0,0,0,0,0
1969757157,inf,0,0,0,0,0
1970765016,inf,0,0,0,0,0
1971768190,inf,0,0,0,0,0
1972776251,inf,0,0,0,0,0
1973784165,inf,0,0,0,0,0
1974792332,inf,0,0,0,0,0
1975795240,inf,0,0,0,0,0
1976803291,inf,0,0,0,0,0
1977806843,inf,0,0,0,0,0
1978814316,inf,0,0,0,0,0
1979822366,inf,0,0,0,0,0
1980830370,inf,0,0,0,0,0
1981833473,inf,0,0,0,0,0
1982841757,inf,0,0,0,0,0
1983844480,inf,0,0,0,0,0
1984852941,inf,0,0,0,0,0
1985855592,inf,0,0,0,0,0
1986864345,inf,0,0,0,0,0
1987871784,inf,0,0,0,0,0
1988879951,inf,0,0,0,0,0
1989888005,inf,0,0,0,0,0
1990890966,inf,0,0,0,0,0
1991894092,inf,0,0,0,0,0
1992901872,inf,0,0,0,0,0
1993904856,inf,0,0,0,0,0
1994913035,inf,0,0,0,0,0
1995916005,inf,0,0,0,0,0
1996924151,inf,0,0,0,0,0
1997927413,inf,0,0,0,0,0
1998935149,inf,0,0,0,0,0
1999943235,inf,0,0,0,0,0
2000946352,inf,0,0,0,0,0
2001949551,inf,0,0,0,0,0
2002952653,inf,0,0,0,0,0
2003960472,inf,0,0,0,0,0
2004963545,inf,0,0,0,0,0
2005966705,inf,0,0,0,0,0
2006974738,inf,0,0,0,0,0
2007982814,inf,0,0,0,0,0
2008985773,inf,0,0,0,0,0
2009993805,inf,0,0,0,0,0
2011001761,inf,0,0,0,0,0
2012004990,inf,0,0,0,0,0
2013013202,inf,0,0,0,0,0
2014015942,inf,0,0,0,0,0
2015023938,inf,0,0,0,0,0
2016026935,inf,0,0,0,0,0
2017029979,inf,0,0,0,0,0
2018033285,inf,0,0,0,0,0
2019041944,inf,0,0,0,0,0
2020044057,inf,0,0,0,0,0
2021053192,inf,0,0,0,0,0
2022061048,inf,0,0,0,0,0
2023064948,inf,0,0,0,0,0
2024066916,inf,0,0,0,0,0
2025074351,inf,0,0,0,0,0
2026082353,inf,0,0,0,0,0
2027085372,inf,0,0,0,0,0
2028093307,inf,0,0,0,0,0
2029096453,inf,0,0,0,0,0
2030104508,inf,0,0,0,0,0
2031112545,inf,0,0,0,0,0
2032115590,inf,0,0,0,0,0
2033123709,inf,0,0,0,0,0
2034131556,inf,0,0,0,0,0
2035134637,inf,0,0,0,0,0
2036142652,inf,0,0,0,0,0
2037150826,inf,0,0,0,0,0
2038153865,inf,0,0,0,0,0
2039161803,inf,0,0,0,0,0
2040164851,inf,0,0,0,0,0
2041172765,inf,0,0,0,0,0
2042180962,inf,0,0,0,0,0
2043184082,inf,0,0,0,0,0
2044192126,inf,0,0,0,0,0
2045200094,inf,0,0,0,0,0
2046203065,inf,0,0,0,0,0
2047205944,inf,0,0,0,0,0
2048214118,inf,0,0,0,0,0
2049222328,inf,0,0,0,0,0
2050225070,inf,0,0,0,0,0
2051233052,inf,0,0,0,0,0
2052236263,inf,0,0,0,0,0
2053244284,inf,0,0,0,0,0
2054252308,inf,0,0,0,0,0
2055255148,inf,0,0,0,0,0
2056263936,inf,0,0,0,0,0
2057272234,inf,0,0,0,0,0
2058274544,inf,0,0,0,0,0
2059277369,inf,0,0,0,0,0
2060280270,inf,0,0,0,0,0
2061283519,inf,0,0,0,0,0
2062291451,inf,0,0,0,0,0
2063294844,inf,0,0,0,0,0
2064302378,inf,0,0,0,0,0
2065305864,inf,0,0,0,0,0
