timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1935665555,0.0,0.0,12,142,61819,65536,0,3,122
1936668865,81.203125,80.89798,13,142,9439,65536,0,3,122
1937670375,110.47168,55.090347,13,142,6205,65536,0,3,122
1938671806,136.86621,45.520195,13,142,6338,65536,0,3,122
1939672461,163.11328,40.703342,13,142,6338,65536,0,3,122
1940674296,192.0,38.329453,13,142,3517,65536,0,3,122
1941674436,215.88477,35.924854,13,142,6170,65536,0,3,122
1942675377,237.24805,33.842857,13,142,11221,65536,0,3,122
1943676433,268.65625,33.534496,13,142,5936,65536,0,3,122
1944677795,294.90332,32.720856,13,142,6220,65536,0,3,122
1945678390,324.03223,32.36019,13,142,3319,65536,0,3,122
1946679376,347.62598,31.56138,13,142,6036,65536,0,3,122
1947680790,373.81543,31.110619,13,142,6379,65536,0,3,122
1948681425,400.43262,30.76386,13,142,6000,65536,0,3,122
1949682490,426.5381,30.429192,13,142,6195,65536,0,3,122
1950683925,452.83398,30.151075,13,142,6429,65536,0,3,122
1951684376,479.08105,29.906523,13,142,6429,65536,0,3,122
1952685397,511.44922,30.049358,13,142,281,65536,0,3,122
1953686476,537.9033,29.848059,13,142,404,65536,0,3,122
1954687454,564.1992,29.659792,13,142,404,65536,0,3,122
1955688420,590.4463,29.487919,13,142,404,65536,0,3,122
1956689459,617.0215,29.34792,13,142,382,65536,0,3,122
1957690445,640.0,29.057425,13,142,3779,65536,0,3,122
1958691404,669.5156,29.076113,13,142,432,65536,0,3,122
1959692585,696.04004,28.968485,13,142,432,65536,0,3,122
1960693410,722.2871,28.858797,13,142,432,65536,0,3,122
1961694441,748.5342,28.757315,13,142,482,65536,0,3,122
1962695619,772.03125,28.561457,13,142,3582,65536,0,3,122
1963696522,801.3545,28.587717,13,142,432,65536,0,3,122
1964697794,827.55273,28.50416,13,142,532,65536,0,3,122
1965698490,854.07715,28.43758,13,142,482,65536,0,3,122
1966699407,880.37305,28.367731,13,142,482,65536,0,3,122
1967700373,906.5713,28.299154,13,142,532,65536,0,3,122
1968701411,933.0957,28.244541,13,142,532,65536,0,3,122
1969702378,956.70996,28.107704,13,142,3278,65536,0,3,122
1970703648,985.6387,28.130117,13,142,532,65536,0,3,122
1971704381,1012.11426,28.083637,13,142,582,65536,0,3,122
1972705471,1028.0625,27.755186,13,142,11198,65536,0,3,122
1973706554,1032.1465,27.132149,13,142,33943,65536,0,3,122
1974707504,1088.0,27.86713,13,142,3910,65536,0,3,122
1975708384,1117.2646,27.901419,13,142,652,65536,0,3,122
1976709546,1143.5117,27.860323,13,142,702,65536,0,3,122
1977710408,1170.0361,27.827978,13,142,641,65536,0,3,122
1978711456,1196.2832,27.790575,13,142,691,65536,0,3,122
1979713432,1220.044,27.697842,13,142,3287,65536,0,3,122
1980716923,1249.0547,27.724838,13,142,787,65536,0,3,122
1981717932,1275.3018,27.69214,13,142,787,65536,0,3,122
1982718909,1301.4248,27.658218,13,142,964,65536,0,3,122
1983720111,1327.9492,27.633936,13,142,964,65536,0,3,122
1984720993,1354.1963,27.605165,13,142,837,65536,0,3,122
1985721930,1380.4434,27.57752,13,142,887,65536,0,3,122
1986723069,1406.9678,27.556278,13,142,837,65536,0,3,122
1987723878,1433.2637,27.53164,13,142,837,65536,0,3,122
1988724875,1459.5107,27.50691,13,142,837,65536,0,3,122
1989725966,1485.9863,27.48728,13,142,957,65536,0,3,122
1990726886,1512.2822,27.465185,13,142,957,65536,0,3,122
1991728068,1536.0,27.39776,13,142,3547,65536,0,3,122
1992728920,1565.0049,27.425516,13,142,1007,65536,0,3,122
1993730026,1591.3008,27.40554,13,142,957,65536,0,3,122
1994731064,1617.5479,27.385445,13,142,1007,65536,0,3,122
1995732518,1644.0234,27.369635,13,142,1057,65536,0,3,122
1996732877,1670.2129,27.350147,13,142,1116,65536,0,3,122
1997734112,1696.46,27.331831,13,142,1166,65536,0,3,122
1998734933,1722.9844,27.318674,13,142,1116,65536,0,3,122
1999736009,1749.2314,27.30149,13,142,1166,65536,0,3,122
2000737354,1775.4785,27.28472,13,142,1216,65536,0,3,122
2001737881,1802.0029,27.272999,13,142,1166,65536,0,3,122
2002739175,1828.25,27.257175,13,142,1216,65536,0,3,122
2003739993,1854.4971,27.242008,13,142,1216,65536,0,3,122
2004741075,1881.0215,27.231195,13,142,1216,65536,0,3,122
2005742039,1907.3174,27.217474,13,142,1166,65536,0,3,122
2006743048,1933.4004,27.201128,13,142,1384,65536,0,3,122
2007744469,1959.876,27.190523,13,142,1434,65536,0,3,122
2008744875,1984.0,27.148413,13,142,3608,65536,0,3,122
2009746251,2012.419,27.165056,13,142,1504,65536,0,3,122
2010746879,2038.8945,27.155647,13,142,1336,65536,0,3,122
2011747915,2065.1904,27.143976,13,142,1336,65536,0,3,122
2012749229,2091.4375,27.13188,13,142,1386,65536,0,3,122
2013749903,2117.913,27.123241,13,142,1386,65536,0,3,122
2014750955,2144.209,27.11242,13,142,1386,65536,0,3,122
2015752171,2170.456,27.1012,13,142,1386,65536,0,3,122
2016752891,2196.9805,27.093847,13,142,1386,65536,0,3,122
2017753897,2223.2275,27.083202,13,142,1386,65536,0,3,122
2018754877,2249.4746,27.072819,13,142,1436,65536,0,3,122
2019756021,2275.999,27.06593,13,142,1436,65536,0,3,122
2020756920,2302.246,27.056019,13,142,1436,65536,0,3,122
2021757877,2328.4932,27.046324,13,142,1486,65536,0,3,122
2022758870,2355.0176,27.040022,13,142,1436,65536,0,3,122
2023759879,2381.2646,27.030712,13,142,1486,65536,0,3,122
2024761122,2407.5605,27.022085,13,142,1486,65536,0,3,122
2025761987,2432.0,26.993162,13,142,3571,65536,0,3,122
2026763045,2460.208,27.006184,13,142,1613,65536,0,3,122
2027764030,2486.455,26.997652,13,142,1613,65536,0,3,122
2028764989,2512.9307,26.991766,13,142,1663,65536,0,3,122
2029766925,2539.2266,26.983818,13,142,2217,65536,0,3,122
2030767004,2565.4736,26.976046,13,142,2451,65536,0,3,122
2031767975,2591.9492,26.970568,13,142,2267,65536,0,3,122
2032768972,2607.332,26.850956,13,142,13265,65536,0,3,122
2033770163,2644.4922,26.955713,13,142,2374,65536,0,3,122
2034770869,2670.9678,26.950678,13,142,2140,65536,0,3,122
2035772119,2697.2637,26.9438,13,142,2140,65536,0,3,122
2036773573,2723.5107,26.936522,13,142,2424,65536,0,3,122
2037774067,2749.9863,26.931875,13,142,2190,65536,0,3,122
2038775008,2776.2822,26.925465,13,142,2190,65536,0,3,122
2039776149,2802.5781,26.919123,13,142,2374,65536,0,3,122
2040776949,2829.0537,26.914698,13,142,2081,65536,0,3,122
2041778220,2855.1367,26.906536,13,142,2299,65536,0,3,122
2042778889,2880.0,26.887293,13,142,3950,65536,0,3,122
2043779907,2907.9082,26.896482,13,142,2299,65536,0,3,122
2044780901,2934.1553,26.890285,13,142,2299,65536,0,3,122
2045781927,2960.4346,26.884487,13,142,2550,65536,0,3,122
2046782905,2986.08,26.873102,13,142,3166,65536,0,3,122
2047783914,3013.206,26.875114,13,142,2316,65536,0,3,122
2048786003,3039.4531,26.869064,13,142,2670,65536,0,3,122
2049786100,3065.9287,26.865595,13,142,2436,65536,0,3,122
2050786924,3092.2246,26.860453,13,142,2268,65536,0,3,122
2051787879,3118.4717,26.85495,13,142,2502,65536,0,3,122
2052788931,3144.9473,26.851469,13,142,2318,65536,0,3,122
2053790629,3171.2432,26.846382,13,142,2318,65536,0,3,122
2054790879,3197.4902,26.841293,13,142,2552,65536,0,3,122
2055792108,3223.9658,26.837975,13,142,2368,65536,0,3,122
2056792996,3250.2617,26.833302,13,142,2318,65536,0,3,122
2057794414,3276.7725,26.83035,13,142,2332,65536,0,3,122
2058797038,3302.9844,26.824757,13,142,2418,65536,0,3,122
2059799516,3328.0,26.809647,13,142,3712,65536,0,3,122
2060800370,3355.5762,26.81559,13,142,2585,65536,0,3,122
2061801396,3382.0518,26.812675,13,142,2401,65536,0,3,122
