timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1935657005,34.036199167958756,108.76092050861494,424.7474,397.7007,-0.0,1.3687848,1.6569623,424.64392,2,0,1,0
1935666935,34.036199158541656,108.76092050737296,424.7474,397.7007,-0.0,1.3651146,1.6561147,424.6407,2,0,1,0
1935865559,34.03619899646115,108.76092046684326,424.75043,397.68362,-0.0,1.3651264,1.6559645,424.65433,2,0,1,0
1936064185,34.036198814517256,108.76092042126285,424.75742,397.67102,-0.0,1.3651373,1.6563731,424.6526,2,0,1,0
1936262876,34.03619862096064,108.76092038433474,424.7633,397.6563,-0.0,1.3651267,1.6562183,424.66803,2,0,1,0
1936461439,34.036198430766134,108.76092030246842,424.77325,397.64636,-0.0,1.3651167,1.6560638,424.6832,2,0,1,0
1936660062,34.036198232046424,108.76092025367959,424.78705,397.64008,-0.0,1.3651075,1.6559078,424.69174,2,0,1,0
1936863652,34.03619802149097,108.76092022004262,424.79984,397.6328,-0.0,1.3650991,1.6563127,424.7063,2,0,1,0
1937062311,34.036197810901214,108.76092018632286,424.81216,397.62527,-0.0,1.3650844,1.6561573,424.71442,2,0,1,0
1937260957,34.03619761286757,108.76092017319895,424.82428,397.61737,-0.0,1.365073,1.6560019,424.7174,2,0,1,0
1937464492,34.03619741318725,108.76092013848566,424.83276,397.60526,-0.0,1.3689449,1.657431,424.72195,2,0,1,0
1937663117,34.03619719065887,108.7609201005639,424.84152,397.5942,-0.0,1.3650225,1.6562517,424.72195,2,0,1,0
1937861750,34.03619697584938,108.76092009948697,424.85678,397.5896,-0.0,1.365001,1.656097,424.72195,2,0,1,0
1938060371,34.03619674548202,108.76092004332908,424.87027,397.58276,-0.0,1.3688661,1.6575291,424.72195,2,0,1,0
1938264006,34.03619652048363,108.7609199877922,424.88452,397.5768,-0.0,1.3688209,1.6573544,424.72195,2,0,1,0
