timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
1935597951,0.13006696,0.008951462,0.0
2297768945,0.15694818,0.009276285,0.0
2297773888,0.14470406,0.0115052555,0.0
2297972522,0.13706109,0.007670879,0.0
2298171086,0.13931392,0.0048285243,0.0
2298369723,0.1416947,0.007244599,0.0
2298568257,0.1582795,0.0071093626,0.0
