timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
1933464277,34.03620117846729,108.76092088439584,424.72165,-24.487494,21.127518,4.2906284,-1.496956,1,1,0
1937422159,34.036197455058186,108.76092014883544,424.83075,-24.901518,21.05974,4.181529,-1.4913195,1,1,0
1956427026,34.036197455058186,108.76092014883544,424.83075,-24.901518,21.05974,4.181529,-1.4271913,1,1,0
2297766073,34.03616581249137,108.7608501149024,424.03928,-28.420023,14.606436,4.972993,-1.7242085,1,1,0
