timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
1935663002,1935662752,3932170,3932170,0.00026263224,-0.00017088742,-0.00017081028,-0.00084569916,-0.00089676195,-0.048603367,4987,4987,0
1935668634,1935667743,3932170,3932170,4.766621e-05,7.015151e-05,-0.00019784753,-0.003448197,-0.0016786872,-0.048604555,4991,4991,0
1936161875,1936161615,3932170,3932170,0.0005626074,8.846089e-05,-0.00029526395,0.0026929616,0.0022395041,-0.04794355,4977,4977,0
1936665823,1936665524,3932170,3932170,0.00016803974,0.0002663294,-1.9605715e-05,9.569912e-05,-0.0027144481,-0.049100775,5038,5038,0
1937164681,1937164395,3932170,3932170,-0.00046325152,0.00014437025,0.00024855608,-0.0043530576,-0.0006635117,-0.04863071,4946,4946,0
1937664761,1937663400,3932170,3932170,0.0027112986,-0.000591219,-8.160704e-05,-0.003682813,-0.002210602,-0.05186683,4972,4972,0
1938167362,1938167052,3932170,3932170,0.00050762715,0.00048892375,9.998593e-05,-0.017118206,-0.007118541,-0.051493846,4989,4989,0
1938666162,1938665918,3932170,3932170,0.00025066122,-0.0001029275,-0.0002710574,-0.002980236,-0.0034670543,-0.050985888,4988,4988,0
1939165038,1939164781,3932170,3932170,0.00026206954,0.0007819386,0.00011408326,-0.00049124873,0.015354286,-0.0536798,4988,4988,0
1939663891,1939663646,3932170,3932170,0.00045860466,-0.00014942896,-4.231465e-05,0.0029155493,0.0030196612,-0.047253188,4988,4988,0
1940162805,1940162514,3932170,3932170,-0.0013842362,0.00092053425,0.0015177731,-0.0069603445,0.0043677427,-0.05472668,4991,4991,0
1940666618,1940666365,3932170,3932170,-0.0012579351,0.0010472838,0.0008090303,-0.0053699664,-0.00320177,-0.056070093,4958,4958,0
1941165704,1941165406,3932170,3932170,0.00144746,-0.00090675027,-0.0013591193,0.0020765213,-0.0186798,-0.046773035,4965,4965,0
