timestamp,main_state
29853936,0
30356090,0
30864074,0
31371974,0
31879524,0
32386276,0
32893110,0
33400974,0
33908003,0
34415192,0
34923130,0
35429008,0
35938004,0
36445218,0
36953207,0
37459009,0
37967206,0
38475146,0
38982981,0
39489980,0
39999344,0
40506530,0
41013207,0
41521028,0
42026974,0
42535977,0
43042987,0
43550057,0
44060054,0
44567010,0
45076413,0
45583403,0
46091100,0
46600261,0
47105974,0
47613484,0
48121065,0
48629066,0
49136211,0
49643977,0
50150121,0
50658653,0
51167046,0
51673974,0
52181982,0
52691016,0
53198978,0
53706003,0
54213177,0
54721224,0
55228225,0
55736024,0
56243975,0
56751331,0
57259461,0
57767104,0
58274974,0
58782975,0
59291053,0
59800230,0
60307039,0
60814029,0
61322162,0
61830232,0
62337977,0
62844141,0
63352202,0
63860458,0
64367908,0
64875178,0
65381980,0
65888975,0
66396977,0
66904043,0
67413980,0
67922057,0
68429973,0
68938047,0
69445074,0
69952072,0
70461453,0
70966978,0
71474534,0
71981130,0
72489045,0
72996119,0
73504033,0
74011976,0
74520101,0
75026417,0
75533140,0
76039771,0
76548033,0
77053976,0
77561981,0
78070976,0
78578140,0
79085988,0
79593160,0
80100154,0
80607264,0
81114053,0
81622030,0
82129049,0
82636180,0
83145337,0
83653886,0
84163040,0
84670974,0
85179151,0
85687164,0
86197583,0
86704158,0
87213106,0
87720124,0
88228005,0
88736997,0
89245000,0
89753213,0
90261974,0
90770030,0
91277026,0
91786015,0
92293090,0
92800975,0
93309908,0
93819339,0
94326054,0
94832976,0
95341978,0
95849977,0
96355975,0
96862095,0
97370058,0
97879010,0
98389152,0
98898022,0
99405038,0
99912974,0
100420273,0
100928394,0
101435545,0
101943026,0
102452015,0
102960034,0
103468008,0
103974977,0
104482117,0
104989008,0
105496113,0
106005164,0
106512248,0
107019971,0
107528173,0
108034003,0
108540108,0
109047975,0
109555016,0
110062475,0
110570991,0
111077011,0
111583972,0
112091229,0
112599291,0
113106105,0
113612975,0
114120688,0
114628077,0
115135975,0
115646418,0
116153015,0
116659977,0
117168996,0
117676211,0
118184152,0
118691978,0
119199037,0
119706245,0
120213975,0
120720110,0
121230053,0
121737983,0
122245222,0
122752006,0
123260045,0
123768038,0
124278377,0
124786173,0
125293042,0
125801517,0
126310042,0
126816954,0
127323975,0
127833153,0
128341022,0
128847481,0
129355112,0
129863315,0
130369974,0
130878259,0
131386014,0
131894138,0
132403183,0
132911006,0
133418101,0
133924045,0
134432066,0
134941071,0
135450256,0
135952064,0
136453315,0
136964460,0
137471118,0
137977975,0
138485010,0
138992979,0
139500167,0
140009193,0
140515977,0
141024976,0
141533725,0
142041375,0
142548012,0
143056035,0
143564478,0
144071142,0
144580242,0
145088167,0
145596234,0
146104974,0
146613043,0
147123206,0
147633183,0
148140977,0
148646977,0
149154077,0
149662009,0
150169174,0
150675976,0
151184424,0
151691975,0
152198550,0
152704181,0
153211973,0
153721100,0
154229098,0
154735903,0
155242098,0
155752029,0
156260305,0
156767089,0
157275160,0
157783082,0
158290435,0
158798356,0
159305501,0
159812023,0
160319106,0
160825276,0
161332979,0
161840102,0
162348348,0
162855115,0
163363148,0
163870991,0
164377976,0
164884305,0
165392061,0
165898110,0
166406151,0
166912975,0
167421137,0
167928110,0
168436008,0
168943018,0
169451012,0
169960089,0
170469315,0
170978313,0
171486014,0
171992983,0
172500975,0
173008030,0
173518149,0
174025069,0
174532102,0
175039200,0
175547478,0
176055064,0
176563051,0
177072311,0
177578975,0
178079272,0
178588984,0
179089122,0
179599054,0
180099057,0
180609981,0
181121052,0
181628975,0
182129983,0
182630021,0
183132974,0
183633092,0
184140977,0
184642029,0
185145168,0
185646336,0
186150164,0
186656974,0
187163989,0
187672316,0
188177976,0
188686975,0
189195208,0
189704975,0
190212978,0
190719977,0
191228023,0
191735288,0
192241009,0
192749003,0
193256125,0
193766167,0
194272937,0
194782002,0
195290977,0
195800022,0
196306024,0
196812974,0
197322133,0
197830976,0
198330984,0
198834354,0
