timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
29915895,34.0356428382,108.757460027,421.169,393.346,-0.0,0.883853,1.39584,421.068,2,0,1,0
29925875,34.035642844,108.757460022,421.169,393.346,-0.0,0.88416,1.39604,421.067,2,0,1,0
30124476,34.0356429318,108.757459928,421.161,393.353,-0.0,0.883466,1.39534,421.063,2,0,1,0
30323150,34.0356430223,108.757459835,421.15,393.35,-0.0,0.882987,1.39472,421.052,2,0,1,0
30521824,34.0356431135,108.757459709,421.141,393.35,-0.0,0.882529,1.39493,421.046,2,0,1,0
30720520,34.0356431962,108.757459565,421.133,393.35,-0.0,0.882117,1.39439,421.04,2,0,1,0
30924157,34.0356432822,108.757459427,421.123,393.349,-0.0,0.88174,1.39388,421.032,2,0,1,0
31127779,34.0356433826,108.75745929,421.118,393.354,-0.0,0.881394,1.3934,421.033,2,0,1,0
31326453,34.0356434511,108.75745917,421.118,393.362,-0.0,0.881075,1.39374,421.034,2,0,1,0
31525181,34.0356434995,108.757459031,421.12,393.373,-0.0,0.880841,1.39333,421.038,2,0,1,0
31723800,34.0356435476,108.757458893,421.125,393.388,-0.0,0.880591,1.39295,421.044,2,0,1,0
31917510,34.0356435923,108.75745878,421.133,393.406,-0.0,0.880028,1.39313,421.054,2,0,1,0
32116217,34.0356436311,108.757458663,421.143,393.425,-0.0,0.879803,1.39279,421.063,2,0,1,0
32324857,34.0356436582,108.757458554,421.146,393.438,-0.0,0.879897,1.39266,421.056,2,0,1,0
32523463,34.0356436941,108.757458452,421.149,393.449,-0.0,0.879672,1.39235,421.059,2,0,1,0
32727104,34.0356437581,108.757458347,421.151,393.461,-0.0,0.879457,1.39279,421.062,2,0,1,0
32925778,34.0356438218,108.757458246,421.156,393.476,-0.0,0.879208,1.3925,421.068,2,0,1,0
33124452,34.035643866,108.757458134,421.159,393.489,-0.0,0.879005,1.39222,421.07,2,0,1,0
33323126,34.0356439158,108.757458011,421.159,393.498,-0.0,0.878797,1.39194,421.064,2,0,1,0
33521800,34.0356439421,108.75745793,421.154,393.503,-0.0,0.878596,1.39241,421.056,2,0,1,0
33720478,34.0356439906,108.757457843,421.15,393.509,-0.0,0.878367,1.39215,421.057,2,0,1,0
33919149,34.0356440349,108.757457776,421.144,393.512,-0.0,0.878135,1.39188,421.047,2,0,1,0
