timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
29851684,0.306073,0.0212336,0.0
391472370,0.310271,0.0179263,0.0
391477310,0.285372,0.0173708,0.0
391675924,0.29892,0.0264858,0.0
391874701,0.292331,0.02324,0.0
392073473,0.30333,0.0247496,0.0
392272083,0.301112,0.0271328,0.0
