timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
29853934,29853,1,1,1,0,0,0,0,0
30356089,29853,1,1,1,0,0,0,0,0
30864072,29853,1,1,1,0,0,0,0,0
31371972,29853,1,1,1,0,0,0,0,0
31879523,29853,1,1,1,0,0,0,0,0
32386074,29853,1,1,1,0,0,0,0,0
32893109,29853,1,1,1,0,0,0,0,0
33400972,29853,1,1,1,0,0,0,0,0
33908001,29853,1,1,1,0,0,0,0,0
34415183,29853,1,1,1,0,0,0,0,0
34923128,29853,1,1,1,0,0,0,0,0
35429004,29853,1,1,1,0,0,0,0,0
35938002,29853,1,1,1,0,0,0,0,0
36445216,29853,1,1,1,0,0,0,0,0
36953206,29853,1,1,1,0,0,0,0,0
37459007,29853,1,1,1,0,0,0,0,0
37967204,29853,1,1,1,0,0,0,0,0
38475145,29853,1,1,1,0,0,0,0,0
38982979,29853,1,1,1,0,0,0,0,0
39489978,29853,1,1,1,0,0,0,0,0
39999342,29853,1,1,1,0,0,0,0,0
40506528,29853,1,1,1,0,0,0,0,0
41013205,29853,1,1,1,0,0,0,0,0
41521026,29853,1,1,1,0,0,0,0,0
42026972,29853,1,1,1,0,0,0,0,0
42535975,29853,1,1,1,0,0,0,0,0
43042985,29853,1,1,1,0,0,0,0,0
43550055,29853,1,1,1,0,0,0,0,0
44060053,29853,1,1,1,0,0,0,0,0
44567008,29853,1,1,1,0,0,0,0,0
45076411,29853,1,1,1,0,0,0,0,0
45583401,29853,1,1,1,0,0,0,0,0
46091098,29853,1,1,1,0,0,0,0,0
46600259,29853,1,1,1,0,0,0,0,0
47105973,29853,1,1,1,0,0,0,0,0
47613482,29853,1,1,1,0,0,0,0,0
48121063,29853,1,1,1,0,0,0,0,0
48629064,29853,1,1,1,0,0,0,0,0
49136209,29853,1,1,1,0,0,0,0,0
49643975,29853,1,1,1,0,0,0,0,0
50150120,29853,1,1,1,0,0,0,0,0
50658651,29853,1,1,1,0,0,0,0,0
51167045,29853,1,1,1,0,0,0,0,0
51673972,29853,1,1,1,0,0,0,0,0
52181980,29853,1,1,1,0,0,0,0,0
52691015,29853,1,1,1,0,0,0,0,0
53198976,29853,1,1,1,0,0,0,0,0
53705999,29853,1,1,1,0,0,0,0,0
54213175,29853,1,1,1,0,0,0,0,0
54721222,29853,1,1,1,0,0,0,0,0
55228223,29853,1,1,1,0,0,0,0,0
55736020,29853,1,1,1,0,0,0,0,0
56243974,29853,1,1,1,0,0,0,0,0
56751329,29853,1,1,1,0,0,0,0,0
57259459,29853,1,1,1,0,0,0,0,0
57767102,29853,1,1,1,0,0,0,0,0
58274972,29853,1,1,1,0,0,0,0,0
58782973,29853,1,1,1,0,0,0,0,0
59291052,29853,1,1,1,0,0,0,0,0
59800228,29853,1,1,1,0,0,0,0,0
60307035,29853,1,1,1,0,0,0,0,0
60814028,29853,1,1,1,0,0,0,0,0
61322161,29853,1,1,1,0,0,0,0,0
61830230,29853,1,1,1,0,0,0,0,0
62337975,29853,1,1,1,0,0,0,0,0
62844139,29853,1,1,1,0,0,0,0,0
63352201,29853,1,1,1,0,0,0,0,0
63860456,29853,1,1,1,0,0,0,0,0
64367907,29853,1,1,1,0,0,0,0,0
64875176,29853,1,1,1,0,0,0,0,0
65381978,29853,1,1,1,0,0,0,0,0
65888973,29853,1,1,1,0,0,0,0,0
66396975,29853,1,1,1,0,0,0,0,0
66904041,29853,1,1,1,0,0,0,0,0
