timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
26545553,34.0356403487,108.757461568,421.128,0.00541299,0.0154839,0.126068,-1.54998,1,1,0
35749205,34.0356443351,108.757457323,421.093,0.44868,-0.375726,0.160492,-1.52223,1,1,0
47040012,34.0356443351,108.757457323,421.093,0.44868,-0.375726,0.160492,-1.52734,1,1,0
391471133,34.0356366837,108.757429727,422.229,-0.40211,-2.91858,-0.975567,-1.46628,1,1,0
