timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
29907123,inf,0,1,1,1,0
30915607,inf,0,1,1,1,0
31918838,inf,0,1,1,1,0
32926939,inf,0,1,1,1,0
33930369,inf,0,1,1,1,0
34938620,inf,0,1,1,1,0
35743853,inf,0,1,0,0,0
36746394,inf,0,1,0,0,0
37466877,inf,0,0,0,0,0
38474911,inf,0,0,0,0,0
39483182,inf,0,0,0,0,0
40486690,inf,0,0,0,0,0
41489890,inf,0,0,0,0,0
42493171,inf,0,0,0,0,0
43496628,inf,0,0,0,0,0
44499675,inf,0,0,0,0,0
45502949,inf,0,0,0,0,0
46506320,inf,0,0,0,0,0
47509606,inf,0,0,0,0,0
48513337,inf,0,0,0,0,0
49516385,inf,0,0,0,0,0
50524712,inf,0,0,0,0,0
51527999,inf,0,0,0,0,0
52536263,inf,0,0,0,0,0
53545219,inf,0,0,0,0,0
54553374,inf,0,0,0,0,0
55556154,inf,0,0,0,0,0
56564112,inf,0,0,0,0,0
57567637,inf,0,0,0,0,0
58576050,inf,0,0,0,0,0
59584098,inf,0,0,0,0,0
60587477,inf,0,0,0,0,0
61595497,inf,0,0,0,0,0
62599256,inf,0,0,0,0,0
63602477,inf,0,0,0,0,0
64605773,inf,0,0,0,0,0
65614258,inf,0,0,0,0,0
66617163,inf,0,0,0,0,0
67625594,inf,0,0,0,0,0
68633895,inf,0,0,0,0,0
69637022,inf,0,0,0,0,0
70640273,inf,0,0,0,0,0
71648943,inf,0,0,0,0,0
72657032,inf,0,0,0,0,0
73665586,inf,0,0,0,0,0
74673587,inf,0,0,0,0,0
75677075,inf,0,0,0,0,0
76680223,inf,0,0,0,0,0
77688642,inf,0,0,0,0,0
78697047,inf,0,0,0,0,0
79705199,inf,0,0,0,0,0
80713491,inf,0,0,0,0,0
81716884,inf,0,0,0,0,0
82724956,inf,0,0,0,0,0
83733212,inf,0,0,0,0,0
84736614,inf,0,0,0,0,0
85744727,inf,0,0,0,0,0
86753052,inf,0,0,0,0,0
87756836,inf,0,0,0,0,0
88764803,inf,0,0,0,0,0
89768291,inf,0,0,0,0,0
90771448,inf,0,0,0,0,0
91774772,inf,0,0,0,0,0
92778211,inf,0,0,0,0,0
93786531,inf,0,0,0,0,0
94795369,inf,0,0,0,0,0
95797979,inf,0,0,0,0,0
96806335,inf,0,0,0,0,0
97814536,inf,0,0,0,0,0
98817876,inf,0,0,0,0,0
99826244,inf,0,0,0,0,0
100834564,inf,0,0,0,0,0
101837674,inf,0,0,0,0,0
102841108,inf,0,0,0,0,0
103844266,inf,0,0,0,0,0
104847717,inf,0,0,0,0,0
105855873,inf,0,0,0,0,0
106859253,inf,0,0,0,0,0
107867390,inf,0,0,0,0,0
108875907,inf,0,0,0,0,0
109879137,inf,0,0,0,0,0
110887325,inf,0,0,0,0,0
111890679,inf,0,0,0,0,0
112898980,inf,0,0,0,0,0
113902411,inf,0,0,0,0,0
114910561,inf,0,0,0,0,0
115913857,inf,0,0,0,0,0
116917272,inf,0,0,0,0,0
117925558,inf,0,0,0,0,0
118929191,inf,0,0,0,0,0
119932375,inf,0,0,0,0,0
120935782,inf,0,0,0,0,0
121943970,inf,0,0,0,0,0
122952087,inf,0,0,0,0,0
123955721,inf,0,0,0,0,0
124958817,inf,0,0,0,0,0
125962100,inf,0,0,0,0,0
126970292,inf,0,0,0,0,0
127973662,inf,0,0,0,0,0
128976904,inf,0,0,0,0,0
129985988,inf,0,0,0,0,0
130994418,inf,0,0,0,0,0
131997465,inf,0,0,0,0,0
133005224,inf,0,0,0,0,0
134008641,inf,0,0,0,0,0
135016765,inf,0,0,0,0,0
136026113,inf,0,0,0,0,0
137033739,inf,0,0,0,0,0
138036779,inf,0,0,0,0,0
139040053,inf,0,0,0,0,0
140048415,inf,0,0,0,0,0
