timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
29917470,29917423,4259850,1.37906,0.287304,-9.90242,32.0,0,0,0,0
29918436,29918390,4259850,1.30245,0.344765,-9.95988,32.0,0,0,0,0
30918318,30918272,4259850,0.919373,0.670376,-10.0365,32.0,0,0,0,0
31919387,31919332,4259850,2.6432,-0.746991,-10.094,32.0,0,0,0,0
32920205,32920147,4259850,2.08774,-0.363919,-9.11712,32.0,0,0,0,0
33920713,33920665,4259850,0.383072,-0.325611,-10.3238,32.0,0,0,0,0
34918296,34918247,4259850,1.41737,2.8922,-9.44273,32.0,0,0,0,0
35920140,35920093,4259850,-3.25611,-8.42759,-12.6031,32.0,0,0,0,0
36920487,36920440,4259850,3.9648,2.16436,-7.94875,32.0,0,0,0,0
37917878,37917830,4259850,4.96079,0.823605,-9.13627,32.0,0,0,0,0
38919859,38919812,4259850,-0.47884,-2.71981,-7.22091,32.0,0,0,0,0
39919668,39919603,4259850,0.440533,-2.27928,-9.25119,32.0,0,0,0,0
40922031,40921982,4259850,-2.16436,3.7158,-10.477,32.0,0,0,0,0
41917998,41917954,4259850,2.75812,1.05345,-9.17458,32.0,0,0,0,0
42919627,42919579,4259850,1.0726,-0.114922,-9.55765,32.0,0,0,0,0
43921637,43921591,4259850,0.823605,7.1443,-9.73004,32.0,0,0,0,0
44917542,44917494,4259850,-1.64721,-1.41737,-9.97903,32.0,0,0,0,0
45919003,45918958,4259850,0.612916,4.19464,-11.1474,32.0,0,0,0,0
46920251,46920195,4259850,3.00712,2.9305,-8.86812,32.0,0,0,0,0
47920490,47920440,4259850,1.89621,-1.3216,-8.5042,32.0,0,0,0,0
48919040,48918994,4259850,-0.785298,-4.13718,-9.40442,32.0,0,0,0,0
49919262,49919211,4259850,0.957681,6.39731,-10.8409,32.0,0,0,0,0
50920043,50919995,4259850,6.09085,0.555455,-8.79151,32.0,0,0,0,0
51918161,51918113,4259850,-0.191536,-6.22492,-11.4347,32.0,0,0,0,0
52918477,52918426,4259850,2.9305,-9.94073,-7.81467,32.0,0,0,0,0
53919433,53919387,4259850,1.35991,2.60489,-10.0748,32.0,0,0,0,0
54918493,54918447,4259850,0.842759,-5.99508,-7.64229,32.0,0,0,0,0
55919054,55919007,4259850,0.555455,-1.49398,-7.77637,32.0,0,0,0,0
56919501,56919458,4259850,8.61913,-4.2521,-6.359,32.0,0,0,0,0
57920753,57920706,4259850,-0.938527,8.31267,-11.1666,32.5,0,0,0,0
