timestamp,saturation_status
414804391,1533
414824408,1533
415805148,1469
416809743,1
417804467,1
418815497,1
419818284,1
420799066,1
421809787,1
422800567,1
423805036,1
424812112,1
425797710,1
426813716,1
427798194,1
428805291,1
429816067,1
430807032,1
431815379,1
432798414,1
433809343,1
434809979,1
435808775,1
436799551,1
437802293,1
438803159,1
439813854,1
440794956,1
441805484,1
442816253,1
443814817,1
444807964,1
445798537,1
446809422,1
447818215,1
448804644,1
449816165,1
450810252,1
451803257,1
452804202,1
453808721,1
454805611,1
455810094,1
456807431,1
457807974,1
458802291,1
459819500,1
460800294,1
461798830,1
462799926,1
463810399,1
464813410,1
465814385,1
466814968,1
467815734,1
468804289,1
469815087,1
470815879,1
471802570,1
472817708,1
473800432,1
474799223,1
475801959,1
476812730,1
477801273,1
478814285,1
479815146,1
480815883,1
481796849,1
482805173,1
483808148,1
484802631,1
485809747,1
486800470,1
487804938,1
488812048,1
489802811,1
490813571,1
491802102,1
492805323,1
493813932,1
494794439,1
495805248,1
496805973,1
497819064,1
498809725,1
499808346,1
500801284,1
501816578,1
502796601,1
503803582,1
504808895,1
505798820,1
506806116,1
507796759,1
508807508,1
509812862,1
510809073,1
511804653,1
512800538,1
513811324,1
514812130,1
515816179,1
516813609,1
517814637,1
518805181,1
519806181,1
520804479,1
521805288,1
522808321,1
523799052,1
524809769,1
525810628,1
526809101,1
527812099,1
528802898,1
529803637,1
530802229,1
531799002,1
532796032,1
533814897,1
534800891,1
535812040,1
536819083,1
537809849,1
538800591,1
539819466,1
540809975,1
541803127,1
542803733,1
543804510,1
544805271,1
545816037,1
546814618,1
547801279,1
548808362,1357
549816940,1357
550799938,1
