timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
414994030,2.941,3.73601,-2.51327,-1.25664,0.0,1.25664,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
415004038,-2.35218,3.57888,-2.51286,-1.25622,0.000415201,1.25705,2.51369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
415194186,-2.98247,3.77166,-2.51372,-1.25717,-0.000398858,1.2564,2.51301,-0.032381,-0.0662138,-0.0707309,-0.039687,-0.0159874,-0.00859475,-0.014838,-0.0489461,-0.0637804,-0.0388408,0.200075,0.199987,0.199917,0.199961,0.200059
415394343,-2.82207,3.64804,-2.51245,-1.25588,0.000833099,1.25759,2.51422,-0.0302638,-0.016979,-0.0140047,-0.0254506,-0.0354999,-0.00719008,-0.00600073,0.00700082,0.0138478,0.00507764,0.200067,0.200001,0.199934,0.199958,0.20004
415594500,-1.99893,3.81299,-2.51002,-1.25359,0.00294412,1.25973,2.51657,-0.0419478,0.0245899,0.0457946,-0.00766241,-0.0618833,-0.0347714,-0.0354416,0.0276441,0.0672996,0.0287111,0.200083,0.200059,0.199953,0.199913,0.199992
415794655,3.06516,3.86217,-2.51921,-1.26259,-0.00568514,1.25114,2.50762,-0.005698,0.0427926,0.0609971,0.0237384,-0.0174819,-0.0497179,-0.0530944,-0.0080143,0.02323,-0.00255674,0.200081,0.199971,0.1999,0.199968,0.20008
415994811,-0.127599,3.56281,-2.53113,-1.27435,-0.0179238,1.23844,2.49511,-0.0765644,-0.0129227,0.000271656,-0.0552398,-0.102708,-0.0625166,-0.0557146,0.00693238,0.0388237,-0.00410765,0.199908,0.200071,0.200136,0.200013,0.199872
416194976,-3.02104,3.79468,-2.5271,-1.2705,-0.0135645,1.2433,2.49977,-0.0326634,-0.0307325,0.0387534,0.0798237,0.0356833,-0.0127448,-0.0852042,-0.105778,-0.0460489,0.0114849,0.200132,0.199993,0.199863,0.199923,0.200089
416395124,-0.694747,3.85425,-2.51328,-1.25743,-0.00307988,1.25294,2.51148,-0.0218302,-0.0191538,0.0700003,0.122423,0.065635,0.208145,0.115299,0.0891359,0.16587,0.239411,0.199737,0.200933,0.200839,0.199585,0.198906
416595284,-0.725891,3.79587,-2.49299,-1.23774,0.0156363,1.27165,2.53117,-0.0414618,0.0520226,0.0415181,-0.0586479,-0.110135,-0.0797529,-0.0380893,0.0636496,0.0852707,-0.00354593,0.199741,0.201114,0.200946,0.19947,0.198728
