timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
414809433,414808563,73225,0.381213,-0.00622882,0.429758,27.5,0,1
414817378,414816510,73225,0.376369,-0.0121454,0.428499,27.5,0,1
415820630,415819611,73225,0.387269,0.0221707,0.419686,27.75,0,1
416816395,416815014,73225,0.358201,-0.048828,0.439829,27.75,0,1
417819668,417818660,73225,0.361834,-0.0511947,0.43857,27.75,0,1
418814965,418814101,73225,0.358201,-0.0452781,0.437311,28.0,0,1
419818795,419817915,73225,0.370313,-0.0665777,0.42724,28.25,0,1
420813629,420812718,73225,0.371524,-0.0689443,0.434794,27.5,0,1
421809532,421808154,73225,0.358201,-0.0476447,0.443606,28.25,0,1
422812733,422811866,73225,0.41876,-0.00267889,0.404579,27.75,0,1
423816029,423815155,73225,0.315809,-0.0452781,0.468785,27.75,0,1
424819686,424818818,73225,0.350934,-0.0381782,0.447383,27.75,0,1
425814291,425813422,73225,0.350934,-0.0405449,0.446124,27.75,0,1
426817939,426817075,73225,0.360623,-0.0618445,0.441088,27.75,0,1
427812896,427812031,73225,0.370313,-0.0298951,0.436052,27.75,0,1
428816715,428815334,73225,0.364257,-0.0346283,0.439829,28.0,0,1
429811971,429811103,73225,0.355778,-0.0369949,0.443606,27.75,0,1
430815224,430814348,73225,0.344878,-0.052378,0.452419,27.5,0,1
431818985,431818116,73225,0.353356,-0.0511947,0.447383,27.75,0,1
432814270,432813394,73225,0.358201,-0.0452781,0.45116,27.75,0,1
433817628,433816762,73225,0.355778,-0.0429115,0.446124,27.75,0,1
434812959,434811966,73225,0.355778,-0.0310784,0.45116,27.75,0,1
435816252,435815243,73225,0.349722,-0.0464614,0.448642,27.75,0,1
436812073,436811201,73225,0.353356,-0.0393615,0.449901,27.75,0,1
437815325,437814333,73225,0.359412,-0.0358116,0.446124,27.75,0,1
438819062,438818196,73225,0.353356,-0.0440948,0.447383,28.0,0,1
439813922,439813045,73225,0.354567,-0.0476447,0.442347,28.0,0,1
440817677,440816287,73225,0.315809,-0.0405449,0.472562,28.0,0,1
441812976,441812108,73225,0.349722,-0.0405449,0.448642,28.0,0,1
442816211,442815339,73225,0.350934,-0.0405449,0.449901,27.5,0,1
443812123,443811255,73225,0.352145,-0.0417282,0.442347,28.0,0,1
444815319,444814447,73225,0.350934,-0.0500113,0.449901,27.75,0,1
445810841,445809458,73225,0.346089,-0.0405449,0.45116,28.0,0,1
446814010,446813140,73225,0.352145,-0.052378,0.441088,28.0,0,1
447817285,447816346,73225,0.343666,-0.0807774,0.439829,27.5,0,1
448813112,448812231,73225,0.359412,-0.033445,0.442347,27.5,0,1
449816349,449815481,73225,0.348511,-0.0476447,0.447383,27.75,0,1
450812223,450811355,73225,0.336399,-0.0429115,0.456196,27.75,0,1
451815395,451814464,73225,0.297641,0.185468,0.447383,28.0,0,1
452819209,452817840,73225,-0.0596614,0.291966,0.453678,27.5,0,1
453814064,453813198,73225,-0.0475494,0.320365,0.439829,27.75,0,1
454817334,454816464,73225,-0.0160584,0.339298,0.428499,27.75,0,1
455813202,455812334,73225,-0.0402823,0.331015,0.433535,27.5,0,1
456816056,456815179,73225,-0.0402823,0.300249,0.446124,27.5,0,1
457811471,457809956,73225,-0.163824,0.295516,0.431017,28.0,0,1
458814236,458813229,73225,-0.299478,0.193751,0.428499,27.75,0,1
459817004,459816131,73225,-0.28131,0.0777863,0.468785,27.75,0,1
460812807,460811943,73225,-0.304323,0.181918,0.428499,27.75,0,1
461815699,461814794,73225,-0.344292,0.136952,0.425981,27.75,0,1
462819465,462818596,73225,-0.25103,0.248183,0.420945,27.75,0,1
463814759,463813866,73225,-0.125066,0.331015,0.41465,27.75,0,1
464810203,464809331,73225,-0.143234,0.300249,0.43857,28.0,0,1
465813872,465812997,73225,-0.126277,0.348765,0.398284,28.0,0,1
466817101,466816203,73225,-0.106898,0.312082,0.42724,28.0,0,1
467812482,467811617,73225,-0.114165,0.326282,0.423463,27.5,0,1
468815830,468814961,73225,-0.0330151,0.357048,0.413391,27.75,0,1
469819560,469818689,73225,0.109906,0.335748,0.425981,27.75,0,1
470814853,470813972,73225,0.107483,0.345215,0.423463,27.75,0,1
471818155,471817278,73225,0.0772036,0.339298,0.420945,27.75,0,1
472813858,472812994,73225,0.203168,0.288416,0.425981,27.75,0,1
473809287,473808417,73225,0.210435,0.293149,0.433535,27.5,0,1
474812932,474812064,73225,0.199534,0.284866,0.436052,27.75,0,1
475816196,475815331,73225,0.327921,0.154702,0.442347,27.75,0,1
476819628,476818254,73225,0.327921,0.160618,0.441088,27.75,0,1
477814418,477813549,73225,0.331554,0.148785,0.437311,28.25,0,1
478817729,478816864,73225,0.364257,0.0103375,0.443606,27.75,0,1
479812695,479811830,73225,0.346089,0.00442098,0.449901,27.75,0,1
480815843,480814970,73225,0.353356,0.0434703,0.443606,27.75,0,1
481819684,481818806,73225,-0.0318039,0.304982,0.452419,27.75,0,1
482814922,482814040,73225,-0.191682,0.235167,0.449901,28.0,0,1
483817849,483816978,73225,-0.140811,0.277766,0.448642,28.0,0,1
484813563,484812662,73225,-0.183203,0.287232,0.424722,28.0,0,1
485816835,485815935,73225,-0.203794,0.241083,0.446124,27.75,0,1
486812836,486811964,73225,-0.34187,0.120386,0.42724,27.75,0,1
487815882,487814992,73225,-0.366094,0.0635866,0.420945,27.75,0,1
488811287,488810416,73225,-0.358826,0.0872528,0.419686,27.75,0,1
489814984,489814106,73225,-0.351559,0.0931693,0.423463,27.75,0,1
490818234,490817369,73225,-0.361249,0.0943527,0.423463,27.75,0,1
491813609,491812744,73225,-0.366094,0.0304538,0.432276,27.75,0,1
492816884,492816008,73225,-0.378206,0.0150708,0.419686,27.5,0,1
493812780,493811403,73225,-0.373361,0.0588533,0.420945,27.75,0,1
494815908,494815038,73225,-0.366094,0.0588533,0.425981,27.75,0,1
495811314,495810447,73225,-0.378206,0.00323767,0.431017,27.75,0,1
496815000,496814081,73225,-0.37215,0.0269039,0.42724,27.75,0,1
497817875,497816993,73225,-0.328547,0.105002,0.437311,27.75,0,1
498813692,498812812,73225,-0.375783,0.0304538,0.425981,27.75,0,1
499816893,499816025,73225,-0.364882,0.0624032,0.424722,27.75,0,1
500812236,500811357,73225,-0.374572,0.0221707,0.425981,27.75,0,1
501815945,501815071,73225,-0.375783,0.073053,0.415909,27.75,0,1
502811207,502810338,73225,-0.384261,0.0209873,0.419686,28.0,0,1
503814990,503814110,73225,-0.375783,0.0280872,0.419686,28.0,0,1
504818274,504817392,73225,-0.370938,0.0304538,0.429758,28.0,0,1
505814030,505812656,73225,-0.370938,0.0221707,0.424722,27.75,0,1
506817299,506816424,73225,-0.363671,0.0411036,0.432276,27.5,0,1
507812195,507811192,73225,-0.35277,0.0541201,0.434794,27.75,0,1
508815908,508815043,73225,-0.375783,0.0340038,0.422204,27.75,0,1
509811244,509810202,73225,-0.375783,0.0351871,0.417168,27.75,0,1
510814869,510814004,73225,-0.375783,0.0316372,0.419686,27.5,0,1
511817775,511816768,73225,-0.375783,0.0316372,0.422204,28.0,0,1
512813026,512812156,73225,-0.373361,0.023354,0.413391,27.75,0,1
513816852,513815986,73225,-0.380628,0.0292705,0.413391,28.25,0,1
514812090,514811202,73225,-0.379417,0.0340038,0.419686,27.5,0,1
515815940,515815073,73225,-0.363671,-0.144676,0.408355,27.75,0,1
516811114,516810238,73225,0.000898339,-0.377789,0.413391,28.0,0,1
517814938,517813499,73225,0.325498,-0.161243,0.437311,27.75,0,1
518809854,518808972,73225,0.278262,-0.225141,0.433535,27.75,0,1
519813108,519812242,73225,0.200745,-0.202659,0.477598,27.75,0,1
520816334,520815424,73225,0.291585,-0.254724,0.412132,27.75,0,1
521811704,521810840,73225,0.308542,-0.232241,0.412132,27.75,0,1
522815499,522814635,73225,0.315809,-0.165976,0.43857,27.75,0,1
523810752,523809881,73225,0.294007,-0.186092,0.443606,28.25,0,1
524813700,524812833,73225,0.272206,-0.231058,0.433535,28.0,0,1
525809448,525808572,73225,0.287951,-0.200292,0.441088,27.75,0,1
526812709,526811840,73225,0.237081,-0.219225,0.458714,27.75,0,1
527816346,527815481,73225,0.171677,-0.287857,0.447383,28.0,0,1
528811757,528810890,73225,0.181366,-0.27839,0.449901,27.5,0,1
529815567,529814174,73225,0.136552,-0.315073,0.443606,28.0,0,1
530810801,530809933,73225,0.0626692,-0.329273,0.452419,27.75,0,1
531814086,531813216,73225,0.0226998,-0.343473,0.449901,27.75,0,1
532817725,532816857,73225,-0.0233256,-0.351756,0.431017,28.0,0,1
533813145,533812276,73225,-0.0778293,-0.330456,0.452419,28.0,0,1
534816512,534815642,73225,-0.166246,-0.312707,0.441088,28.0,0,1
