timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
414809433,0.381213,-0.00622882,0.429758
414817378,0.376369,-0.0121454,0.428499
415016607,0.378791,-0.00859544,0.429758
415207632,0.380002,-0.00622882,0.429758
415414933,0.378791,-0.00859544,0.42724
415613819,0.378791,0.00323767,0.428499
415820630,0.387269,0.0221707,0.419686
416011990,0.380002,0.0316372,0.429758
416211294,0.360623,-0.0405449,0.437311
416410190,0.360623,-0.0381782,0.43857
416609097,0.373946,-0.0275284,0.428499
416816395,0.358201,-0.048828,0.439829
417015703,0.37758,-0.0381782,0.429758
417214606,0.354567,-0.048828,0.446124
417413474,0.364257,-0.0535613,0.437311
417612881,0.370313,-0.0393615,0.429758
417811650,0.361834,-0.0464614,0.43857
418011044,0.366679,-0.0452781,0.433535
418210024,0.358201,-0.048828,0.437311
418417123,0.358201,-0.0511947,0.433535
418616190,0.358201,-0.048828,0.439829
418807108,0.35699,-0.0464614,0.442347
419006973,0.35699,-0.0511947,0.441088
419205804,0.364257,-0.0440948,0.43857
419412538,0.355778,-0.0429115,0.441088
419611430,0.353356,-0.0571112,0.437311
419818795,0.370313,-0.0665777,0.42724
420009801,0.349722,-0.0618445,0.443606
420208510,0.350934,-0.0500113,0.444865
420408073,0.350934,-0.0594778,0.443606
420614806,0.352145,-0.0653944,0.441088
420813629,0.371524,-0.0689443,0.434794
421013049,0.35699,-0.0748609,0.441088
421212387,0.359412,-0.0630278,0.43857
421411216,0.352145,-0.0429115,0.443606
421610138,0.354567,-0.0440948,0.442347
421809532,0.358201,-0.0476447,0.443606
422008815,0.354567,-0.0452781,0.439829
422215679,0.363045,-0.0440948,0.443606
422414484,0.386058,-0.0429115,0.423463
422613871,0.389692,-0.0322617,0.420945
422812733,0.41876,-0.00267889,0.404579
423012167,0.376369,-0.0369949,0.428499
423211437,0.355778,-0.0452781,0.43857
423410339,0.3473,-0.0547446,0.443606
423609255,0.354567,-0.0476447,0.443606
423816029,0.315809,-0.0452781,0.468785
424015835,0.363045,-0.0417282,0.443606
424214678,0.353356,-0.0500113,0.449901
424413561,0.352145,-0.0452781,0.442347
424604460,0.348511,-0.0429115,0.448642
424811823,0.350934,-0.033445,0.448642
425010733,0.360623,-0.0405449,0.43857
425217517,0.372735,-0.0405449,0.431017
425416833,0.349722,-0.0476447,0.449901
425607729,0.355778,-0.0452781,0.439829
425806302,0.35699,-0.0429115,0.446124
426013582,0.358201,-0.0417282,0.443606
426212906,0.350934,-0.0429115,0.449901
426411824,0.352145,-0.0464614,0.448642
426618530,0.353356,-0.071311,0.441088
426810080,0.358201,-0.0642111,0.43857
427008616,0.353356,-0.0440948,0.441088
427207891,0.352145,-0.0381782,0.448642
427406646,0.352145,-0.0500113,0.449901
427614005,0.363045,-0.0381782,0.441088
427812896,0.370313,-0.0298951,0.436052
428011798,0.355778,-0.0369949,0.443606
428211558,0.363045,-0.0346283,0.441088
428410514,0.353356,-0.0381782,0.446124
428609321,0.37758,-0.0381782,0.425981
428808324,0.361834,-0.0346283,0.446124
429015402,0.35699,-0.0369949,0.442347
429214826,0.33761,-0.0369949,0.452419
429413729,0.331554,-0.0346283,0.461232
