timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
414534708,0.0,0.0,0.0
550180042,0.0,0.0,0.0
550185034,0.0,0.0,0.0
550380184,0.0,0.0,0.0
550580379,0.0,0.0,0.0
550780495,0.0,0.0,0.0
550980631,0.0,0.0,0.0
