timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
62000728,61999681,0.48905405,0.0059094885,0.95262223,8.460974,0.011917319,4.973645,0
62025491,62024379,0.4932629,0.0040161074,-0.2616696,7.318462,0.0010395473,4.9328294,0
62105196,62103842,0.5145879,0.0019543925,1.1543497,5.475501,0.027040107,4.8016973,0
62204451,62203178,0.52918786,0.0012228229,0.09779781,5.016308,0.00021185151,4.6143007,0
62298927,62297547,0.5509345,0.00091091543,-0.9183588,4.724645,0.019834127,4.4800344,0
62418167,62416751,0.55844605,0.000697448,0.6258544,4.5020967,0.009666945,4.280898,0
62517456,62516133,0.5635488,0.00056832825,0.8626387,4.311295,0.019178191,4.1153674,0
62616709,62615424,0.5711383,0.0004704495,-0.7996132,4.125989,0.017218262,3.949194,0
62696057,62694894,0.56995726,0.0004115325,0.444893,3.972568,0.0055360156,3.8111763,0
62805319,62804296,0.56623864,0.0003516731,0.4527309,3.7779264,0.0060281525,3.633989,0
62904826,62903506,0.5653714,0.00030522342,-0.00080213696,3.5979521,1.987006e-08,3.4684248,0
63004186,63002835,0.5605641,0.00026827137,0.91444206,3.441664,0.026996125,3.3329945,0
63103502,63102172,0.5525309,0.00023759836,1.4093722,3.3356736,0.066164546,3.2431383,0
63203138,63201508,0.54456836,0.000211638,1.0256772,3.247068,0.035998758,3.1504848,0
63301949,63300847,0.5384075,0.00018939232,0.68488544,3.1301436,0.01665057,3.0344872,0
63416479,63415082,0.5374408,0.00016676613,0.12536532,2.9649053,0.0005889813,2.8767073,0
63516104,63514417,0.53250766,0.00015090215,1.1041446,2.8419855,0.047663677,2.765526,0
63605326,63603919,0.5298365,0.00013958808,0.39478332,2.7368546,0.006327372,2.6584318,0
63704521,63703159,0.53075963,0.00012704507,-0.72845805,2.6152425,0.02254523,2.5524774,0
63804049,63802493,0.5379847,0.00011657677,-2.2264948,2.6082332,0.21118082,2.5932944,0
63908138,63906796,0.5429307,0.00010833265,0.40539044,2.6371994,0.006924071,2.5713742,0
64017197,64016066,0.5452989,9.979246e-05,-1.1255454,2.5081062,0.056122575,2.4612253,0
64116743,64115402,0.54862094,9.360224e-05,-0.4678105,2.4301374,0.010006141,2.3775835,0
64215823,64214739,0.5466453,8.8034365e-05,1.1546962,2.3393624,0.06332795,2.3032515,0
64305317,64304142,0.5467814,8.3880754e-05,-0.9789246,2.2716875,0.04687134,2.2303092,0
64405104,64403597,0.54902107,7.9155565e-05,0.5184158,2.2055397,0.01353939,2.163196,0
64519400,64517715,0.54984057,7.401504e-05,0.9207763,2.126475,0.044300176,2.0933056,0
64598460,64597187,0.5488243,7.0827155e-05,-0.6602607,2.0817506,0.023268033,2.0418034,0
64717758,64716388,0.5496158,6.642852e-05,1.3464699,2.0135329,0.100044236,1.9931836,0
64816863,64815724,0.5500595,6.305573e-05,-0.87635314,1.9825795,0.043041278,1.9487165,0
64916466,64915061,0.54772437,5.9960945e-05,0.51516956,1.9449458,0.015161785,1.9095798,0
65005875,65004463,0.5493198,5.7646885e-05,-0.2338649,1.8911492,0.0032133781,1.8546828,0
65105211,65103801,0.54938275,5.491257e-05,-1.4311669,1.8148971,0.12539668,1.7970093,0
65204524,65203171,0.5492847,5.2374842e-05,0.8291123,1.7801967,0.04290582,1.7540176,0
65303830,65302472,0.550763,4.998824e-05,-0.20281784,1.7283056,0.0026445347,1.695746,0
65403025,65401809,0.5489273,4.7756825e-05,-0.16246375,1.6854882,0.0017399819,1.6538804,0
65517455,65516046,0.55150443,4.525452e-05,-1.0142077,1.6240735,0.07037293,1.6035104,0
65616772,65615383,0.5528154,4.332901e-05,0.42265025,1.5780369,0.012577739,1.5523548,0
65696264,65694853,0.5506889,4.187452e-05,0.45770782,1.5793566,0.014738524,1.5532415,0
65800543,65799154,0.55081886,4.014353e-05,1.042001,1.533851,0.07865215,1.5194962,0
65919669,65918360,0.55052865,3.81864e-05,-0.6918187,1.4770355,0.036004033,1.453945,0
65999024,65997827,0.5523597,3.6952235e-05,-0.78907776,1.4505875,0.04769284,1.4289881,0
66118307,66117031,0.5545382,3.5232573e-05,0.028972156,1.4022472,6.6511166e-05,1.3780404,0
66217970,66216367,0.55410683,3.388388e-05,0.9958922,1.347161,0.08180176,1.3364264,0
66316827,66315709,0.5523024,3.2611242e-05,0.500358,1.3361932,0.020818522,1.3161501,0
