timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
50181598,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50692218,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51199003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51705278,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52213031,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52719971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53229104,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53737031,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54245972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54754615,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55263985,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55771008,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56278970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56786105,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57293143,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57800969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58307999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58817458,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59323732,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59433006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59941251,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60448176,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60955078,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61463004,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61971126,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
62478042,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
62986035,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
63496321,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
64001973,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
64509052,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
65017061,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
65525243,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
65890363,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
66398986,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
