timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
50243102,0,0.0,0.0,0.0,0.0,0.25417176,3.594173e-07,2.59562e-07,0.0,-0.0063795014,0.021012882,0.06860302,0.007085729,7.2368326e-05,5.2262556e-05,0.0,-0.111998364,-0.1541791,0.0015316348,-1.3742296,-0.17837459,0.0,0.1,0.31941047,0.47753525,0.18027341,0.106097564,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50253034,0,0.0,0.0,0.0,0.0,0.2542437,3.594173e-07,2.59562e-07,0.0,-0.005521936,0.021097993,0.068927035,0.0074371374,7.2368326e-05,5.2262556e-05,0.0,0.07553482,-0.010843107,0.02165757,-1.3742242,-0.17837459,0.0,0.1,0.3208812,0.4783391,0.18080045,0.10619492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50352370,0,0.0,0.0,0.0,0.0,0.25481018,3.594173e-07,2.59562e-07,0.0,-0.008702724,0.025851093,0.06845381,0.007108319,7.2368326e-05,5.2262556e-05,0.0,0.23197839,0.08531025,0.08864098,-1.3747544,-0.17837459,0.0,0.1,0.30545628,0.47748184,0.17534736,0.106033154,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50441955,0,0.0,0.0,0.0,0.0,0.25657207,3.594173e-07,2.59562e-07,0.0,-0.0045788144,0.017109476,0.06843948,0.008497957,7.2368326e-05,5.2262556e-05,0.0,1.1295954,-1.2565932,0.61943114,-1.3741257,-0.17837459,0.0,0.1,0.31836912,0.47585213,0.18006773,0.10578373,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50546075,0,0.0,0.0,0.0,0.0,0.2587723,3.594173e-07,2.59562e-07,0.0,-0.008036499,0.025171656,0.071961835,0.013188655,7.2368326e-05,5.2262556e-05,0.0,0.053023037,0.28726226,-0.10448984,-1.375177,-0.17837459,0.0,0.1,0.30324817,0.47502246,0.17448291,0.10563119,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50645411,0,0.0,0.0,0.0,0.0,0.25865903,3.594173e-07,2.59562e-07,0.0,-0.0058309683,0.022328658,0.06753171,0.007934793,7.2368326e-05,5.2262556e-05,0.0,-1.2061054,-0.043478698,0.50802535,-1.3736053,-0.17837459,0.0,0.1,0.31752884,0.47420612,0.17996936,0.10547812,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50744747,0,0.0,0.0,0.0,0.0,0.25695467,3.594173e-07,2.59562e-07,0.0,-0.0022595858,0.021693414,0.06636057,0.004523026,7.2368326e-05,5.2262556e-05,0.0,0.60268664,0.5708993,-1.3496459,-1.3743632,-0.17837459,0.0,0.1,0.30235675,0.47340146,0.17430614,0.10533128,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50844088,0,0.0,0.0,0.0,0.0,0.25452062,3.594173e-07,2.59562e-07,0.0,-0.0066135987,0.018347198,0.07346459,0.00893349,7.2368326e-05,5.2262556e-05,0.0,0.20703346,0.07445597,-0.0713848,-1.3741755,-0.17837459,0.0,0.1,0.31660455,0.4769779,0.17955188,0.10574016,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
50943481,0,0.0,0.0,0.0,0.0,0.2521243,3.594173e-07,2.59562e-07,0.0,-0.0048153894,0.01976269,0.0702656,0.0033767193,7.2368326e-05,5.2262556e-05,0.0,0.41338566,-0.30358163,0.8666965,-1.3732824,-0.17837459,0.0,0.1,0.30138415,0.47617567,0.17389318,0.105594486,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51047722,0,0.0,0.0,0.0,0.0,0.25058156,3.594173e-07,2.59562e-07,0.0,-0.004339605,0.02152459,0.06766765,-0.0008941467,7.2368326e-05,5.2262556e-05,0.0,-0.056316204,0.040736783,0.36070046,-1.3729651,-0.17837459,0.0,0.1,0.31558046,0.47537124,0.17908666,0.10544896,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51147060,0,0.0,0.0,0.0,0.0,0.24931641,3.594173e-07,2.59562e-07,0.0,-0.0028400188,0.022674913,0.06433922,-0.0051202658,7.2368326e-05,5.2262556e-05,0.0,0.54885036,0.49241394,-0.5046397,-1.3728132,-0.17837459,0.0,0.1,0.30057484,0.474564,0.1735003,0.10530224,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51246564,0,0.0,0.0,0.0,0.0,0.24826244,3.594173e-07,2.59562e-07,0.0,-0.005463384,0.021268556,0.06623237,-0.003641662,7.2368326e-05,5.2262556e-05,0.0,0.21227083,-0.031536087,-1.1155944,-1.3730233,-0.17837459,0.0,0.1,0.31474498,0.47378343,0.17895347,0.105158344,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51345771,0,0.0,0.0,0.0,0.0,0.24763137,3.594173e-07,2.59562e-07,0.0,-0.004790961,0.019321455,0.070359826,0.0005089035,7.2368326e-05,5.2262556e-05,0.0,0.09211131,-0.37323287,-0.6025225,-1.3733016,-0.17837459,0.0,0.1,0.29968807,0.47299954,0.17333551,0.10501625,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51445067,0,0.0,0.0,0.0,0.0,0.24636784,3.594173e-07,2.59562e-07,0.0,-0.0015726322,0.021913659,0.072518826,0.0020748298,7.2368326e-05,5.2262556e-05,0.0,0.92766094,-0.35438696,0.5971155,-1.3728976,-0.17837459,0.0,0.1,0.31381306,0.47221324,0.17856763,0.104873806,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51544421,0,0.0,0.0,0.0,0.0,0.24500325,3.594173e-07,2.59562e-07,0.0,-0.004137763,0.02095837,0.06904136,-0.002028123,7.2368326e-05,5.2262556e-05,0.0,1.3355249,0.06463418,0.93570364,-1.37256,-0.17837459,0.0,0.1,0.2987114,0.47578853,0.17286102,0.10528363,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51643773,0,0.0,0.0,0.0,0.0,0.24380966,3.594173e-07,2.59562e-07,0.0,-0.007216337,0.021240871,0.06392252,-0.007563273,7.2368326e-05,5.2262556e-05,0.0,0.9478253,0.7925812,-0.03159044,-1.3718181,-0.17837459,0.0,0.1,0.31278297,0.47500375,0.17805049,0.105143316,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51753096,0,0.0,0.0,0.0,0.0,0.24399531,3.594173e-07,2.59562e-07,0.0,-0.006080216,0.029753078,0.07004548,-0.00039080874,7.2368326e-05,5.2262556e-05,0.0,0.06904634,0.9340599,1.219292,-1.3721989,-0.17837459,0.0,0.1,0.29902938,0.47500816,0.17286769,0.10509673,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51842411,0,0.0,0.0,0.0,0.0,0.24605045,3.594173e-07,2.59562e-07,0.0,-0.008360197,0.02158482,0.05791652,-0.00992526,7.2368326e-05,5.2262556e-05,0.0,-0.15924832,0.79193914,-0.6492845,-1.3712869,-0.17837459,0.0,0.1,0.31167012,0.47343954,0.17790654,0.104863144,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
51951685,0,0.0,0.0,0.0,0.0,0.24935853,3.594173e-07,2.59562e-07,0.0,-0.016931547,0.012725719,0.06589803,0.0016264686,7.2368326e-05,5.2262556e-05,0.0,-0.5884103,-2.9657748,0.7515199,-1.3718615,-0.17837459,0.0,0.1,0.32776108,0.47346345,0.18812126,0.10482936,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52051172,0,0.0,0.0,0.0,0.0,0.25080153,3.594173e-07,2.59562e-07,0.0,-0.006336683,0.035680942,0.06305476,5.1407023e-05,7.2368326e-05,5.2262556e-05,0.0,0.32976934,5.460742,-2.2026124,-1.3730911,-0.17837459,0.0,0.1,0.34322172,0.4726937,0.2014506,0.10470536,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52150353,0,0.0,0.0,0.0,0.0,0.25169584,3.594173e-07,2.59562e-07,0.0,-0.011090485,0.041594863,0.06487185,0.0024411688,7.2368326e-05,5.2262556e-05,0.0,-0.06589543,4.9932857,-1.6496553,-1.3721634,-0.17837459,0.0,0.1,0.35940894,0.4719207,0.21775642,0.104587555,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52249689,0,0.0,0.0,0.0,0.0,0.2514855,3.594173e-07,2.59562e-07,0.0,-0.014711764,0.00647208,0.074657716,0.011601135,7.2368326e-05,5.2262556e-05,0.0,0.4475055,-6.325327,3.0607307,-1.3721547,-0.17837459,0.0,0.1,0.3767063,0.47115934,0.23650898,0.10447922,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52349025,0,0.0,0.0,0.0,0.0,0.2517573,3.594173e-07,2.59562e-07,0.0,-0.013796318,0.03966148,0.06407985,0.00091780914,7.2368326e-05,5.2262556e-05,0.0,-0.3131192,5.272449,-2.0879111,-1.3723937,-0.17837459,0.0,0.1,0.39503673,0.47471622,0.25710994,0.10491856,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52448361,0,0.0,0.0,0.0,0.0,0.25209713,3.594173e-07,2.59562e-07,0.0,-0.011556858,0.040306866,0.06334967,8.7413006e-05,7.2368326e-05,5.2262556e-05,0.0,0.56762964,4.12169,-2.3210504,-1.3719217,-0.17837459,0.0,0.1,0.4149079,0.4739428,0.27925655,0.1048204,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52547698,0,0.0,0.0,0.0,0.0,0.2539323,3.594173e-07,2.59562e-07,0.0,-0.012350134,0.03457753,0.07013031,0.008334455,7.2368326e-05,5.2262556e-05,0.0,-0.21579473,1.2341474,-0.6947634,-1.37241,-0.17837459,0.0,0.1,0.43638623,0.47316712,0.30262685,0.104727425,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52652001,0,0.0,0.0,0.0,0.0,0.25668222,3.594173e-07,2.59562e-07,0.0,-0.015407289,0.027953507,0.07432927,0.014438361,7.2368326e-05,5.2262556e-05,0.0,0.15973456,-2.291491,1.1608452,-1.3732277,-0.17837459,0.0,0.1,0.45946658,0.47240323,0.32678628,0.10464562,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52751336,0,0.0,0.0,0.0,0.0,0.25929597,3.594173e-07,2.59562e-07,0.0,-0.022886254,0.016792238,0.075494885,0.017169064,7.2368326e-05,5.2262556e-05,0.0,-0.56455815,-3.3702166,0.8240047,-1.3723165,-0.17837459,0.0,0.1,0.4847848,0.47165188,0.3517518,0.10457579,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52850801,0,0.0,0.0,0.0,0.0,0.26031032,3.594173e-07,2.59562e-07,0.0,-0.019445583,0.022408191,0.07352588,0.015219916,7.2368326e-05,5.2262556e-05,0.0,-0.7320618,-0.8911404,0.5117347,-1.3721434,-0.17837459,0.0,0.1,0.5120356,0.4709121,0.37731403,0.10451514,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
52945042,0,0.0,0.0,0.0,0.0,0.25932845,3.594173e-07,2.59562e-07,0.0,-0.015456319,0.024613762,0.067639306,0.0072190063,7.2368326e-05,5.2262556e-05,0.0,0.04539914,-1.2224202,-1.2426565,-1.3714203,-0.17837459,0.0,0.1,0.53886557,0.47368336,0.40074927,0.1048957,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53044378,0,0.0,0.0,0.0,0.0,0.2558556,3.594173e-07,2.59562e-07,0.0,-0.022701329,0.036401562,0.06545485,0.00099612,7.2368326e-05,5.2262556e-05,0.0,0.32299927,3.7057123,-1.3596463,-1.3718832,-0.17837459,0.0,0.1,0.5706667,0.47293538,0.42710164,0.10483986,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53153648,0,0.0,0.0,0.0,0.0,0.25114945,3.594173e-07,2.59562e-07,0.0,-0.019513167,0.033161975,0.06911741,0.00016287313,7.2368326e-05,5.2262556e-05,0.0,0.72015196,-0.26723754,1.0373375,-1.3712541,-0.17837459,0.0,0.101413816,0.60919625,0.47299936,0.4565201,0.10489909,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53243052,0,0.0,0.0,0.0,0.0,0.24687988,3.594173e-07,2.59562e-07,0.0,-0.028044885,0.032191183,0.05744809,-0.015132238,7.2368326e-05,5.2262556e-05,0.0,0.41924727,0.3403401,-1.020322,-1.3714931,-0.17837459,0.0,0.10568339,0.64261687,0.47149143,0.48053896,0.10475493,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53352321,0,0.0,0.0,0.0,0.0,0.24241203,3.594173e-07,2.59562e-07,0.0,-0.036053784,0.038617287,0.055564765,-0.019959195,7.2368326e-05,5.2262556e-05,0.0,-0.2024193,1.9632435,-1.7208855,-1.373496,-0.17837459,0.0,0.11015123,0.68733686,0.47156426,0.5105192,0.104818985,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53446711,0,0.0,0.0,0.0,0.0,0.23937653,3.594173e-07,2.59562e-07,0.0,-0.04482239,0.02873079,0.06015243,-0.016991546,7.2368326e-05,5.2262556e-05,0.0,-0.8702594,0.7066869,-0.032525666,-1.3727858,-0.17837459,0.0,0.11318673,0.7256914,0.47006992,0.53475934,0.104678676,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53546025,0,0.0,0.0,0.0,0.0,0.2354578,3.594173e-07,2.59562e-07,0.0,-0.048824463,0.029199816,0.056232806,-0.022331405,7.2368326e-05,5.2262556e-05,0.0,0.8362943,-1.0521013,-0.2563827,-1.37348,-0.17837459,0.0,0.11710547,0.7720966,0.4736209,0.56237006,0.10516285,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53645434,0,0.0,0.0,0.0,0.0,0.23156743,3.594173e-07,2.59562e-07,0.0,-0.0047574122,0.043733135,0.090211906,0.009206384,7.2368326e-05,5.2262556e-05,0.0,2.3686156,-0.47729665,0.6467509,-1.383636,-0.17837459,0.0,0.120995834,0.8202758,0.47287354,0.5896102,0.10509695,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53744697,0,0.0,0.0,0.0,0.0,0.22764033,3.594173e-07,2.59562e-07,0.0,0.013702539,0.09406127,0.05724842,-0.025262615,7.2368326e-05,5.2262556e-05,0.0,-0.24219863,-0.7085276,2.2540684,-1.3874594,-0.17837459,0.0,0.12492293,0.8727447,0.47214016,0.6174847,0.10501829,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53853967,0,0.0,0.0,0.0,0.0,0.2227206,3.594173e-07,2.59562e-07,0.0,-0.0014146493,0.08950508,0.044736337,-0.03868785,7.2368326e-05,5.2262556e-05,0.0,-0.9789454,1.0780193,-0.2690934,-1.3857749,-0.17837459,0.0,0.12984267,0.9321418,0.47220373,0.64724433,0.105068475,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
53948337,0,0.0,0.0,0.0,0.0,0.21922544,3.594173e-07,2.59562e-07,0.0,0.005553312,0.109647095,0.060454138,-0.023654612,7.2368326e-05,5.2262556e-05,0.0,-0.6063599,-0.043262184,1.2143538,-1.381448,-0.17837459,0.0,0.13333783,0.984983,0.47068572,0.6725172,0.10497,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
54047673,0,0.0,0.0,0.0,0.0,0.21630527,3.594173e-07,2.59562e-07,0.0,-0.015762622,0.111727364,0.061677523,-0.023167314,7.2368326e-05,5.2262556e-05,0.0,0.2639058,1.3017391,-1.7242712,-1.3753822,-0.17837459,0.0,0.13625799,1.043968,0.4699389,0.69919324,0.10502682,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
