timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
50178975,0.11980902,0.006528191,0.0
295384037,0.087278925,0.021991162,0.0
295389023,0.16660725,0.033974867,0.0
295587794,0.13631228,0.011239854,0.0
295786425,0.17910726,0.0072206515,0.0
295985272,0.09348342,0.010422931,0.0
296183716,0.10872447,0.0054146005,0.0
