timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
50247499,50247212,3932170,3932170,9.7544425e-06,-7.380804e-05,-5.263749e-05,0.0005524511,-0.0014876121,-0.048960634,4968,4968,0
50252438,50252181,3932170,3932170,4.0767543e-05,9.476707e-05,4.1839594e-05,0.0006034894,-0.0026519452,-0.048746992,4969,4969,0
50751534,50751230,3932170,3932170,0.0008570009,0.000778638,0.00048734984,-0.0012700574,-0.004876681,-0.048067875,4945,4945,0
51250382,51250116,3932170,3932170,0.00021909937,0.00041789116,0.00031636076,-0.0030757678,-0.0016558367,-0.05459232,4995,4995,0
51754391,51754091,3932170,3932170,0.0009854232,-0.0002881956,-0.0005805468,-0.002787135,-0.0010924159,-0.046191394,4994,4994,0
52248369,52248080,3932170,3932170,-0.0008453937,-0.0004490282,-7.16826e-05,0.020447638,-0.0024099422,-0.04621784,4990,4990,0
52752351,52752058,3932170,3932170,-0.0007873413,-0.0011350301,-0.0004360203,0.012996066,-0.0056385743,-0.047274135,4994,4994,0
53251367,53251040,3932170,3932170,-2.0627444e-06,-0.0002062452,-0.00042050428,-0.0071767983,-0.0063205385,-0.047724064,4992,4992,0
53750393,53750023,3932170,3932170,0.00069002545,0.001431877,0.0006345031,-0.0035410372,0.0014564409,-0.044835024,4995,4995,0
54249341,54249095,3932170,3932170,-0.0016266288,-0.0005691811,0.0003673436,0.00026989938,0.008351009,-0.05360905,4958,4958,0
54754051,54753279,3932170,3932170,0.00089294295,0.00031386933,-0.00070752576,-0.0046991315,-0.0016212135,-0.051333547,5273,5273,0
55247248,55246978,3932170,3932170,4.8695503e-05,0.00040739536,-0.00030623327,0.0047654933,-0.0047001075,-0.048999425,4989,4989,0
55751202,55750950,3932170,3932170,0.0011213569,-0.00013747161,-0.0006105681,0.002497144,-0.011017372,-0.051569317,4990,4990,0
56250245,56249936,3932170,3932170,-0.0027607093,0.00051926833,0.0010453404,-0.007527865,0.011434928,-0.058477882,4991,4991,0
56749277,56748981,3932170,3932170,-0.00048033096,-0.00046705955,0.00066266814,-0.003522343,-0.001110368,-0.053551473,5048,5048,0
57248160,57247909,3932170,3932170,0.0004247887,-6.379557e-05,-0.00024320565,-0.0037279497,0.0070683374,-0.05047771,4996,4996,0
57752202,57751949,3932170,3932170,1.7318578e-05,-0.00022032521,-4.0065694e-07,-0.00057203544,0.0019877944,-0.05107072,4965,4965,0
58251505,58251166,3932170,3932170,0.00051459786,-0.00024850495,3.6932262e-05,0.0010073545,-0.0031891589,-0.043453664,5011,5011,0
58750150,58749849,3932170,3932170,0.00033787233,0.0005294047,0.0003270032,0.0012029798,0.011358642,-0.04753471,4989,4989,0
59249149,59248836,3932170,3932170,-0.001705675,-0.00042951078,6.1517625e-05,0.0013854787,0.0035150337,-0.042060025,4991,4991,0
59748139,59747819,3932170,3932170,-0.0004796823,0.00025301552,0.00033162197,-0.00043186804,-0.007540401,-0.046036508,4990,4990,0
60253161,60251819,3932170,3932170,0.001148208,3.914272e-05,-0.00052695774,0.008990639,-0.0022866074,-0.052196503,4995,4995,0
60751024,60750779,3932170,3932170,0.0017349883,-0.000339548,-2.5387564e-05,-0.0033421197,-0.021964436,-0.049360543,4987,4987,0
61250176,61249825,3932170,3932170,-0.001460531,-1.4726181e-05,0.00036682666,-0.0040793675,-0.009155819,-0.052082825,4963,4963,0
61749365,61748992,3932170,3932170,-0.00055875164,0.00043875273,0.000384093,0.0032490466,0.013095575,-0.058781456,4965,4965,0
62253040,62252736,3932170,3932170,-0.000105394836,-0.0005478931,-0.0007242668,-0.0014242351,0.0012337853,-0.037594713,4994,4994,0
62751956,62751710,3932170,3932170,0.0008630446,0.0016521818,-0.00038215987,0.0022345628,-0.0071358946,-0.057596955,4990,4990,0
63251002,63250696,3932170,3932170,-0.00027138664,0.00010043375,-0.00014512363,-0.0030468288,-0.024576202,-0.044593446,4990,4990,0
63749936,63749687,3932170,3932170,-0.00016259815,0.0006475282,0.0002610016,-0.001212166,0.00915789,-0.050869856,4996,4996,0
64249009,64248667,3932170,3932170,-0.0003726013,7.40229e-05,0.00054974074,-0.005907889,0.010287972,-0.052133393,4988,4988,0
64752985,64752727,3932170,3932170,0.0009747073,8.078637e-05,-0.00027361172,0.0032441264,-0.005559044,-0.043972895,4968,4968,0
65252084,65251837,3932170,3932170,-4.8176655e-05,-6.6564644e-05,-0.00024494133,-0.0063419426,-0.008234925,-0.041835647,4932,4932,0
65750901,65750642,3932170,3932170,-1.8234296e-06,0.0005324036,-0.0002678766,0.0026687244,0.0056843916,-0.053976137,4995,4995,0
66249843,66249599,3932170,3932170,0.0003833752,0.0032706656,-0.00037374537,0.0021879917,-0.0010627361,-0.046582248,4990,4990,0
66748870,66748623,3932170,3932170,-0.00011639326,-0.0045407386,0.00042255028,-0.006476637,-0.010175982,-0.051282886,4997,4997,0
67247863,67247574,3932170,3932170,-0.0005781527,0.0018634888,0.00018309089,-0.001252118,0.0005364567,-0.054310665,4993,4993,0
67752178,67751548,3932170,3932170,-0.0017712071,0.00064800837,0.0012958264,-0.0046514613,-0.0047661965,-0.048780914,4990,4990,0
68250912,68250556,3932170,3932170,0.0018681906,-0.00045410325,0.00026227933,-0.0033990007,-0.00049282645,-0.04978526,4964,4964,0
68750149,68749721,3932170,3932170,0.0002347214,0.0020210685,-0.0004404405,-0.0050291037,-0.014622436,-0.041689508,4961,4961,0
69253748,69253494,3932170,3932170,-0.00024468082,-0.00053762505,0.00030197843,0.0023780477,0.0037332252,-0.04724643,4990,4990,0
69752797,69752480,3932170,3932170,0.0005391425,0.0034258356,0.00046276368,-0.006258723,0.0033667495,-0.05055659,4990,4990,0
70251775,70251467,3932170,3932170,0.00060610677,-0.0042463257,0.00010375161,-0.00020693711,-0.004788201,-0.05599839,4984,4984,0
70750757,70750452,3932170,3932170,-0.0009204566,0.0043509644,0.0006534933,-0.0041637635,0.021582255,-0.05570243,4989,4989,0
71249720,71249439,3932170,3932170,-0.0037602272,0.00029326312,0.00036651597,0.005028534,0.012067358,-0.053934,4988,4988,0
71748739,71748444,3932170,3932170,0.0029062894,-0.00093279436,-0.00016670323,0.0023096637,0.0052443035,-0.055345617,4963,4963,0
72252936,72252631,3932170,3932170,0.0005192199,-0.0005641229,-0.00068249216,0.00075262634,-0.010754322,-0.04690042,4970,4970,0
72751641,72751388,3932170,3932170,0.00014582621,-8.830811e-06,-0.00016570554,-0.0043496196,-0.023872633,-0.041236345,4990,4990,0
73250684,73250378,3932170,3932170,0.0027707166,0.0010285878,-0.00018974356,0.0067215264,-0.004521632,-0.046553303,4994,4994,0
73749608,73749361,3932170,3932170,-0.0034928685,0.0006244995,0.00030765997,0.0005375617,0.0008163981,-0.04736321,4991,4991,0
74248629,74248352,3932170,3932170,0.00092060026,-0.0004249271,-0.00029408594,0.0010993915,7.9131096e-05,-0.047770254,4994,4994,0
74752593,74752323,3932170,3932170,0.0021050745,-8.6228865e-05,-0.0004019454,0.00039183133,-0.0034088867,-0.04640347,4990,4990,0
75251716,75251349,3932170,3932170,0.0024525323,-0.00026549914,-0.00024215296,-0.0032405623,-0.0051313248,-0.048100207,4958,4958,0
75750763,75750517,3932170,3932170,0.0006384655,-0.00036166207,-0.00055001734,0.0061557665,-0.005473543,-0.050698463,5008,5008,0
76249587,76249283,3932170,3932170,-0.0004749752,-7.6705815e-05,-2.2512171e-05,0.0015219318,-0.016511112,-0.046538778,4990,4990,0
76753551,76753285,3932170,3932170,0.00023604746,-0.00018424782,-0.0007050235,0.0024382856,-0.027698388,-0.0392619,4984,4984,0
77247556,77247261,3932170,3932170,0.0012988873,-9.1385016e-05,-0.00031136614,-0.0015603412,0.0017568192,-0.047199626,4994,4994,0
77751488,77751241,3932170,3932170,0.0004920024,0.00018466928,0.00023738417,-9.442624e-05,0.0031507618,-0.058489386,4992,4992,0
78250530,78250221,3932170,3932170,0.0007424403,0.0006483215,-0.00011111345,-0.005719314,-0.0124673555,-0.050048266,4990,4990,0
78749547,78749209,3932170,3932170,-0.0035207758,-0.002222225,0.0005505115,-0.003941646,0.019534864,-0.055024303,4962,4962,0
79253579,79253325,3932170,3932170,0.0016644608,0.0002896481,0.00011295154,-0.0025972312,-0.007896135,-0.046312474,4970,4970,0
79752427,79752171,3932170,3932170,-0.0003507837,7.890351e-05,0.00034419974,-0.00792456,-0.004517729,-0.049201235,4987,4987,0
80251439,80251161,3932170,3932170,0.0005145592,-0.00028214735,0.00021736333,-0.0016647284,-0.012860427,-0.050206415,4992,4992,0
80750498,80750150,3932170,3932170,-0.00038041626,-2.1676553e-05,0.00049524935,-0.0046813246,-0.004854194,-0.053444166,4995,4995,0
81249401,81249132,3932170,3932170,-0.00014784004,1.24968365e-05,-0.00047977376,0.0055854907,0.0041889143,-0.04761338,4985,4985,0
81748420,81748129,3932170,3932170,0.0008493414,-0.00019536367,-0.0002444063,0.0018707492,0.00547017,-0.054835025,4997,4997,0
82247420,82247134,3932170,3932170,0.00016234169,-0.0001527605,-0.00022165099,0.0020726016,-0.0031516831,-0.04573088,4963,4963,0
82751590,82751269,3932170,3932170,-0.0003232275,0.00031371386,0.00073976576,-0.00885823,-0.0045504016,-0.048680227,4952,4952,0
83250333,83250072,3932170,3932170,-0.0034334746,-0.000227006,0.0008877213,-0.0031897633,0.00031941812,-0.05296918,4985,4985,0
83754333,83754053,3932170,3932170,-0.0007480274,0.001553739,0.00039352363,0.0030266074,-0.009130765,-0.043387197,4993,4993,0
84248337,84248046,3932170,3932170,-0.00046008403,-0.0024836771,-0.00028411674,-1.141272e-05,0.00778053,-0.049412493,4988,4988,0
84752287,84752028,3932170,3932170,0.0007287594,0.0031163355,-0.0006492625,0.0050244313,-0.016137458,-0.048714783,4994,4994,0
85251286,85251012,3932170,3932170,-0.0008577792,0.0012454285,0.00045846988,-0.0054424135,-0.0030431084,-0.051057555,4988,4988,0
85750265,85750012,3932170,3932170,-0.0007148148,0.00140466,0.00054291467,0.0007187743,-0.002708214,-0.049832013,4951,4951,0
86254395,86254101,3932170,3932170,0.00096494594,-0.0036177533,-0.00054151355,-0.0017483834,-0.0020548438,-0.05207499,4983,4983,0
86753226,86752964,3932170,3932170,0.0003596474,0.002367799,-0.00028116693,0.001953324,0.0005440913,-0.04629595,4987,4987,0
87252232,87251955,3932170,3932170,-0.0009907522,0.0014885865,0.0007377878,-0.0017176358,-0.008662109,-0.04922555,4993,4993,0
