timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
43002969,1630028031999524,340337088,1087637318,443738,415835,0.30900002,0.5403232,1.085,2.181,0.75,1.37,109,9,0.013,-0.006,0.011000001,0.048,0.50004256,0,nan,0.0,3,1,15
43210943,1630028032199523,340337089,1087637319,443731,415827,0.321,0.5403396,1.0780001,2.1690001,0.75,1.37,109,23,0.011000001,-0.007,-0.009000001,-0.054,0.50004256,0,nan,0.0,3,1,15
44009385,1630028032999524,340337096,1087637324,443538,415634,0.15900001,0.54038376,1.054,2.124,0.75,1.37,109,23,0.013,-0.002,-0.012,0.007,0.50004256,0,nan,0.0,3,1,15
45018289,1630028033999524,340337097,1087637323,443455,415552,0.29700002,0.54045147,1.0250001,2.065,0.7,1.26,109,18,0.041,-0.040000003,-0.007,-0.052,0.50004256,0,nan,0.0,3,1,16
46010061,1630028034999525,340337095,1087637320,443466,415563,0.287,0.54051834,0.99500006,2.0080001,0.7,1.26,110,10,0.018000001,-0.015000001,0.010000001,0.087000005,0.50004256,0,nan,0.0,3,1,16
47010046,1630028035999525,340337094,1087637322,443444,415541,0.30800003,0.54059446,0.96500003,1.9480001,0.7,1.26,110,9,0.007,0.002,0.006,0.036000002,0.50004256,0,nan,0.0,3,1,16
48009945,1630028036999525,340337096,1087637333,443271,415367,0.23300001,0.54064345,0.93500006,1.8840001,0.7,1.26,110,9,0.08400001,0.013,-0.083000004,0.124000005,0.50004256,0,nan,0.0,3,1,16
49009989,1630028037999526,340337104,1087637355,442906,415002,0.252,0.54069585,0.9110001,1.83,0.7,1.26,110,8,0.102000006,-0.033,0.097,-0.18400002,0.50004256,0,nan,0.0,3,1,16
50009955,1630028038999526,340337103,1087637383,442910,415007,0.29900002,0.76654005,0.89100003,1.7850001,0.76,1.48,110,5,0.12200001,-0.119,0.028,-0.462,1.6717086,0,nan,0.0,3,1,15
51022949,1630028039999527,340337102,1087637367,443031,415127,0.296,0.26328012,0.87200004,1.7450001,0.75,1.37,110,6,0.619,-0.24300002,-0.569,-0.64500004,4.438275,0,nan,0.0,3,1,15
52010952,1630028040999527,340337072,1087637376,443407,415504,0.24000001,0.31537995,0.906,1.8110001,0.7,1.26,110,10,0.53400004,-0.39200002,0.363,-0.49100003,2.6755302,0,nan,0.0,3,1,16
53010410,1630028041999527,340336991,1087637286,446534,418631,0.23,0.6736356,1.585,3.1650002,0.76,1.48,110,7,0.143,-0.143,0.001,-0.053000003,2.7091103,0,nan,0.0,3,1,15
54010030,1630028042999528,340336967,1087637237,447689,419786,0.30200002,0.67369986,1.146,2.289,0.7,1.26,110,11,0.16700001,0.15,0.07300001,0.14600001,2.7091103,0,nan,0.0,3,1,16
55009028,1630028043999528,340336991,1087637284,447123,419219,0.15,0.4512594,0.85,1.7,0.7,1.26,110,23,0.33200002,0.307,0.126,-0.116000004,0.43558878,0,nan,0.0,3,1,16
56002962,1630028044999528,340337002,1087637287,447911,420007,0.16000001,0.45218843,0.8880001,1.7780001,0.81,1.61,110,12,0.31,0.26500002,0.162,-0.041,0.57259226,0,nan,0.0,3,1,14
57016078,1630028045999529,340337008,1087637304,447701,419798,0.20600002,0.18727888,0.966,1.9340001,0.76,1.48,110,18,0.76400006,-0.71400005,-0.272,-0.112,3.3178577,0,nan,0.0,3,1,15
58009054,1630028046999529,340336915,1087637273,447950,420047,0.163,0.45658877,0.97400004,1.945,0.76,1.48,110,16,0.323,-0.312,0.085,0.002,3.2825801,0,nan,0.0,3,1,15
59011952,1630028047999529,340336823,1087637144,452153,424249,0.28,0.4566495,1.677,3.3090003,0.66999996,1.25,111,10,0.13800001,-0.13800001,0.006,-0.27600002,3.2825801,0,nan,0.0,3,1,17
60010078,1630028048999530,340336797,1087637129,453621,425718,0.30600002,0.74172914,1.2,2.3590002,0.66999996,1.25,111,20,0.19600001,-0.12100001,-0.15400001,-1.021,3.4925435,0,nan,0.0,3,1,17
