timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
48717270,34.033711072743415,108.76373447425209,443.0561,415.10446,-0.0,1.3011276,1.9116414,0.0,2,0,0,0
48727208,34.03371105101433,108.76373446567132,443.05157,415.09995,-0.0,1.30115,1.9116509,0.0,2,0,0,0
48915948,34.03371050405415,108.76373453826596,442.96893,415.01724,-0.0,1.1874332,1.908892,0.0,2,0,0,0
49124553,34.033710184584805,108.76373493903215,442.92715,414.9757,-0.0,1.1267871,1.9059254,0.0,2,0,0,0
49323227,34.0337100871647,108.76373542797592,442.91656,414.96497,-0.0,1.089118,1.9035176,0.0,2,0,0,0
49516976,34.0337100739912,108.76373590708789,442.9299,414.9766,-0.0,1.0634532,1.9022475,0.0,2,0,0,0
49720577,34.03371007707241,108.76373643600618,442.9573,415.00397,-0.0,1.0451858,1.900566,0.0,2,0,0,0
49919252,34.0337099190196,108.76373676814661,442.9891,415.0349,-0.0,1.0315816,1.8991709,0.0,2,0,0,0
50117927,34.0337095980046,108.76373675143208,443.02655,415.07147,-0.0,1.02115,1.8980023,0.0,2,0,0,0
50316601,34.03370930719236,108.76373628971751,443.07843,415.12772,-0.0,1.0143036,1.8976692,0.0,2,0,0,0
50515276,34.03370908277459,108.76373547197076,443.1493,415.19952,-0.0,1.007475,1.8968062,0.0,2,0,0,0
50723887,34.033708959550246,108.7637344231569,443.23654,415.28735,-0.0,1.0022285,1.8962069,0.0,2,0,0,0
50922558,34.03370896056577,108.76373357868526,443.3203,415.36682,-0.0,0.9976962,1.8961875,0.0,2,0,0,0
51116266,34.03370906472374,108.76373311163748,443.4032,415.44385,-0.0,0.9936176,1.8954797,0.0,2,0,0,0
51314944,34.03370888659849,108.76373290408704,443.4905,415.52155,-0.0,0.99072844,1.8951083,0.0,2,0,0,0
51523713,34.03370854811711,108.76373317483201,443.58276,415.60464,-0.0,0.9886515,1.8949729,0.0,2,0,0,0
51722225,34.03370810722658,108.76373375913951,443.67072,415.68256,-0.0,0.98651826,1.8952723,0.0,2,0,0,0
51915933,34.0337075558661,108.76373437432378,443.76135,415.76544,-0.0,0.9849396,1.8948125,0.0,2,0,0,0
52119572,34.03370697104549,108.76373512721298,443.8297,415.82776,-0.0,0.9836736,1.8950514,0.0,2,0,0,0
52318357,34.03370639480281,108.76373602499693,443.8312,415.8377,-0.0,0.9843971,1.8947251,0.0,2,0,0,0
52516947,34.03370592469447,108.76373668888078,443.77142,415.7946,-0.0,0.9851197,1.8944261,0.0,2,0,0,0
52720590,34.03370552265298,108.76373691995279,443.72086,415.76404,-0.0,0.9858815,1.8947207,0.0,2,0,0,0
52919239,34.03370520531934,108.76373688266276,443.7002,415.76328,-0.0,0.98741335,1.8944523,0.0,2,0,0,0
53118040,34.033704882751856,108.76373669408551,443.70706,415.79028,-0.0,0.9892068,1.8941936,0.0,2,0,0,0
53316589,34.03370457505939,108.76373641549911,443.71313,415.8163,-0.0,0.99087757,1.8945966,0.0,2,0,0,0
53515263,34.03370434241271,108.7637360933914,443.7103,415.8329,-0.0,0.9924314,1.894492,0.0,2,0,0,0
53718904,34.033704169580304,108.76373574333817,443.6961,415.8394,-0.0,0.99376196,1.8944402,0.0,2,0,0,0
53917631,34.033704020975186,108.76373534466441,443.6658,415.82898,-0.0,0.99475545,1.895037,0.0,2,0,0,0
54116254,34.033703927078044,108.76373491427483,443.62573,415.8089,-0.0,0.99435484,1.8947989,0.0,2,0,0,0
54324863,34.03370388405996,108.76373445137558,443.5797,415.783,-0.0,0.9934834,1.8947302,0.0,2,0,0,0
54518570,34.03370390256772,108.76373404740194,443.551,415.77417,-0.0,0.9910902,1.8943036,0.0,2,0,0,0
54717314,34.03370388818692,108.76373358936794,443.53842,415.7817,-0.0,0.9887974,1.8946373,0.0,2,0,0,0
54915920,34.03370396843387,108.76373325420178,443.53345,415.79654,-0.0,0.9866611,1.8944088,0.0,2,0,0,0
55114594,34.03370414129737,108.76373307613795,443.53485,415.81793,-0.0,0.9845461,1.8941832,0.0,2,0,0,0
55323202,34.033704360603686,108.76373297543427,443.54614,415.8493,-0.0,0.98499084,1.8941327,0.0,2,0,0,0
55521940,34.033704593889325,108.76373292100118,443.56848,415.89166,-0.0,0.9858203,1.8944772,0.0,2,0,0,0
55725519,34.033704891166586,108.76373291773724,443.58835,415.93152,-0.0,0.986012,1.894256,0.0,2,0,0,0
55924205,34.03370517241042,108.76373294886682,443.60144,415.9645,-0.0,0.98535675,1.8940461,0.0,2,0,0,0
56117901,34.033705426034935,108.7637330728854,443.6029,415.98538,-0.0,0.9835856,1.8942268,0.0,2,0,0,0
56316582,34.03370562059777,108.76373315530581,443.6005,416.00357,-0.0,0.9813987,1.8940166,0.0,2,0,0,0
56515251,34.03370570444153,108.76373312836289,443.59473,416.0178,-0.0,0.9798734,1.8938166,0.0,2,0,0,0
56713925,34.03370535685769,108.76373282412182,443.5904,416.03366,-0.0,0.97894114,1.893611,0.0,2,0,0,0
56917567,34.03370405737693,108.76373201837467,443.58508,416.04825,-0.0,0.9785304,1.8939621,0.0,2,0,0,0
57116263,34.0337018919668,108.76373099532877,443.57736,416.06116,-0.0,0.9784341,1.8937584,0.0,2,0,0,0
57324850,34.0336990834141,108.76372996104858,443.56302,416.06595,-0.0,0.97783023,1.8937236,0.0,2,0,0,0
57518558,34.03369651218931,108.76372928155112,443.55722,416.0801,-0.0,0.97692275,1.893911,0.0,2,0,0,0
57717233,34.03369452593147,108.76372899374701,443.5586,416.10184,-0.0,0.97691953,1.8937027,0.0,2,0,0,0
57915911,34.0336935821164,108.7637289221457,443.57556,416.13867,-0.0,0.9770303,1.8934971,0.0,2,0,0,0
58114582,34.03369346312789,108.763729055567,443.58954,416.1726,-0.0,0.97717464,1.8938305,0.0,2,0,0,0
