timestamp,main_state
43130864,0
43634077,0
44142033,0
44650249,0
45157243,0
45665042,0
46172112,0
46678987,0
47186132,0
47694080,0
48200162,0
48709041,0
49217068,0
49725022,0
50231102,0
50739568,0
51247191,0
51754004,0
51765073,4
52272985,4
52781564,4
53289037,4
53795098,4
54302135,4
54812656,4
55322014,4
55822074,4
56252142,2
56760988,2
57269085,2
57772019,2
58275768,2
58783987,2
59294027,2
59804990,2
60312984,2
60821060,2
61327985,2
61837313,2
62346023,2
62854998,2
63364096,2
63870985,2
64379104,2
64886159,2
65393988,2
65900985,2
66410465,2
66920983,2
67430287,2
67932986,2
68436414,2
68936985,2
69437018,2
69944987,2
70454388,2
70962051,2
71463069,2
71971024,2
72479535,2
72988245,2
73498612,2
74005149,2
74514446,2
75021116,2
75530083,2
76038260,2
76546088,2
77054025,2
77561986,2
78070273,2
78577991,2
79087025,2
79595085,2
80102988,2
80611550,2
81119983,2
81629160,2
82137987,2
82645188,2
83155020,2
83661019,2
84169022,2
84675021,2
85183335,2
85691989,2
86199100,2
86708176,2
87215034,2
87724003,2
88232092,2
88742109,2
89250062,2
89759176,2
90267169,2
90772996,2
91280983,2
91789176,2
92291107,2
92798089,2
93306980,2
93814042,2
94323109,2
94831592,2
95339307,2
95847986,2
96355803,2
96864076,2
97371023,2
97878982,2
98387983,2
98894194,2
99401306,2
99902164,2
100404239,2
100907101,2
101408379,2
101910053,2
102411030,2
102913101,2
103413413,2
103913530,2
104424251,2
104928051,2
105429045,2
105940131,2
106446984,2
106956314,2
107458009,2
107968702,2
108471988,2
108972985,2
109483051,2
109992017,2
110501158,2
111009076,2
111516219,2
112025058,2
112534013,2
113035474,2
113544989,2
114046000,2
114548984,2
115051124,2
115554011,2
116055353,2
116567353,2
117076070,2
117577256,2
118078037,2
118585012,2
119086016,2
119594200,2
120098296,2
120608578,2
121116019,2
121618418,2
122121231,2
122631108,2
123140984,2
123649154,2
124156009,2
124663984,2
125171990,2
125680985,2
126190115,2
126698260,2
127206102,2
127713161,2
128221151,2
128723070,2
129233459,2
129736125,2
130237015,2
130746218,2
131248086,2
131758008,2
132265014,2
132772349,2
133281057,2
133791566,2
134298992,2
134807228,2
135313986,2
135824131,2
136332274,2
136838999,2
137348053,2
137855981,2
138365333,2
138872308,2
139379174,2
139888982,2
140398268,2
140904166,2
141411985,2
141920072,2
142429234,2
142937021,2
