timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
43194118,3670026,0.0029365404,-0.0027898722,0.0058363136,3670026,0.025325635,-6.758276e-08,-0.013673035,396809,0.0,0.0,0.0
43204051,3670026,0.0029365714,-0.0027898427,0.00582782,3670026,0.025327293,-6.763214e-08,-0.013673094,396809,0.0,0.0,0.0
44202392,3670026,0.0029345267,-0.0027883593,0.0054995683,3670026,0.025414975,-0.00077965204,-0.017865201,396809,0.0,0.0,0.0
45195761,3670026,0.0029201433,-0.0027743618,0.005159242,3670026,0.025366075,-0.0050371024,-0.021737412,396809,0.0,0.0,0.0
46194102,3670026,0.0029216583,-0.002772717,0.0048754113,3670026,0.024573537,-0.015208377,-0.025727123,396809,0.0,0.0,0.0
47197466,3670026,0.002910696,-0.002755197,0.004644879,3670026,0.022243982,-0.029010344,-0.029010287,396809,0.0,0.0,0.0
48200716,3670026,0.0029236358,-0.0027462319,0.004464408,3670026,0.014624284,-0.042181272,-0.03216491,396809,0.0,0.0,0.0
49204023,3670026,0.0029368275,-0.002746465,0.004385505,3670026,0.009890111,-0.05574297,-0.03468948,396809,0.0,0.0,0.0
50197407,3670026,0.0029254893,-0.002744246,0.0043939464,3670026,-0.013419054,-0.047447685,-0.038242117,396809,0.0,0.0,0.0
51195736,3670026,0.0029224209,-0.0027433424,0.0044039623,3670026,-0.02344672,-0.023427304,-0.037232388,396809,0.0,0.0,0.0
52199043,3670026,0.002926369,-0.0027312639,0.004407607,3670026,-0.052425303,-0.006174154,-0.044418324,396809,0.0,0.0,0.0
53197385,3670026,0.0029206239,-0.0026948424,0.0043938,3670026,-0.078644186,-0.009158986,-0.039475102,396809,0.0,0.0,0.0
54195811,3670026,0.00293705,-0.0026819364,0.004398685,3670026,-0.09109573,-0.009844615,-0.043624226,396809,0.0,0.0,0.0
55203998,3670026,0.0029755144,-0.0026882929,0.00440183,3670026,-0.09752517,-0.009778924,-0.04664937,396809,0.0,0.0,0.0
56197371,3670026,0.0030146632,-0.002680621,0.0043967515,3670026,-0.1012018,-0.009151352,-0.04711219,396809,0.0,0.0,0.0
57195714,3670026,0.0030462905,-0.0026734388,0.004415494,3670026,-0.101703785,-0.011306624,-0.048526376,396809,0.0,0.0,0.0
58194053,3670026,0.003039128,-0.0027733599,0.004413868,3670026,-0.10433269,-0.00984395,-0.048944622,396809,0.0,0.0,0.0
59197363,3670026,0.0030567793,-0.0026536672,0.0043898975,3670026,-0.1038416,-0.010294778,-0.047438882,396809,0.0,0.0,0.0
60195720,3670026,0.0030593644,-0.0025566292,0.0043501332,3670026,-0.10458003,-0.012718084,-0.04611792,396809,0.0,0.0,0.0
61194162,3670026,0.0030521166,-0.0025541852,0.0043022074,3670026,-0.10915053,-0.012596887,-0.04833945,396809,0.0,0.0,0.0
62197346,3670026,0.0030646157,-0.0025307112,0.004239622,3670026,-0.111156024,-0.012541089,-0.052058127,396809,0.0,0.0,0.0
63195693,3670026,0.003085731,-0.0026484602,0.004238783,3670026,-0.1145273,-0.005078771,-0.052874837,396809,0.0,0.0,0.0
64198993,3670026,0.0030931488,-0.0025327124,0.0042091473,3670026,-0.11232133,-0.01195163,-0.051813092,396809,0.0,0.0,0.0
65202310,3670026,0.0031116155,-0.0024810878,0.004158616,3670026,-0.11150003,-0.0148185985,-0.052061833,396809,0.0,0.0,0.0
66195673,3670026,0.003069713,-0.0024386218,0.004098549,3670026,-0.110140584,-0.015109423,-0.052383456,396809,0.0,0.0,0.0
67198981,3670026,0.0030703887,-0.002288924,0.003977444,3670026,-0.1056157,-0.0119724795,-0.05250067,396809,0.0,0.0,0.0
68202286,3670026,0.003065874,-0.002222591,0.003959106,3670026,-0.103303306,-0.015239576,-0.05218013,396809,0.0,0.0,0.0
69195661,3670026,0.0029910689,-0.0021034318,0.0038949335,3670026,-0.094288394,-0.019885818,-0.05167507,396809,0.0,0.0,0.0
70203935,3670026,0.0029520746,-0.002011234,0.0038502335,3670026,-0.08583694,-0.027420815,-0.051382888,396809,0.0,0.0,0.0
71197307,3670026,0.002927504,-0.0019848924,0.0037754998,3670026,-0.08344552,-0.029997326,-0.051540934,396809,0.0,0.0,0.0
72195666,3670026,0.0028855817,-0.0020134435,0.0037434865,3670026,-0.083239056,-0.028665978,-0.052591946,396809,0.0,0.0,0.0
73203920,3670026,0.002856963,-0.0019605886,0.0036723984,3670026,-0.08289505,-0.030895717,-0.05268274,396809,0.0,0.0,0.0
74197295,3670026,0.0027885789,-0.0019182751,0.003534558,3670026,-0.08352438,-0.030547516,-0.052752726,396809,0.0,0.0,0.0
75195635,3670026,0.002739597,-0.0018317513,0.003508648,3670026,-0.08434474,-0.029700967,-0.053164996,396809,0.0,0.0,0.0
76203932,3670026,0.0026874852,-0.0018525323,0.0033879245,3670026,-0.084093995,-0.02962111,-0.05218043,396809,0.0,0.0,0.0
77197343,3670026,0.002723072,-0.001831009,0.0032558886,3670026,-0.08302899,-0.029236805,-0.051912557,396809,0.0,0.0,0.0
78195620,3670026,0.0027919172,-0.0017871866,0.0031752845,3670026,-0.083229825,-0.027421156,-0.053005237,396809,0.0,0.0,0.0
79199066,3670026,0.0028383373,-0.0017050843,0.0030929383,3670026,-0.080723755,-0.025551178,-0.05294343,396809,0.0,0.0,0.0
80197267,3670026,0.0029915909,-0.0019257509,0.0029635439,3670026,-0.08006783,-0.034782577,-0.053274054,396809,0.0,0.0,0.0
81200578,3670026,0.0029803216,-0.0019886177,0.0028513772,3670026,-0.08005111,-0.037354413,-0.052871894,396809,0.0,0.0,0.0
82193947,3670026,0.0030037127,-0.0019530294,0.0026719426,3670026,-0.07671506,-0.03600512,-0.05214822,396809,0.0,0.0,0.0
83202262,3670026,0.0029811936,-0.0017659329,0.0024831672,3670026,-0.07766749,-0.028749542,-0.053006727,396809,0.0,0.0,0.0
84195594,3670026,0.0029543133,-0.0016619749,0.0023208354,3670026,-0.07754285,-0.025620224,-0.053685762,396809,0.0,0.0,0.0
85193938,3670026,0.0029687406,-0.001570329,0.00222789,3670026,-0.077742904,-0.022613306,-0.054670602,396809,0.0,0.0,0.0
86197344,3670026,0.0029433914,-0.001479236,0.0020860585,3670026,-0.078330256,-0.0197065,-0.055129055,396809,0.0,0.0,0.0
87195581,3670026,0.0029724,-0.001601311,0.0019652725,3670026,-0.079892546,-0.022018977,-0.0554669,396809,0.0,0.0,0.0
88203890,3670026,0.0029726967,-0.0015884076,0.0018631198,3670026,-0.08179284,-0.021400122,-0.05612094,396809,0.0,0.0,0.0
89197229,3670026,0.002963907,-0.0016060161,0.0017859217,3670026,-0.082603134,-0.022016218,-0.055987976,396809,0.0,0.0,0.0
90200576,3670026,0.0029877275,-0.0017052381,0.0016960431,3670026,-0.08389522,-0.023900026,-0.05652859,396809,0.0,0.0,0.0
91198875,3670026,0.003007155,-0.0017477183,0.0015935344,3670026,-0.08445655,-0.024298867,-0.056606468,396809,0.0,0.0,0.0
92197218,3670026,0.0029984906,-0.0017697068,0.0015204874,3670026,-0.08464667,-0.024403444,-0.056821857,396809,0.0,0.0,0.0
93195746,3670026,0.0029865948,-0.001820164,0.0013914565,3670026,-0.08467289,-0.024575677,-0.056823123,396809,0.0,0.0,0.0
94203832,3670026,0.0030173545,-0.0018027908,0.0012949948,3670026,-0.08513447,-0.024084754,-0.05702361,396809,0.0,0.0,0.0
95197208,3670026,0.003046317,-0.0018718875,0.0012216109,3670026,-0.08540479,-0.025510043,-0.056861304,396809,0.0,0.0,0.0
96195544,3670026,0.0030775482,-0.0019384738,0.0011421712,3670026,-0.08705081,-0.026846567,-0.05696056,396809,0.0,0.0,0.0
97203833,3670026,0.0030746402,-0.0018943427,0.0010317605,3670026,-0.08789276,-0.0263203,-0.05722392,396809,0.0,0.0,0.0
98197194,3670026,0.0030691365,-0.0019224575,0.00095448876,3670026,-0.087896444,-0.026345655,-0.057195336,396809,0.0,0.0,0.0
99195533,3670026,0.003047899,-0.0019175691,0.0008108909,3670026,-0.08790081,-0.026107993,-0.05712515,396809,0.0,0.0,0.0
100199034,3670026,0.0030158318,-0.0019067641,0.00075465586,3670026,-0.08759381,-0.022918778,-0.05944079,396809,0.0,0.0,0.0
101197178,3670026,0.0030666108,-0.0018723732,0.0007276495,3670026,-0.07612409,-0.023444245,-0.057712067,396809,0.0,0.0,0.0
102195530,3670026,0.003109974,-0.0018060589,0.00042383478,3670026,-0.062060837,-0.006093011,-0.058134068,396809,0.0,0.0,0.0
103198829,3670026,0.0032157104,-0.0017680649,0.00016465686,3670026,-0.05179318,0.0029531524,-0.06136142,396809,0.0,0.0,0.0
104197258,3670026,0.003260338,-0.0017717222,5.700602e-06,3670026,-0.053425353,-0.005853608,-0.061608166,396809,0.0,0.0,0.0
105200478,3670026,0.0033784984,-0.0017888851,-0.000107913664,3670026,-0.055509947,-0.014865085,-0.063013665,396809,0.0,0.0,0.0
106198818,3670026,0.003370604,-0.0017829031,-0.00013868877,3670026,-0.056899305,-0.018861089,-0.06278526,396809,0.0,0.0,0.0
107202126,3670026,0.0033703598,-0.0017833237,-1.3182015e-05,3670026,-0.05870682,-0.023563111,-0.06215333,396809,0.0,0.0,0.0
108195501,3670026,0.0033957704,-0.0017310212,-4.3963606e-05,3670026,-0.058711052,-0.03233332,-0.060163885,396809,0.0,0.0,0.0
109193841,3670026,0.0033881115,-0.0017414901,-2.942617e-06,3670026,-0.058905143,-0.03196839,-0.05886202,396809,0.0,0.0,0.0
110197152,3670026,0.003309325,-0.001744542,2.3939441e-05,3670026,-0.057787053,-0.032737024,-0.058308277,396809,0.0,0.0,0.0
111195541,3670026,0.0032857037,-0.0017476247,5.6010937e-05,3670026,-0.05712878,-0.032731112,-0.058243785,396809,0.0,0.0,0.0
112203764,3670026,0.0033024645,-0.001683593,0.00011186177,3670026,-0.057456683,-0.033976633,-0.058307983,396809,0.0,0.0,0.0
113197183,3670026,0.0033874079,-0.0017266939,0.00019164482,3670026,-0.059883982,-0.031964872,-0.05531256,396809,0.0,0.0,0.0
114195480,3670026,0.0032873997,-0.0018141324,0.00024002271,3670026,-0.059190195,-0.025893673,-0.051648255,396809,0.0,0.0,0.0
115203756,3670026,0.0032503125,-0.0017886746,0.00031795158,3670026,-0.05941371,-0.023603871,-0.04975464,396809,0.0,0.0,0.0
116197130,3670026,0.0032092428,-0.0017861415,0.00034050763,3670026,-0.05859331,-0.024187636,-0.046591308,396809,0.0,0.0,0.0
117195471,3670026,0.0032340153,-0.0016921177,0.00032911677,3670026,-0.05868607,-0.026638346,-0.04501666,396809,0.0,0.0,0.0
118203942,3670026,0.003219083,-0.0016688755,0.00030592963,3670026,-0.058507275,-0.027083457,-0.04366169,396809,0.0,0.0,0.0
119202093,3670026,0.0032491232,-0.0016537377,0.00015718647,3670026,-0.05849169,-0.030721221,-0.04208587,396809,0.0,0.0,0.0
120195460,3670026,0.0031704637,-0.0016779148,-6.394291e-05,3670026,-0.05480434,-0.023126183,-0.039354052,396809,0.0,0.0,0.0
121198768,3670026,0.0031473178,-0.0016034292,-0.00017235216,3670026,-0.053078238,-0.026832283,-0.038563393,396809,0.0,0.0,0.0
122202098,3670026,0.0032018528,-0.0016424177,-0.0002900498,3670026,-0.053054035,-0.029876467,-0.0388599,396809,0.0,0.0,0.0
123195502,3670026,0.0032149088,-0.0016315603,-0.00036380222,3670026,-0.052997638,-0.031337503,-0.038719572,396809,0.0,0.0,0.0
124193793,3670026,0.0032444086,-0.0016597353,-0.0004088359,3670026,-0.0540154,-0.031119186,-0.038884416,396809,0.0,0.0,0.0
125202263,3670026,0.0031874022,-0.0016435024,-0.00043836422,3670026,-0.05403185,-0.031391133,-0.03861803,396809,0.0,0.0,0.0
126195443,3670026,0.0031613463,-0.0016318819,-0.00044780262,3670026,-0.053921025,-0.031386267,-0.038452175,396809,0.0,0.0,0.0
127193785,3670026,0.0031723885,-0.001633339,-0.00046419204,3670026,-0.054245334,-0.031321038,-0.038326632,396809,0.0,0.0,0.0
128197093,3670026,0.0031580443,-0.0016569118,-0.0004338633,3670026,-0.05364042,-0.030910645,-0.03820009,396809,0.0,0.0,0.0
129195519,3670026,0.003103736,-0.0016646124,-0.0005885199,3670026,-0.052001238,-0.025506986,-0.043319114,396809,0.0,0.0,0.0
130198747,3670026,0.0029641604,-0.0017206976,-0.00072039466,3670026,-0.051918376,-0.009002391,-0.039230682,396809,0.0,0.0,0.0
131197087,3670026,0.0028711543,-0.0017711722,-0.0008313287,3670026,-0.05279762,-0.0011518203,-0.036762208,396809,0.0,0.0,0.0
132195607,3670026,0.0028932963,-0.0018248453,-0.0008952493,3670026,-0.058229294,0.002874981,-0.036112312,396809,0.0,0.0,0.0
133198738,3670026,0.0029042147,-0.0018104857,-0.0009411155,3670026,-0.06082867,0.0016569642,-0.03578014,396809,0.0,0.0,0.0
134197080,3670026,0.0029284297,-0.0017840947,-0.0009739239,3670026,-0.063341275,-0.0007734426,-0.035771947,396809,0.0,0.0,0.0
135195423,3670026,0.0029397937,-0.0017419709,-0.0009409139,3670026,-0.06450358,-0.0026689183,-0.03564554,396809,0.0,0.0,0.0
136203750,3670026,0.002923003,-0.0016956116,-0.00090479373,3670026,-0.064407,-0.004057013,-0.03549429,396809,0.0,0.0,0.0
137202043,3670026,0.0029106834,-0.0016656129,-0.0008089593,3670026,-0.063683055,-0.0042513832,-0.035425156,396809,0.0,0.0,0.0
138200385,3670026,0.0029524937,-0.0016763667,-0.0006995872,3670026,-0.062548704,-0.0034645826,-0.035263047,396809,0.0,0.0,0.0
139203696,3670026,0.0029773063,-0.0016944029,-0.0005739904,3670026,-0.06157129,-0.003113603,-0.035186842,396809,0.0,0.0,0.0
140197075,3670026,0.0029627322,-0.001650731,-0.0004233223,3670026,-0.060206246,-0.0025401597,-0.034849796,396809,0.0,0.0,0.0
141195414,3670026,0.0029386652,-0.0016001901,-0.00024767846,3670026,-0.059852093,-0.0016243219,-0.035087146,396809,0.0,0.0,0.0
142203699,3670026,0.0030031467,-0.0016069171,-0.000116381336,3670026,-0.058775235,-0.0016075391,-0.035051234,396809,0.0,0.0,0.0
143197130,3670026,0.0030405521,-0.0016934047,0.00032265467,3670026,-0.0636197,-0.004936785,-0.03262329,396809,0.0,0.0,0.0
144195411,3670026,0.0030335076,-0.001754757,0.00048284652,3670026,-0.06996059,-0.006063367,-0.034606166,396809,0.0,0.0,0.0
145198721,3670026,0.0029579366,-0.001903001,0.00036487455,3670026,-0.07950565,-0.004084273,-0.033167426,396809,0.0,0.0,0.0
146197065,3670026,0.002921307,-0.0018039179,0.00045932402,3670026,-0.08048472,-0.003413197,-0.03214649,396809,0.0,0.0,0.0
147200399,3670026,0.0029456085,-0.001787809,0.00039281917,3670026,-0.08128743,-0.0036394752,-0.03149894,396809,0.0,0.0,0.0
148198719,3670026,0.0029123514,-0.0017046822,0.00036661155,3670026,-0.08125765,-0.0035048896,-0.031047074,396809,0.0,0.0,0.0
149202035,3670026,0.0029715905,-0.0016301535,0.0003463538,3670026,-0.08154322,-0.0032736645,-0.030388592,396809,0.0,0.0,0.0
150195519,3670026,0.0028912164,-0.0016787704,0.00015447428,3670026,-0.08684104,-0.0024681743,-0.029588005,396809,0.0,0.0,0.0
151193751,3670026,0.0028879882,-0.0017552293,0.0001314235,3670026,-0.095347375,-0.0020863255,-0.02922903,396809,0.0,0.0,0.0
152197062,3670026,0.00290043,-0.0017803787,0.0001487788,3670026,-0.10077259,-0.0020137716,-0.029004483,396809,0.0,0.0,0.0
153195407,3670026,0.0028448214,-0.0017555382,5.2512278e-05,3670026,-0.10544232,-0.0010660647,-0.02929164,396809,0.0,0.0,0.0
154198729,3670026,0.002793506,-0.0017189976,4.592864e-05,3670026,-0.10520165,-0.0010267927,-0.02851833,396809,0.0,0.0,0.0
155197062,3670026,0.0028534518,-0.001703515,5.0608127e-05,3670026,-0.10549194,-0.0006595535,-0.027766965,396809,0.0,0.0,0.0
156195407,3670026,0.0028793348,-0.0016238037,5.1802283e-05,3670026,-0.10514891,-1.1834197e-05,-0.027295044,396809,0.0,0.0,0.0
157203859,3670026,0.002904447,-0.0015284109,4.3627322e-05,3670026,-0.1052648,0.00073154736,-0.027256379,396809,0.0,0.0,0.0
158197068,3670026,0.0028889833,-0.0015148789,4.5669807e-05,3670026,-0.10490909,0.00082766346,-0.026919147,396809,0.0,0.0,0.0
159195408,3670026,0.0029247445,-0.0015336196,3.0185223e-05,3670026,-0.10534814,0.0008129572,-0.026928464,396809,0.0,0.0,0.0
160198720,3670026,0.002962635,-0.0015622396,3.5334306e-05,3670026,-0.10455868,0.00089806726,-0.026458187,396809,0.0,0.0,0.0
161197124,3670026,0.002977603,-0.0015822037,3.969932e-05,3670026,-0.10410281,0.0009422212,-0.026103262,396809,0.0,0.0,0.0
162195413,3670026,0.0029378354,-0.0015283604,3.8392853e-05,3670026,-0.104720384,0.001090988,-0.02612749,396809,0.0,0.0,0.0
163198723,3670026,0.0029200555,-0.0014726566,7.6824e-05,3670026,-0.103876255,0.0014194191,-0.025770867,396809,0.0,0.0,0.0
164192310,3670026,0.0029327595,-0.0015536242,0.00011249145,3670026,-0.10435055,0.0013373329,-0.025594896,396809,0.0,0.0,0.0
165195414,3670026,0.00296014,-0.0016068679,0.000155022,3670026,-0.10343705,0.0012226828,-0.02521089,396809,0.0,0.0,0.0
166193760,3670026,0.0029484986,-0.0016619099,0.00019227844,3670026,-0.10339309,0.0011227108,-0.024885189,396809,0.0,0.0,0.0
167197073,3670026,0.002963502,-0.0016570335,0.00035984567,3670026,-0.102166034,0.0012034636,-0.022254089,396809,0.0,0.0,0.0
168195491,3670026,0.002968555,-0.001719996,0.00022936024,3670026,-0.103907146,0.0032118412,-0.010068469,396809,0.0,0.0,0.0
169193765,3670026,0.00293609,-0.0017205554,0.0005249885,3670026,-0.10098823,0.0013689132,-0.00613541,396809,0.0,0.0,0.0
170197078,3670026,0.0028590895,-0.0017050175,0.0005310224,3670026,-0.10004068,0.0013867869,-0.0029416245,396809,0.0,0.0,0.0
171195424,3670026,0.0029566663,-0.0016757889,0.0005063746,3670026,-0.09957628,0.0017454653,-0.0018632314,396809,0.0,0.0,0.0
172203705,3670026,0.002988977,-0.0016643268,0.00047057864,3670026,-0.09923723,0.0017416488,-0.0010760365,396809,0.0,0.0,0.0
173197084,3670026,0.0030686616,-0.0016099212,0.00042215173,3670026,-0.098723546,0.0018147555,-0.00015448948,396809,0.0,0.0,0.0
174195434,3670026,0.0032024726,-0.0015999648,0.00036303705,3670026,-0.098636106,0.0018290186,0.00071120146,396809,0.0,0.0,0.0
175203799,3670026,0.0032549612,-0.0015506455,0.00024112214,3670026,-0.098099604,0.0015291246,0.0012354122,396809,0.0,0.0,0.0
176197109,3670026,0.003260152,-0.0015604396,0.00013677293,3670026,-0.098031394,0.0010618338,0.0018923323,396809,0.0,0.0,0.0
177195438,3670026,0.003266986,-0.0014910868,6.490878e-05,3670026,-0.09804316,0.001078323,0.0022547804,396809,0.0,0.0,0.0
178198754,3670026,0.0032150985,-0.0014141777,-4.3987668e-05,3670026,-0.097305216,0.00085843366,0.0025133416,396809,0.0,0.0,0.0
179202075,3670026,0.003211606,-0.0013793735,-0.00010332907,3670026,-0.09788095,0.00079268945,0.0027277996,396809,0.0,0.0,0.0
180195447,3670026,0.003164926,-0.0013617515,-0.00013843548,3670026,-0.097349264,0.0007438072,0.0031271698,396809,0.0,0.0,0.0
181203728,3670026,0.0030627383,-0.00135422,-0.00015852618,3670026,-0.09755228,0.00079043,0.003577268,396809,0.0,0.0,0.0
182202244,3670026,0.0030638669,-0.0013544144,-0.00018359491,3670026,-0.09730894,0.00082748616,0.004095095,396809,0.0,0.0,0.0
183195457,3670026,0.0030629514,-0.0014045335,-0.00024473746,3670026,-0.09668015,0.000570074,0.0048753284,396809,0.0,0.0,0.0
184198772,3670026,0.003071859,-0.0014325033,-0.0003124917,3670026,-0.09592124,0.00037616625,0.005812203,396809,0.0,0.0,0.0
185197120,3670026,0.0030602792,-0.001525565,-0.00037129744,3670026,-0.09567215,0.00014412712,0.0068080104,396809,0.0,0.0,0.0
186200479,3670026,0.0030364348,-0.0015565255,-0.00042047253,3670026,-0.09482903,8.694379e-05,0.00804923,396809,0.0,0.0,0.0
187193817,3670026,0.003064556,-0.0015926964,-0.000451161,3670026,-0.09498619,-3.078929e-05,0.0093540875,396809,0.0,0.0,0.0
188197130,3670026,0.0031081503,-0.0015780373,-0.0005049976,3670026,-0.093592964,-6.6199784e-05,0.010750039,396809,0.0,0.0,0.0
189195601,3670026,0.003063721,-0.001558129,-0.00060231757,3670026,-0.09350373,-4.8074533e-05,0.011707925,396809,0.0,0.0,0.0
190193830,3670026,0.0031053794,-0.0015115158,-0.000590482,3670026,-0.09294218,0.0003298147,0.012587807,396809,0.0,0.0,0.0
191197187,3670026,0.0031170438,-0.0014977576,-0.0006403825,3670026,-0.092190325,0.00028953058,0.013192631,396809,0.0,0.0,0.0
192195494,3670026,0.003091172,-0.0015137921,-0.0006974009,3670026,-0.0918289,0.00010038989,0.014022105,396809,0.0,0.0,0.0
193198837,3670026,0.0030728697,-0.0015293441,-0.0007334056,3670026,-0.090927064,-3.2622025e-05,0.0149601195,396809,0.0,0.0,0.0
194202130,3670026,0.0031098707,-0.0015581317,-0.00076403364,3670026,-0.09081302,-8.786442e-05,0.016535392,396809,0.0,0.0,0.0
195195509,3670026,0.0030761932,-0.0015296387,-0.00078719563,3670026,-0.08977272,-2.6745247e-05,0.017431404,396809,0.0,0.0,0.0
196203797,3670026,0.003088356,-0.0014693658,-0.00082493824,3670026,-0.08941034,-3.519543e-05,0.018434236,396809,0.0,0.0,0.0
197197176,3670026,0.0031020597,-0.0014103943,-0.00079148036,3670026,-0.08856011,-1.5961448e-05,0.019205106,396809,0.0,0.0,0.0
198195541,3670026,0.003057081,-0.0014577645,-0.00082485355,3670026,-0.088330105,0.00028858808,0.02106083,396809,0.0,0.0,0.0
199203814,3670026,0.0031091778,-0.0013946766,-0.0008388106,3670026,-0.08777204,0.00035129924,0.02325702,396809,0.0,0.0,0.0
200197213,3670026,0.003067536,-0.001407895,-0.00085427123,3670026,-0.086794145,0.0005291983,0.025082305,396809,0.0,0.0,0.0
201195594,3670026,0.0030743117,-0.0013939354,-0.00092451804,3670026,-0.086577706,0.00063567696,0.026393194,396809,0.0,0.0,0.0
202203828,3670026,0.003112646,-0.0013825544,-0.0009790148,3670026,-0.086307645,0.0007357184,0.027383985,396809,0.0,0.0,0.0
203197216,3670026,0.00305575,-0.0013678292,-0.0010656337,3670026,-0.0853535,0.00074766367,0.028148035,396809,0.0,0.0,0.0
204200579,3670026,0.0031035638,-0.0013776383,-0.0011546355,3670026,-0.08545732,0.0008064792,0.029343855,396809,0.0,0.0,0.0
205198881,3670026,0.0031224096,-0.0013797493,-0.0012915214,3670026,-0.08457189,0.00089031045,0.030144114,396809,0.0,0.0,0.0
206197232,3670026,0.0031371524,-0.0013951225,-0.0014163636,3670026,-0.083937466,0.0010135266,0.031459183,396809,0.0,0.0,0.0
207195631,3670026,0.0031301572,-0.0013848151,-0.0015250561,3670026,-0.083684236,0.0011163661,0.032732952,396809,0.0,0.0,0.0
208198903,3670026,0.0031335992,-0.0013183018,-0.0016015151,3670026,-0.083158195,0.0011635778,0.03394767,396809,0.0,0.0,0.0
209202221,3670026,0.0031122128,-0.0013300255,-0.001631564,3670026,-0.08291838,0.0013449395,0.035265796,396809,0.0,0.0,0.0
210195607,3670026,0.0030967451,-0.0013075911,-0.0016268921,3670026,-0.08212293,0.001484426,0.03616955,396809,0.0,0.0,0.0
211198925,3670026,0.0031017903,-0.0013245516,-0.0016083505,3670026,-0.08166063,0.0017062316,0.037360083,396809,0.0,0.0,0.0
212197278,3670026,0.0031289102,-0.00137218,-0.001596336,3670026,-0.08191106,0.0019669498,0.038952198,396809,0.0,0.0,0.0
213195639,3670026,0.0031181276,-0.0013429883,-0.0015730549,3670026,-0.08137066,0.0022603646,0.04053248,396809,0.0,0.0,0.0
214194054,3670026,0.0031058989,-0.0013707776,-0.0015610978,3670026,-0.080959424,0.0025903957,0.04247645,396809,0.0,0.0,0.0
215197302,3670026,0.0030751624,-0.0013342721,-0.0015821531,3670026,-0.08021248,0.0028748217,0.04386114,396809,0.0,0.0,0.0
216200624,3670026,0.0030614485,-0.0013359124,-0.0015591936,3670026,-0.079661414,0.0031156614,0.045069184,396809,0.0,0.0,0.0
217198975,3670026,0.0030680515,-0.0013625008,-0.00153853,3670026,-0.079382576,0.003453295,0.04680633,396809,0.0,0.0,0.0
218197329,3670026,0.0030641805,-0.0013713579,-0.0015146727,3670026,-0.07865371,0.003905988,0.049214143,396809,0.0,0.0,0.0
219195682,3670026,0.0030869993,-0.0013867983,-0.0014952923,3670026,-0.07832932,0.004373181,0.05143881,396809,0.0,0.0,0.0
220203983,3670026,0.003097235,-0.0014100058,-0.0014818149,3670026,-0.07993499,0.004858358,0.049538832,396809,0.0,0.0,0.0
221197472,3670026,0.0031050856,-0.0014300889,-0.001569907,3670026,-0.08303059,0.0060441038,0.0488988,396809,0.0,0.0,0.0
222195707,3670026,0.0030705503,-0.0014169613,-0.0017414028,3670026,-0.081185095,0.0067325146,0.042462923,396809,0.0,0.0,0.0
223199034,3670026,0.0030154546,-0.0013254733,-0.0020542415,3670026,-0.06971223,0.0029427176,0.022521727,396809,0.0,0.0,0.0
224202358,3670026,0.0029306086,-0.0013813269,-0.0022882281,3670026,-0.062960595,0.0059726643,0.006110773,396809,0.0,0.0,0.0
