timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
43199081,-0.1367584,-0.012728306,0.023800267,0.99023676,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43204051,-0.13676864,-0.012685912,0.023899097,0.9902335,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43253715,-0.13705967,-0.012805355,0.023561414,0.9901998,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43303384,-0.13682193,-0.012929297,0.023773436,0.990226,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43353053,-0.13699894,-0.012512071,0.023931896,0.990203,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43402722,-0.13691689,-0.012690492,0.02435384,0.99020183,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43452594,-0.13700823,-0.012700379,0.024115741,0.9901949,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43502090,-0.13698024,-0.012747253,0.023833957,0.99020505,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43551728,-0.13718092,-0.012725522,0.023678295,0.9901812,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43601396,-0.13682687,-0.012401747,0.023784392,0.9902318,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43651109,-0.1367652,-0.012586081,0.02401018,0.99023247,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43700783,-0.13699508,-0.013007239,0.024083225,0.99019355,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43755369,-0.13692418,-0.012764926,0.024043541,0.99020743,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43800123,-0.13723923,-0.013028684,0.024431055,0.9901509,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43849739,-0.13701037,-0.012678979,0.024683785,0.9901809,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43899408,-0.13703693,-0.012902703,0.023308951,0.9902077,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
43954079,-0.13711065,-0.011953901,0.024297675,0.99018556,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44003713,-0.13721602,-0.012969921,0.025325382,0.9901324,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44048460,-0.1370587,-0.012942986,0.023067147,0.9902097,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44098129,-0.13707313,-0.012543539,0.02465909,0.99017453,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44152719,-0.1372609,-0.013100317,0.021914061,0.9902058,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44202392,-0.13707031,-0.0125132175,0.026372768,0.99013114,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44252241,-0.13731852,-0.012845005,0.021745136,0.99020493,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44301725,-0.13732117,-0.01285319,0.025090456,0.99012536,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44351394,-0.1371202,-0.013004979,0.02315836,0.99019825,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44401063,-0.13733785,-0.01270742,0.025430996,0.99011624,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44455697,-0.13743001,-0.012651049,0.023949886,0.9901411,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44500465,-0.13694681,-0.012932188,0.025782755,0.9901584,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44550068,-0.1377291,-0.012852679,0.022474002,0.9901316,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44599736,-0.13705903,-0.012695717,0.024210712,0.9901856,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44654372,-0.13760401,-0.012879655,0.023946831,0.9901141,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44704048,-0.13734785,-0.012865089,0.023929272,0.9901503,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44748742,-0.1377327,-0.012992352,0.024338538,0.9900852,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44798562,-0.137364,-0.013340461,0.023446871,0.9901532,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44853047,-0.13812074,-0.012907986,0.023603305,0.99005,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44902715,-0.13713866,-0.013140724,0.023216045,0.99019265,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
44952384,-0.137754,-0.013021119,0.024295732,0.9900828,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45002058,-0.13714369,-0.013080103,0.02427807,0.99016726,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45051799,-0.13814534,-0.013057125,0.023643222,0.9900437,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45101390,-0.13725428,-0.01287351,0.023002708,0.990185,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45151059,-0.1378812,-0.013207261,0.024481948,0.99005806,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45200728,-0.1374868,-0.013211417,0.023807777,0.99012935,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45250396,-0.13775258,-0.012953415,0.024595797,0.99007654,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45300135,-0.13776574,-0.012905736,0.022283493,0.9901301,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45354743,-0.13795948,-0.013188272,0.024637718,0.99004364,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45399404,-0.13786288,-0.013402337,0.023266217,0.9900874,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45449073,-0.13752699,-0.012978537,0.024627531,0.99010676,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45503707,-0.13767761,-0.013001133,0.021782795,0.9901522,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45553376,-0.13792397,-0.013314795,0.024985434,0.9900381,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45603191,-0.13770111,-0.013271326,0.023092898,0.9901157,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45652712,-0.13795343,-0.013201157,0.02507388,0.9900333,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45702381,-0.13765757,-0.01308414,0.022699293,0.99013335,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45752050,-0.1381402,-0.013466334,0.024525033,0.9900174,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45801720,-0.13781212,-0.013116624,0.022951925,0.9901056,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45851432,-0.13806129,-0.01336152,0.023940912,0.99004424,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45901057,-0.13789693,-0.012911661,0.022625158,0.990104,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
45950724,-0.13739994,-0.012863367,0.023035582,0.9901642,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
46000393,-0.13791598,-0.012852546,0.022908904,0.99009556,0.9827255,-2.9066158e-09,5.7910907e-09,-0.18506955,2
