timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
51772019,-0.2488907,-0.035473265,-1.829435,-2.6900702,-0.7853982,-0.19974941,0.21895051,-0.6201718,-1.912415e-05,2.0974874e-05,-0.662966,0.0,0.0,0.0,-0.0,-0.0,-0.5444779
51791935,-0.2527132,-0.03128287,-1.8413128,-2.6900702,0.0,-0.19657409,0.21666431,-0.62194914,0.11570494,-0.12000966,-0.5944826,0.0,0.0,0.0,0.0063800965,-0.0066174637,-0.5409164
51866263,-0.26702815,-0.015545948,-1.8868712,-2.6900702,0.0,-0.17291467,0.1941552,-0.613436,0.36630994,-0.48009545,-0.25494462,0.0,0.0,0.0,0.019545663,-0.025617061,-0.5232585
51965600,-0.28376043,0.0028830287,-1.9440835,-2.6900702,0.0,-0.13034801,0.15296763,-0.57273006,0.4138649,-0.5663007,0.09462696,0.0,0.0,0.0,0.021315625,-0.029166652,-0.50507885
52065133,-0.2977596,0.018289227,-1.9942871,-2.6900702,0.0,-0.0853278,0.10522433,-0.49090046,0.5166521,-0.6828406,0.49438173,0.0,0.0,0.0,0.025513997,-0.033720937,-0.4842894
52169242,-0.3090419,0.0306886,-2.033733,-2.6900702,0.0,-0.028960563,0.03841289,-0.36634904,0.5904833,-0.8094635,0.9352203,0.0,0.0,0.0,0.027779827,-0.038081955,-0.46136338
52268579,-0.31679368,0.039186466,-2.0559897,-2.6900702,0.0,0.024549771,-0.02628278,-0.22125505,0.63562924,-0.9308548,0.8426955,0.0,0.0,0.0,0.030215744,-0.044249807,-0.46617517
52367963,-0.32137623,0.044179734,-2.0631433,-2.6900702,0.0,0.078871794,-0.09433153,-0.118907616,0.67496765,-1.007323,0.21354747,0.0,0.0,0.0,0.034337748,-0.05124572,-0.49889436
52467254,-0.32281217,0.045691032,-2.059007,-2.6900702,0.0,0.13231626,-0.16035733,-0.053903855,0.72009635,-1.081361,-0.5559171,0.0,0.0,0.0,0.039572045,-0.05942492,-0.53891075
52566655,-0.32141015,0.04407175,-2.0491002,-2.6900702,0.0,0.18877043,-0.20881438,-0.019571096,0.7525052,-1.0203195,-1.0277983,0.0,0.0,0.0,0.043236062,-0.05862365,-0.5634512
52670895,-0.31742334,0.039750937,-2.0356085,-2.6900702,0.0,0.23582195,-0.24643013,-0.012751967,0.564733,-0.77575195,-1.3160955,0.0,0.0,0.0,0.033310592,-0.045757473,-0.57844424
52770235,-0.31280345,0.0350704,-2.022701,-2.6900702,0.0,0.2575914,-0.25034818,-0.03025429,0.38970748,-0.6412024,-1.5409245,0.0,0.0,0.0,0.023451488,-0.038585737,-0.5901366
