timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
948581330,4.773,1.655,536,-10000,-10000,-10000,-10000,0,0,0,0,1075,1075,1075,1075,1500,1500,0,0,1511,1480,1111,1920,1504,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
949589819,4.78,1.787,536,-5454,-9794,-7720,-8352,0,0,0,0,1273,1083,1174,1146,1500,1500,0,0,1511,1480,1109,1507,1504,1180,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
950605810,4.751,1.652,536,-4643,-6553,-7369,-8178,0,0,0,0,1308,1225,1353,1154,1500,1500,0,0,1512,1480,1213,1507,1504,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
951615169,4.742,1.711,536,-6232,-3876,-4664,-4084,0,0,0,0,1239,1342,1307,1333,1500,1500,0,0,1511,1480,1265,1507,1503,1181,1087,1088,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
952638444,4.756,1.624,536,-4542,-950,398,-4234,0,0,0,0,1313,1470,1529,1326,1500,1500,0,0,1511,1481,1379,1506,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
953644622,4.734,1.679,536,2779,-7967,-4522,550,0,0,0,0,1633,1163,1314,1443,1500,1500,0,0,1571,1480,1383,1508,1504,1180,1087,1088,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
954668504,4.679,1.625,536,4155,-7487,-2900,896,0,0,0,0,1693,1184,1385,1344,1500,1500,0,0,1512,1480,1429,1507,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
955685413,4.679,1.724,536,317,-3465,-1392,-716,0,0,0,0,1525,1360,1451,1480,1500,1500,0,0,1560,1578,1430,1510,1504,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
956705689,4.749,1.725,536,-3418,1166,4592,-6940,0,0,0,0,1362,1563,1712,1208,1500,1500,0,0,1513,1479,1438,1508,1505,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
957712003,4.708,1.599,536,750,-4950,-2036,1468,0,0,0,0,1544,1295,1422,1576,1500,1500,0,0,1513,1479,1436,1509,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
958720659,4.664,1.654,536,-2673,449,3659,-4003,0,0,0,0,1395,1550,1672,1336,1500,1500,0,0,1512,1479,1463,1508,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
959744394,4.686,1.65,536,-585,-3171,-1069,1121,0,0,0,0,1486,1373,1465,1561,1500,1500,0,0,1512,1527,1449,1510,1503,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
960758097,4.734,1.745,536,-7603,5151,4286,-5538,0,0,0,0,1179,1737,1699,1279,1500,1500,0,0,1573,1490,1449,1509,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
961774291,4.715,1.678,536,-6479,2623,5979,-5827,0,0,0,0,1228,1626,1773,1257,1500,1500,0,0,1616,1479,1450,1506,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
962783143,4.737,1.705,536,1485,-3649,-866,-106,0,0,0,0,1576,1352,1474,1507,1500,1500,0,0,1516,1483,1457,1510,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
963806654,4.708,1.712,536,-5881,2789,4982,-5186,0,0,0,0,1254,1633,1729,1285,1500,1500,0,0,1463,1480,1454,1508,1504,1180,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
964817768,4.667,1.718,536,-5216,3224,2813,-2413,0,0,0,0,1283,1653,1635,1406,1500,1500,0,0,1520,1480,1478,1509,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
965827037,4.664,1.623,536,6436,-8212,-4676,5108,0,0,0,0,1793,1152,1307,1279,1500,1500,0,0,1589,1466,1478,1509,1504,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
966842909,4.734,1.671,536,-1193,-1207,1101,-45,0,0,0,0,1459,1459,1560,1510,1500,1500,0,0,1513,1442,1477,1509,1504,1180,1088,1086,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
967864106,4.722,1.665,536,9288,-10000,2479,-2207,0,0,0,0,1918,1590,1620,1415,1500,1500,0,0,1469,1479,1476,1509,1504,1180,1087,1088,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
968877586,4.679,1.711,536,1853,-4141,-2293,3237,0,0,0,0,1593,1330,1411,1653,1500,1500,0,0,1512,1476,1479,1508,1504,1180,1088,1086,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
969901385,4.742,1.624,536,-2173,-195,5873,-5365,0,0,0,0,1416,1696,1768,1277,1500,1500,0,0,1529,1481,1476,1509,1504,1180,1088,1086,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
970917593,4.686,1.658,536,-4822,2130,4848,-3660,0,0,0,0,1301,1605,1724,1767,1500,1500,0,0,1548,1482,1476,1508,1504,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
971926074,4.679,1.738,536,-1647,-601,-1176,1432,0,0,0,0,1439,1485,1460,1574,1500,1500,0,0,1512,1487,1470,1509,1504,1180,1088,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
972937164,4.672,1.711,536,552,-2016,-2279,4044,0,0,0,0,1536,1423,1412,1688,1500,1500,0,0,1512,1476,1468,1510,1504,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
973958275,4.73,1.712,536,3885,-5253,-5330,5602,0,0,0,0,1681,1282,1278,1757,1500,1500,0,0,1515,1486,1490,1510,1504,1181,1087,1082,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
974977314,4.705,1.753,536,9452,-10000,-5342,4794,0,0,0,0,1925,1075,1278,1721,1500,1500,0,0,1505,1512,1482,1509,1505,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
975995927,4.645,1.669,536,-984,664,1650,-2346,0,0,0,0,1468,1541,1584,1409,1500,1500,0,0,1533,1454,1481,1508,1505,1180,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
977014549,4.647,1.632,536,1521,-3421,1821,-937,0,0,0,0,1578,1362,1591,1471,1500,1500,0,0,1549,1479,1481,1509,1504,1180,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
978036076,4.734,1.74,536,-4371,1207,1148,-2898,0,0,0,0,1320,1564,1775,1385,1500,1500,0,0,1507,1478,1483,1457,1503,1181,1088,1086,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
979057053,4.657,1.659,536,-7468,6016,7402,-6806,0,0,0,0,1185,1775,1835,1594,1500,1500,0,0,1507,1518,1484,1509,1503,1181,1087,1087,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
