timestamp,load,ram_usage
948693823,0.424996,0.772169
949193820,0.426024,0.772169
949693835,0.385308,0.772169
950193826,0.388088,0.772169
950693938,0.384508,0.772169
951194000,0.378671,0.772169
951695160,0.386848,0.772169
952193823,0.379176,0.772169
952693844,0.384468,0.772169
953193852,0.382924,0.772169
953693823,0.386276,0.772169
954194168,0.380657,0.772169
954693923,0.387778,0.772169
955193819,0.381238,0.772169
955694634,0.386714,0.772169
956194789,0.383817,0.772169
956693818,0.381623,0.772169
957193966,0.383098,0.772169
957693804,0.384034,0.772169
958194074,0.382391,0.772169
958693853,0.380612,0.772169
959193848,0.385706,0.772169
959693952,0.385334,0.772169
960194567,0.382174,0.772169
960693836,0.385051,0.772169
961193842,0.382283,0.772169
961693932,0.383397,0.772169
962193821,0.385296,0.772169
962694023,0.38314,0.772169
963193815,0.380707,0.772169
963694092,0.386005,0.772169
964194208,0.383901,0.772169
964695954,0.380821,0.772169
965193912,0.383311,0.772169
965693815,0.382897,0.772169
966193869,0.382226,0.772169
966693819,0.386079,0.772169
967193815,0.379979,0.772169
967693822,0.384322,0.772169
968194014,0.38452,0.772169
968694941,0.38302,0.772169
969193818,0.377573,0.772169
969693821,0.385587,0.772169
970193815,0.381935,0.772169
970693813,0.379277,0.772169
971194040,0.385049,0.772169
971693842,0.384351,0.772169
972193970,0.381397,0.772169
972695467,0.384641,0.772169
973194708,0.382773,0.772169
973693844,0.382739,0.772169
974194019,0.382528,0.772169
974693815,0.383061,0.772169
975193817,0.383952,0.772169
975693974,0.38588,0.772169
976193871,0.382149,0.772169
976695504,0.383017,0.772169
977194926,0.384841,0.772169
977693819,0.380702,0.772169
978193826,0.380538,0.772169
978693812,0.383878,0.772169
979193920,0.380364,0.772169
979694031,0.382777,0.772169
980193815,0.383047,0.772169
980693814,0.383048,0.772169
981194348,0.382072,0.772169
981695111,0.383857,0.772169
982193812,0.380909,0.772169
982694080,0.382439,0.772169
983193815,0.381498,0.772169
983693815,0.382978,0.772169
984193819,0.381164,0.772169
984693924,0.382786,0.772169
985194251,0.379877,0.772169
985694803,0.383599,0.772169
986194984,0.383037,0.772169
986693818,0.3803,0.772169
987193814,0.38214,0.772169
987693815,0.386098,0.772169
988193916,0.380639,0.772169
988694008,0.381007,0.772169
989193961,0.384399,0.772169
989694543,0.383664,0.772169
990194964,0.379765,0.772169
990693815,0.383767,0.772169
991193818,0.380496,0.772169
991693815,0.384438,0.772169
992193862,0.380914,0.772169
992693867,0.383869,0.772169
993193934,0.381871,0.772169
993693817,0.385458,0.772169
994194547,0.380223,0.772169
994695025,0.38175,0.772169
995193906,0.380404,0.772169
995693825,0.382563,0.772169
996193815,0.380461,0.772169
996694030,0.386462,0.772169
997193812,0.376828,0.772169
997693817,0.386014,0.772169
998194324,0.38079,0.772169
998694613,0.383924,0.772169
999193812,0.378282,0.772169
999693868,0.43418,0.772169
1000193917,0.444372,0.772169
1000693820,0.447474,0.772169
1001194090,0.447744,0.772169
1001694253,0.449776,0.772169
1002193908,0.401382,0.772169
1002695194,0.385127,0.772169
1003195093,0.380747,0.772169
1003693911,0.408953,0.772169
1004193812,0.444823,0.772169
1004693856,0.448196,0.772169
1005193817,0.44654,0.772169
1005693812,0.448322,0.772169
1006193872,0.447486,0.772169
1006694252,0.449132,0.772169
1007196484,0.444903,0.772169
1007696151,0.415008,0.772169
1008193812,0.383684,0.772169
1008693816,0.386352,0.772169
1009193815,0.382728,0.772169
1009693961,0.387834,0.772169
1010193815,0.400163,0.772169
1010693919,0.449325,0.772169
1011196041,0.445693,0.772169
1011694689,0.448215,0.772169
1012193815,0.443998,0.772169
1012693812,0.448991,0.772169
1013193815,0.446844,0.772169
1013693878,0.436285,0.772169
1014194280,0.38323,0.772169
1014693816,0.386693,0.772169
1015194022,0.382918,0.772169
1015694439,0.38695,0.772169
1016195087,0.382038,0.772169
1016693845,0.386155,0.772169
1017193818,0.381804,0.772169
1017694004,0.387795,0.772169
1018193873,0.384723,0.772169
1018693815,0.448255,0.772169
1019193818,0.446872,0.772169
1019694166,0.450073,0.772169
1020196142,0.44558,0.772169
1020693812,0.444751,0.772169
1021193965,0.447565,0.772169
1021693821,0.414041,0.772169
1022193815,0.37973,0.772169
1022694168,0.386856,0.772169
1023193818,0.382468,0.772169
1023693935,0.384512,0.772169
1024194525,0.385366,0.772169
1024696627,0.383093,0.772169
1025193815,0.381807,0.772169
1025693964,0.384928,0.772169
1026193816,0.415174,0.772169
1026693812,0.446442,0.772169
1027193815,0.447886,0.772169
1027693814,0.44858,0.772169
1028195669,0.448801,0.772169
1028694646,0.395502,0.772169
1029193819,0.379966,0.772169
1029693826,0.422379,0.772169
1030193815,0.450244,0.772169
1030693817,0.443401,0.772169
1031194060,0.4493,0.772169
1031693922,0.451483,0.772169
1032195378,0.446728,0.772169
1032695460,0.387061,0.772169
1033195007,0.385216,0.772169
1033693861,0.384227,0.772169
1034193812,0.382432,0.772169
1034693815,0.384026,0.772169
1035194019,0.381319,0.772169
1035693872,0.384684,0.772169
1036193812,0.415751,0.772169
1036694672,0.446736,0.772169
1037196222,0.447205,0.772169
1037693815,0.445575,0.772169
1038193818,0.444273,0.772169
1038693908,0.445127,0.772169
1039193814,0.391861,0.772169
1039694034,0.381095,0.772169
1040193815,0.383472,0.772169
1040693920,0.385614,0.772169
1041194457,0.380947,0.772169
1041694994,0.384344,0.772169
1042193912,0.38258,0.772169
1042693812,0.3828,0.772169
1043193815,0.382284,0.772169
1043693815,0.385364,0.772169
1044193812,0.380336,0.772169
1044693868,0.38226,0.772169
1045194195,0.381382,0.772169
1045695138,0.383542,0.772169
1046193818,0.379931,0.772169
1046693815,0.384802,0.772169
1047193815,0.380956,0.772169
1047693812,0.382162,0.772169
1048193998,0.385106,0.772169
1048694582,0.382107,0.772169
1049193968,0.382666,0.772169
1049694423,0.38417,0.772169
1050195122,0.380978,0.772169
1050693816,0.381634,0.772169
1051193820,0.382724,0.772169
1051693864,0.383804,0.772169
1052193817,0.3818,0.772169
1052693922,0.382758,0.772169
1053193866,0.38161,0.772169
1053694114,0.386389,0.772169
1054194585,0.382514,0.772169
1054694830,0.382828,0.772169
1055193812,0.381956,0.772169
1055693812,0.38384,0.772169
1056193919,0.381565,0.772169
1056693939,0.446562,0.772169
1057193866,0.444709,0.772169
1057695109,0.449461,0.772169
1058195902,0.443354,0.772169
1058696597,0.451383,0.772169
1059193839,0.441037,0.772169
1059694072,0.448919,0.772169
1060193815,0.44513,0.772169
1060693867,0.447438,0.772169
1061194344,0.44763,0.772169
1061696010,0.448785,0.772169
1062195471,0.443397,0.772169
1062696136,0.449941,0.772169
1063196573,0.445692,0.772169
1063693877,0.448173,0.772169
1064193819,0.441044,0.772169
1064693815,0.387084,0.772169
1065193953,0.383432,0.772169
1065693822,0.382566,0.772169
1066193812,0.385368,0.772169
1066694461,0.383795,0.772169
1067195306,0.382655,0.772169
1067693815,0.385808,0.772169
1068193814,0.382732,0.772169
1068693815,0.387302,0.772169
1069193877,0.383448,0.772169
1069693812,0.386476,0.772169
1070193944,0.380088,0.772169
1070695416,0.388022,0.772169
1071194296,0.384953,0.772169
1071697549,0.439533,0.772169
1072193815,0.443567,0.772169
1072693825,0.449403,0.772169
1073193815,0.445117,0.772169
1073694080,0.451682,0.772169
1074193815,0.446275,0.772169
1074693808,0.421819,0.772169
1075194151,0.38417,0.772169
1075696750,0.407155,0.772169
1076193815,0.441501,0.772169
1076693815,0.447245,0.772169
1077193943,0.445764,0.772169
1077693867,0.449612,0.772169
1078193815,0.448746,0.772169
1078694475,0.448617,0.772169
1079193815,0.410552,0.772169
1079695689,0.388966,0.772169
1080195084,0.378034,0.772169
1080693955,0.383817,0.772169
1081193812,0.385092,0.772169
1081693864,0.386332,0.772169
1082194038,0.380892,0.772169
1082693815,0.388393,0.772169
1083193819,0.38359,0.772169
1083695716,0.386172,0.772169
1084195064,0.384808,0.772169
1084693815,0.383494,0.772169
1085194047,0.384478,0.772169
1085693815,0.38798,0.772169
1086193833,0.381902,0.772169
1086693815,0.386678,0.772169
1087193812,0.38413,0.772169
1087694403,0.383322,0.772169
1088194780,0.384027,0.772169
1088693815,0.382426,0.772169
1089193860,0.383273,0.772169
1089693812,0.385291,0.772169
1090193906,0.383112,0.772169
1090694074,0.382478,0.772169
1091193979,0.385366,0.772169
1091693989,0.384027,0.772169
1092194649,0.383827,0.772169
1092695032,0.382122,0.772169
1093193815,0.386302,0.772169
1093693818,0.38197,0.772169
1094193868,0.384481,0.772169
1094694067,0.383448,0.772169
1095193822,0.386198,0.772169
1095694306,0.383343,0.772169
1096194347,0.384711,0.772169
1096695045,0.381339,0.772169
1097193838,0.383859,0.772169
1097693815,0.384966,0.772169
1098193911,0.384072,0.772169
1098693820,0.392071,0.772169
1099193818,0.446713,0.772169
1099694099,0.450805,0.772169
1100195079,0.447408,0.772169
1100696484,0.44909,0.772169
1101193815,0.444791,0.772169
1101693917,0.443176,0.772169
1102193815,0.450566,0.772169
1102693812,0.393088,0.772169
1103194047,0.383074,0.772169
1103693818,0.385081,0.772169
1104195366,0.422236,0.772169
1104696994,0.446397,0.772169
1105194842,0.44646,0.772169
1105693845,0.440055,0.772169
1106193815,0.447748,0.772169
1106693818,0.44492,0.772169
1107193892,0.446605,0.772169
1107693864,0.447318,0.772169
1108193859,0.38222,0.772169
1108694341,0.380707,0.772169
1109194931,0.382914,0.772169
1109693819,0.380411,0.772169
1110193814,0.382152,0.772169
1110693812,0.38171,0.772169
1111193821,0.3838,0.772169
1111693815,0.381278,0.772169
1112193975,0.383661,0.772169
1112694995,0.410181,0.772169
1113196088,0.445374,0.772169
1113693815,0.441845,0.772169
1114193815,0.448944,0.772169
1114693815,0.444646,0.772169
1115193827,0.448064,0.772169
1115694172,0.44134,0.772169
1116193817,0.383769,0.772169
1116694636,0.38398,0.772169
1117194620,0.382198,0.772169
1117694853,0.382541,0.772169
1118193869,0.4436,0.772169
1118693818,0.443583,0.772169
1119193918,0.447093,0.772169
1119694714,0.450072,0.772169
1120194402,0.444232,0.772169
1120693812,0.443484,0.772169
1121194295,0.384344,0.772169
1121695544,0.385386,0.772169
1122193815,0.37888,0.772169
1122693959,0.430845,0.772169
1123193868,0.445815,0.772169
1123693817,0.449197,0.772169
1124193815,0.444876,0.772169
1124694008,0.445002,0.772169
1125195667,0.449311,0.772169
1125695582,0.448554,0.772169
1126196768,0.441712,0.772169
1126693823,0.449348,0.772169
1127193815,0.44775,0.772169
1127693819,0.448098,0.772169
1128194078,0.414369,0.772169
1128694147,0.38958,0.772169
1129195420,0.446219,0.772169
1129694633,0.451973,0.772169
1130196710,0.446822,0.772169
1130693815,0.445542,0.772169
1131193815,0.442214,0.772169
1131693812,0.422154,0.772169
1132193934,0.380439,0.772169
1132693815,0.38548,0.772169
1133194172,0.385103,0.772169
1133695372,0.387679,0.772169
1134195097,0.382825,0.772169
1134693812,0.382123,0.772169
1135193992,0.382768,0.772169
1135693864,0.386419,0.772169
1136193910,0.383947,0.772169
1136693932,0.381947,0.772169
1137193814,0.38417,0.772169
1137693908,0.38447,0.772169
1138194734,0.383034,0.772169
1138693821,0.384031,0.772169
1139193876,0.423392,0.772169
1139693816,0.448511,0.772169
1140193924,0.45526,0.772169
1140694018,0.457497,0.772169
