timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
948834169,-0.998868,-0.0278482,0.00410737,-0.0383533,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
948839172,-0.998866,-0.0278771,0.00451484,-0.0383426,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
948889234,-0.998845,-0.0283677,0.00642521,-0.0382449,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
948934284,-0.998767,-0.0311089,0.00643089,-0.0381495,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
948984350,-0.998876,-0.0287088,0.00334196,-0.0375707,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949034405,-0.99877,-0.0319905,0.00272432,-0.0377942,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949089467,-0.998817,-0.0306384,0.00118753,-0.0377399,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949134520,-0.998922,-0.0278828,0.0018866,-0.0370584,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949184579,-0.998918,-0.0282004,0.00315263,-0.0368465,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949239644,-0.998982,-0.0263321,0.00425189,-0.036382,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949284697,-0.99903,-0.0239357,0.0067162,-0.0363605,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949334759,-0.999048,-0.0239585,0.0053502,-0.0360701,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949389821,-0.999145,-0.0196056,0.00313055,-0.0362748,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949434877,-0.999097,-0.0219984,0.00293551,-0.036224,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949484933,-0.999074,-0.0225623,-0.000709279,-0.0366241,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
949534992,-0.999,-0.0266002,0.000944208,-0.0359224,-0.999996,-3.55888e-10,8.28516e-11,-0.00290353,5
