timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
948547080,948547,1,1,1,0,0,0,0,0
949049354,948547,1,1,1,0,0,0,0,0
949558561,948547,1,1,1,0,0,0,0,0
950068315,948547,1,1,1,0,0,0,0,0
950574478,948547,1,1,1,0,0,0,0,0
951082309,948547,1,1,1,0,0,0,0,0
951590311,948547,1,1,1,0,0,0,0,0
952098309,948547,1,1,1,0,0,0,0,0
952607309,948547,1,1,1,0,0,0,0,0
953115651,948547,1,1,1,0,0,0,0,0
953625310,948547,1,1,1,0,0,0,0,0
954134317,948547,1,1,1,0,0,0,0,0
954643423,948547,1,1,1,0,0,0,0,0
955153737,948547,1,1,1,0,0,0,0,0
955661346,948547,1,1,1,0,0,0,0,0
956162360,948547,1,1,1,0,0,0,0,0
956671471,948547,1,1,1,0,0,0,0,0
957179311,948547,1,1,1,0,0,0,0,0
957679434,948547,1,1,1,0,0,0,0,0
958187406,948547,1,1,1,0,0,0,0,0
958689329,948547,1,1,1,0,0,0,0,0
959189397,948547,1,1,1,0,0,0,0,0
959696394,948547,1,1,1,0,0,0,0,0
960196402,948547,1,1,1,0,0,0,0,0
960705188,948547,1,1,1,0,0,0,0,0
961215643,948547,1,1,1,0,0,0,0,0
961722365,948547,1,1,1,0,0,0,0,0
962232312,948547,1,1,1,0,0,0,0,0
962740482,948547,1,1,1,0,0,0,0,0
963246396,948547,1,1,1,0,0,0,0,0
963755428,948547,1,1,1,0,0,0,0,0
964261395,948547,1,1,1,0,0,0,0,0
964762310,948547,1,1,1,0,0,0,0,0
965271353,948547,1,1,1,0,0,0,0,0
965779310,948547,1,1,1,0,0,0,0,0
966289437,948547,1,1,1,0,0,0,0,0
966796964,948547,1,1,1,0,0,0,0,0
967305310,948547,1,1,1,0,0,0,0,0
967813848,948547,1,1,1,0,0,0,0,0
968320621,948547,1,1,1,0,0,0,0,0
968831413,948547,1,1,1,0,0,0,0,0
969341905,948547,1,1,1,0,0,0,0,0
969849316,948547,1,1,1,0,0,0,0,0
970359352,948547,1,1,1,0,0,0,0,0
970867095,948547,1,1,1,0,0,0,0,0
971377590,948547,1,1,1,0,0,0,0,0
971885326,948547,1,1,1,0,0,0,0,0
972395418,948547,1,1,1,0,0,0,0,0
972896438,948547,1,1,1,0,0,0,0,0
973406639,948547,1,1,1,0,0,0,0,0
973915974,948547,1,1,1,0,0,0,0,0
974421445,948547,1,1,1,0,0,0,0,0
974931370,948547,1,1,1,0,0,0,0,0
975432754,948547,1,1,1,0,0,0,0,0
975939612,948547,1,1,1,0,0,0,0,0
976439701,948547,1,1,1,0,0,0,0,0
976940311,948547,1,1,1,0,0,0,0,0
977440627,948547,1,1,1,0,0,0,0,0
977941311,948547,1,1,1,0,0,0,0,0
978449308,948547,1,1,1,0,0,0,0,0
978958312,948547,1,1,1,0,0,0,0,0
979468310,948547,1,1,1,0,0,0,0,0
979978364,948547,1,1,1,0,0,0,0,0
