timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
948834169,0.0880164,-0.343044,-0.00945036,5006,0,-0.448437,0.216807,-10.7258,5006,0
948839172,0.0104994,-0.165979,-0.00631219,5003,0,-1.98118,-1.6181,-11.6541,5003,0
948844178,0.0755641,0.00848861,0.00754594,5006,0,-2.61607,-1.73165,-10.9563,5006,0
948849184,0.0716455,0.0431959,0.0115738,5006,0,-1.35254,-0.691535,-9.26136,5006,0
948854192,0.004872,-0.0604668,0.00626846,5008,0,1.23944,0.966879,-9.27192,5008,0
948859195,-0.0692439,-0.132779,-0.0330258,5003,0,3.02429,0.618448,-9.8225,5003,0
948864201,0.163405,-0.368764,-0.10289,5006,0,2.42987,-0.0488468,-8.86913,5006,0
948869207,0.148752,-0.517651,-0.057977,5006,0,-0.33495,-1.45866,-9.85819,5006,0
948874215,-0.136776,-0.252269,-0.0254683,5008,0,-4.143,-2.68351,-13.0736,5008,0
948879221,-0.0912115,0.165954,0.026744,5006,0,-5.77709,-1.96084,-11.8783,5006,0
948884230,0.137487,0.199138,0.0263479,5009,0,-3.34479,1.34407,-8.53147,5009,0
948889234,-0.0869403,0.115662,0.0586009,5004,0,1.74806,3.19631,-10.0799,5004,0
948894246,0.0221206,-0.0109577,-0.00558084,5012,0,5.22759,1.51667,-10.1342,5012,0
948899243,0.454869,-0.346728,-0.0827773,4997,0,3.65688,-1.43139,-8.44437,4997,0
948904251,0.162011,-0.447238,-0.0819784,5008,0,-1.45981,-3.80384,-9.83009,5008,0
948909254,-0.357051,0.06395,-0.0094131,5003,0,-6.6843,-4.00288,-13.097,5003,0
948914260,-0.172327,0.4344,0.00458929,5006,0,-7.26234,-0.44959,-10.1442,5006,0
948919272,0.0715569,0.344396,0.0336815,5012,0,-2.0244,4.20468,-9.48428,5012,0
948924278,-0.14269,0.198279,0.0827616,5006,0,4.90138,4.7728,-11.2232,5006,0
948929295,0.455704,-0.000673372,0.0118269,5017,0,7.20448,-0.021798,-10.5685,5017,0
948934284,0.645451,-0.311524,-0.0532377,4989,0,3.05471,-4.61508,-7.65556,4989,0
948939290,-0.00185309,-0.23339,-0.0663351,5006,0,-4.43047,-6.07378,-10.0074,5006,0
948944296,-0.670895,0.266638,-0.0589147,5006,0,-8.57644,-2.85713,-11.1222,5006,0
948949303,-0.133665,0.447452,-0.0442149,5007,0,-5.31185,2.57336,-9.85499,5007,0
948954308,-0.0182012,0.34,0.00644437,5005,0,2.25688,6.63138,-11.4544,5005,0
948959313,0.226547,0.167634,0.0885301,5005,0,7.55729,3.8981,-12.0971,5005,0
948964322,0.665284,-0.113146,0.058631,5009,0,6.36725,-3.59442,-8.76033,5009,0
948969325,0.509451,-0.357075,-0.0284802,5003,0,-0.973667,-8.0296,-7.41077,5003,0
948974334,-0.667442,0.0118456,-0.14099,5009,0,-8.0521,-6.03251,-10.6252,5009,0
948979337,-0.692868,0.362771,-0.0817277,5003,0,-7.77721,0.713885,-9.66048,5003,0
948984350,-0.0795957,0.338667,-0.0593662,5013,0,-0.68195,6.02019,-10.5304,5013,0
948989349,0.170234,0.266512,0.0935382,4999,0,6.67516,6.7989,-13.3765,4999,0
948994355,0.497363,0.066496,0.10505,5006,0,7.85997,-0.557351,-10.7284,5006,0
948999367,0.716834,-0.344316,0.0244626,5012,0,2.41454,-7.02276,-6.95957,5012,0
949004370,-0.206408,-0.202615,-0.144253,5003,0,-5.93399,-7.58471,-9.25459,5003,0
949009374,-0.909342,0.232162,-0.100426,5004,0,-8.68624,-0.802725,-9.68307,5004,0
949014380,-0.360492,0.295417,-0.083446,5006,0,-3.06991,4.19914,-9.64927,5006,0
949019384,0.238384,0.223572,0.0297331,5004,0,5.07563,7.3912,-13.7927,5004,0
949024390,0.444293,0.143748,0.136496,5006,0,7.90351,1.80338,-12.8111,5006,0
949029396,0.69551,-0.224377,0.0878808,5006,0,3.81712,-5.54457,-7.88844,5006,0
949034405,0.0849758,-0.285229,-0.13133,5009,0,-4.26307,-8.46476,-7.48704,5009,0
949039408,-0.788252,0.0732424,-0.158065,5003,0,-8.65392,-2.05111,-8.78021,5003,0
949044413,-0.627525,0.250435,-0.0839373,5005,0,-4.33774,3.29834,-9.19696,5005,0
949049434,0.147257,0.214661,7.19083e-05,5021,0,3.63869,6.63514,-13.6598,5021,0
949054425,0.416429,0.172667,0.127356,4991,0,7.76205,2.48874,-13.9519,4991,0
949059431,0.588658,-0.191531,0.105609,5006,0,4.683,-4.5143,-9.415,5006,0
949064440,0.140702,-0.285294,-0.110762,5009,0,-3.31397,-8.15751,-7.61039,5009,0
949069443,-0.666154,0.00958873,-0.161578,5003,0,-8.36766,-2.37863,-7.99329,5003,0
949074449,-0.715311,0.188967,-0.0741635,5006,0,-4.67854,3.00088,-8.3639,5006,0
949079455,0.0379209,0.159531,0.00358677,5006,0,3.14931,6.37061,-13.2273,5006,0
949084461,0.415176,0.176682,0.12472,5006,0,7.24004,2.80665,-14.643,5006,0
949089467,0.590511,-0.166889,0.118254,5006,0,4.35878,-4.26121,-10.2641,5006,0
949094476,0.0419949,-0.224791,-0.0820598,5009,0,-2.86554,-8.37671,-8.77592,5009,0
949099478,-0.594169,0.052225,-0.159993,5002,0,-7.60651,-2.40497,-7.58253,5002,0
949104494,-0.714085,0.0853001,-0.0969929,5016,0,-4.17557,4.32921,-6.48701,5016,0
949109490,-0.0148551,0.0417415,0.0153283,4996,0,3.32457,6.40099,-12.0603,4996,0
949114505,0.720924,0.0945529,0.137518,5015,0,6.7284,1.48869,-14.6249,5015,0
949119502,0.396046,0.0140434,0.10148,4997,0,2.3326,-5.65568,-13.15,4997,0
949124514,-0.272451,-0.0674418,-0.119467,5012,0,-4.51286,-5.65845,-7.71355,5012,0
949129514,-0.433989,-0.161451,-0.105474,5000,0,-4.99506,-0.350535,-4.07971,5000,0
949134520,-0.198173,-0.106329,-0.0140126,5006,0,0.320258,4.18852,-7.83036,5006,0
949139526,0.0884609,0.0641898,0.0553533,5006,0,4.6798,1.99143,-12.8586,5006,0
949144532,0.336424,0.174031,0.0378479,5006,0,2.39487,-2.13029,-15.9893,5006,0
