timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
945580292,34.0348615048,108.756700591,421.173,1.19032,1.82369,-2.72795,0.245034,1,1,0
948882795,34.0348606221,108.756698518,420.807,1.09217,1.63266,-2.3614,0.0753277,1,1,0
985352237,34.0348606221,108.756698518,420.807,1.09217,1.63266,-2.3614,0.166303,1,1,0
1140299337,34.0348318812,108.756687532,420.484,-2.10367,0.620309,-2.03844,2.57202,1,1,0
