timestamp,main_state
703860843,8
704363344,8
704869985,8
705379312,8
705885038,8
706391985,8
706901035,8
707409021,8
707918169,8
708424982,8
708932190,8
709440024,8
709948199,8
710455016,8
710964055,8
711470981,8
711980027,8
712490075,8
712997312,8
713504981,8
714014377,8
714521136,8
715028979,8
715539203,8
716045986,8
716553140,8
717060139,8
717567233,8
718075042,8
718582043,8
719090984,8
719599623,8
720107024,8
720615004,8
721123909,8
721629986,8
722138021,8
722646109,8
723154685,8
723662121,8
724163902,8
724674904,8
725177023,8
725679056,8
726187073,8
726695114,8
727202984,8
727710086,8
728216048,8
728725121,8
729233124,8
729741097,8
730248988,8
730757983,8
731265300,8
731772013,8
732280024,8
732788143,8
733294010,8
733800018,8
734307161,8
734814983,8
735323611,8
735831048,8
736341183,8
736848099,8
737348412,8
737850983,8
738353061,8
738855981,8
739356014,8
739863106,8
740368982,8
740876044,8
741383985,8
741892984,8
742400057,8
742908086,8
743416096,8
743922981,8
744430132,8
744939118,8
745446183,8
745952981,8
746460449,8
746967983,8
747476008,8
747983922,8
748494531,8
749001329,8
749510013,8
750018028,8
750526117,8
751033044,8
751540093,8
752047007,8
752555017,8
753065013,8
753572036,8
754080803,8
754589248,8
755096122,8
755604806,8
756113101,8
756621018,8
757129370,8
757635080,8
758145014,8
758653072,8
759165453,8
759666312,8
760167029,8
760667061,8
761177094,8
761687984,8
762189993,8
762700017,8
763203200,8
763712046,8
764214802,8
764725159,8
765227524,8
765728993,8
766238982,8
766748103,8
767249215,8
767755209,8
768265855,8
768774121,8
769280983,8
769789617,8
770296127,8
770803983,8
771312985,8
771821014,8
772327019,8
772827069,8
773335066,8
773842119,8
774349989,8
774857058,8
775365098,8
775872226,8
776380981,8
776889980,8
777397060,8
777907123,8
778414985,8
778926212,8
779427982,8
779930116,8
780431036,8
780939511,8
781447093,8
781955021,8
782462169,8
782969145,8
783476119,8
783983424,8
784490008,8
784999275,8
785506051,8
786012982,8
786520078,8
787027317,8
787534025,8
788041142,8
788548000,8
789056021,8
789566111,8
790073983,8
790581820,8
791089003,8
791598036,8
792107016,8
792615160,8
793125043,8
793631984,8
794141682,8
794650012,8
795156982,8
795663981,8
796172977,8
796682042,8
797190324,8
797698020,8
798206057,8
798712132,8
799221158,8
799728010,8
800234981,8
800742989,8
801251650,8
801757403,8
802265071,8
802772103,8
803279167,8
803789167,8
804296151,8
804802983,8
805309986,8
805820075,8
806326983,8
806834985,8
807343992,8
807852216,8
808360299,8
808867037,8
809375208,8
809884546,8
810390048,8
810900012,8
811407989,8
811915985,8
812423017,8
812930084,8
813439224,8
813946166,8
814455064,8
814962086,8
815469180,8
815969357,8
816477006,8
816984500,8
817492040,8
818000981,8
818510037,8
819018129,8
819526032,8
820033088,8
820541985,8
821050225,8
821557205,8
822065981,8
822572137,8
823080004,8
823586166,8
824094054,8
824601984,8
825109984,8
825619364,8
826128006,8
826635005,8
827137718,8
827645049,8
828145141,8
828648085,8
829150196,8
829661052,8
830169988,8
830670983,8
831182135,8
831682985,8
832192989,8
832696084,8
833198003,8
833698045,8
834207570,8
834716981,8
835220022,8
835721425,8
836232045,8
836739987,8
837247207,8
837753064,8
838260980,8
838768110,8
839278190,8
839789226,8
840298981,8
840800122,8
841310983,8
841818108,8
842326095,8
842832058,8
843339010,8
843846166,8
844354033,8
844860994,8
845367983,8
845877026,8
846385680,8
846892980,8
847401085,8
847907989,8
848413983,8
848921997,8
849430112,8
849937014,8
850445014,8
850955101,8
851463108,8
851971959,8
852479980,8
852986980,8
853493981,8
854003022,8
854510239,8
855019425,8
855529306,8
856037255,8
856544231,8
857052125,8
857561449,8
858068992,8
858577984,8
859085047,8
859592996,8
860101014,8
860610205,8
861120047,8
861627567,8
862135119,8
862641980,8
863147976,8
863655092,8
864161975,8
864669013,8
865177345,8
865684419,8
866191120,8
866697981,8
867205204,8
867711054,8
868218983,8
868727141,8
869235259,8
869742233,8
870249018,8
870756165,8
871262982,8
871771024,8
872278081,8
872785980,8
873292983,8
873801160,8
874309243,8
874815070,8
875322065,8
875830201,8
876338235,8
876846037,8
877354293,8
877861044,8
878369136,8
878879023,8
879385982,8
879894102,8
880400056,8
880909288,8
881415984,8
881924148,8
882433013,8
882940125,8
883449239,8
883952068,8
884461006,8
884961016,8
885462056,8
885963065,8
886465074,8
886976221,8
887479593,8
887981039,8
888490981,8
888993553,8
889504055,8
890014105,8
890521112,8
891029016,8
891535916,8
892042742,8
892548231,8
893056031,8
893563148,8
894071042,8
894579983,8
895080261,8
895590106,8
896101056,8
896601063,8
897109019,8
897617604,8
898124740,8
898632004,8
899142427,8
899650109,8
900157994,8
900666202,8
901173105,8
901682105,8
902189984,8
902699003,8
903204986,8
903712089,8
904218080,8
904725407,8
905233237,8
905741000,8
906248179,8
906753981,8
907263045,8
907771170,8
908278981,8
908787286,8
909294965,8
909800984,8
910309006,8
910816983,8
911325431,8
911833070,8
912339171,8
912847164,8
913354982,8
913862475,8
914371095,8
914878200,8
915384985,8
915895027,8
916401986,8
916908138,8
917415312,8
917925008,8
918433180,8
918942288,8
919449980,8
919958033,8
920464037,8
920970099,8
921477979,8
921987006,8
922495007,8
923004023,8
923510019,8
924017252,8
924523977,8
925032015,8
925540113,8
