timestamp,load,ram_usage
703377365,0.46635133,0.5463413
703923140,0.52820194,0.54644185
704377362,0.50928617,0.54644185
704877363,0.494744,0.54644185
705377364,0.49852502,0.54644185
705877475,0.495699,0.54644185
706377362,0.49801856,0.54644185
706877363,0.497252,0.54644185
707377458,0.49945408,0.54644185
707877382,0.49830276,0.54644185
708377397,0.49921304,0.54644185
708877416,0.4981979,0.54644185
709377364,0.49947298,0.54644185
709877362,0.492804,0.54644185
710377362,0.502003,0.54644185
710877436,0.49807328,0.54644185
711377582,0.49809754,0.54644185
711877366,0.49786806,0.54644185
712377362,0.49611402,0.54644185
712878039,0.49637592,0.54644185
713377398,0.49569118,0.54644185
713877440,0.487854,0.54644185
714377577,0.48564214,0.54644185
714879233,0.48591995,0.54644185
715377594,0.50192404,0.54644185
715877425,0.496996,0.54644185
716377639,0.4973933,0.54644185
716877402,0.4954819,0.54644185
717377386,0.49781907,0.54644185
717877605,0.49764103,0.54644185
718377442,0.49929577,0.54644185
718877426,0.49603266,0.54644185
719377419,0.49955297,0.54644185
719877364,0.49745202,0.54644185
720377363,0.49733502,0.54644185
720877403,0.49783814,0.54644185
721377562,0.50205535,0.54644185
721877399,0.4956683,0.54644185
722377439,0.500427,0.54644185
722877362,0.495865,0.54644185
723377411,0.49877614,0.54644185
723877367,0.50130713,0.54644185
724377541,0.519109,0.54644185
724878752,0.5167436,0.54644185
725377394,0.51975054,0.54644185
725877363,0.517027,0.54644185
726377419,0.49501395,0.54644185
726877557,0.49664032,0.54644185
727377548,0.49301827,0.54644185
727877388,0.498528,0.54644185
728377511,0.49510145,0.54644185
728877421,0.500021,0.54644185
729377364,0.49549872,0.54644185
729877363,0.498753,0.54644185
730377935,0.4960705,0.54644185
730877421,0.4980768,0.54644185
731377383,0.4980631,0.54644185
731877431,0.49892503,0.54644185
732377492,0.49953806,0.54644185
732877401,0.49828666,0.54644185
733377497,0.49699157,0.54644185
733877387,0.4959259,0.54644185
734377409,0.49777818,0.54644185
734877365,0.49884987,0.54644185
735377534,0.49740386,0.54644185
735877523,0.49813396,0.54644185
736377363,0.4971261,0.54644185
736877390,0.50104696,0.54644185
737377362,0.517595,0.54644185
737877362,0.52035403,0.54644185
738377437,0.5173186,0.54644185
738879265,0.5202682,0.54644185
739377499,0.5057448,0.54644185
739877402,0.5028906,0.54644185
740377672,0.49539346,0.54644185
740877365,0.4971853,0.54644185
741377364,0.49652398,0.54644185
741877409,0.49910605,0.54644185
742377833,0.49650496,0.54644185
742877377,0.4992333,0.54644185
743377397,0.49704593,0.54644185
743877566,0.49869055,0.54644185
744377382,0.49829537,0.54644185
744877364,0.49989897,0.54644185
745377439,0.49489075,0.54644185
745877415,0.500432,0.54644185
