timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
697089969,34.03621805530982,108.76087857436272,426.03058,-2.5513322,4.1349683,0.9649887,-1.4901807,1,1,0
705357364,34.03622258600072,108.76087389250604,425.92816,-2.0475426,3.7035563,1.0673985,-1.4793822,1,1,0
720935660,34.03622258600072,108.76087389250604,425.92816,-2.0475426,3.7035563,1.0673985,-1.4072981,1,1,0
1152934972,34.03616563980036,108.76089566032911,425.92145,-8.37967,5.709366,1.0741297,0.14323507,1,1,0
